字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
2839,隧,22 ,"1,966,072 ",,99.29%
2840,瞪,22 ,"1,966,094 ",,99.29%
2841,禱,22 ,"1,966,116 ",,99.29%
2842,瑩,22 ,"1,966,138 ",,99.29%
2843,瞎,22 ,"1,966,160 ",,99.29%
2844,札,22 ,"1,966,182 ",,99.29%
2845,魁,21 ,"1,966,203 ",,99.29%
2846,絞,21 ,"1,966,224 ",,99.29%
2847,絆,21 ,"1,966,245 ",,99.29%
2848,萌,21 ,"1,966,266 ",,99.30%
2849,煥,21 ,"1,966,287 ",,99.30%
2850,筷,21 ,"1,966,308 ",,99.30%
2851,卿,21 ,"1,966,329 ",,99.30%
2852,笛,21 ,"1,966,350 ",,99.30%
2853,狩,21 ,"1,966,371 ",,99.30%
2854,嘔,21 ,"1,966,392 ",,99.30%
2855,瑟,21 ,"1,966,413 ",,99.30%
2856,繽,21 ,"1,966,434 ",,99.30%
2857,溴,21 ,"1,966,455 ",,99.30%
2858,毋,21 ,"1,966,476 ",,99.31%
2859,祐,21 ,"1,966,497 ",,99.31%
2860,嚮,21 ,"1,966,518 ",,99.31%
2861,飢,21 ,"1,966,539 ",,99.31%
2862,羨,21 ,"1,966,560 ",,99.31%
2863,蛛,21 ,"1,966,581 ",,99.31%
2864,兮,21 ,"1,966,602 ",,99.31%
2865,筏,21 ,"1,966,623 ",,99.31%
2866,鋨,21 ,"1,966,644 ",,99.31%
2867,昔,21 ,"1,966,665 ",,99.32%
2868,俸,21 ,"1,966,686 ",,99.32%
2869,嶄,20 ,"1,966,706 ",,99.32%
2870,儉,20 ,"1,966,726 ",,99.32%
2871,矩,20 ,"1,966,746 ",,99.32%
2872,凶,20 ,"1,966,766 ",,99.32%
2873,揉,20 ,"1,966,786 ",,99.32%
2874,蔽,20 ,"1,966,806 ",,99.32%
2875,厝,20 ,"1,966,826 ",,99.32%
2876,噪,20 ,"1,966,846 ",,99.32%
2877,鑲,20 ,"1,966,866 ",,99.33%
2878,鉅,20 ,"1,966,886 ",,99.33%
2879,弊,20 ,"1,966,906 ",,99.33%
2880,狐,20 ,"1,966,926 ",,99.33%
2881,懇,20 ,"1,966,946 ",,99.33%
2882,拯,20 ,"1,966,966 ",,99.33%
2883,胛,20 ,"1,966,986 ",,99.33%
2884,喀,20 ,"1,967,006 ",,99.33%
2885,抨,20 ,"1,967,026 ",,99.33%
2886,鞠,20 ,"1,967,046 ",,99.33%
2887,煤,20 ,"1,967,066 ",,99.34%
2888,聆,20 ,"1,967,086 ",,99.34%
2889,范,20 ,"1,967,106 ",,99.34%
2890,姜,20 ,"1,967,126 ",,99.34%
2891,頰,20 ,"1,967,146 ",,99.34%
2892,瞄,20 ,"1,967,166 ",,99.34%
2893,釀,20 ,"1,967,186 ",,99.34%
2894,脖,20 ,"1,967,206 ",,99.34%
2895,豚,20 ,"1,967,226 ",,99.34%
2896,喃,20 ,"1,967,246 ",,99.34%
2897,亨,20 ,"1,967,266 ",,99.35%
2898,倩,20 ,"1,967,286 ",,99.35%
2899,鵑,20 ,"1,967,306 ",,99.35%
2900,緯,20 ,"1,967,326 ",,99.35%
2901,橢,20 ,"1,967,346 ",,99.35%
2902,鈮,20 ,"1,967,366 ",,99.35%
2903,盃,20 ,"1,967,386 ",,99.35%
2904,盎,20 ,"1,967,406 ",,99.35%
2905,殯,20 ,"1,967,426 ",,99.35%
2906,乍,19 ,"1,967,445 ",,99.35%
2907,畝,19 ,"1,967,464 ",,99.36%
2908,竅,19 ,"1,967,483 ",,99.36%
2909,紡,19 ,"1,967,502 ",,99.36%
2910,攸,19 ,"1,967,521 ",,99.36%
2911,藻,19 ,"1,967,540 ",,99.36%
2912,穫,19 ,"1,967,559 ",,99.36%
2913,豈,19 ,"1,967,578 ",,99.36%
2914,蠣,19 ,"1,967,597 ",,99.36%
2915,痺,19 ,"1,967,616 ",,99.36%
2916,憩,19 ,"1,967,635 ",,99.36%
2917,扔,19 ,"1,967,654 ",,99.37%
2918,糞,19 ,"1,967,673 ",,99.37%
2919,嘎,19 ,"1,967,692 ",,99.37%
2920,釉,19 ,"1,967,711 ",,99.37%
2921,卦,19 ,"1,967,730 ",,99.37%
2922,爍,19 ,"1,967,749 ",,99.37%
2923,瞞,19 ,"1,967,768 ",,99.37%
2924,闡,19 ,"1,967,787 ",,99.37%
2925,媛,19 ,"1,967,806 ",,99.37%
2926,悼,19 ,"1,967,825 ",,99.37%
2927,睫,19 ,"1,967,844 ",,99.38%
2928,諱,19 ,"1,967,863 ",,99.38%
2929,爹,19 ,"1,967,882 ",,99.38%
2930,賜,19 ,"1,967,901 ",,99.38%
2931,隍,19 ,"1,967,920 ",,99.38%
2932,槳,19 ,"1,967,939 ",,99.38%
2933,咦,19 ,"1,967,958 ",,99.38%
2934,悚,19 ,"1,967,977 ",,99.38%
2935,豹,19 ,"1,967,996 ",,99.38%
2936,犀,19 ,"1,968,015 ",,99.38%
2937,憊,19 ,"1,968,034 ",,99.38%
2938,卉,19 ,"1,968,053 ",,99.39%
2939,鮭,19 ,"1,968,072 ",,99.39%
2940,咧,19 ,"1,968,091 ",,99.39%
2941,枉,18 ,"1,968,109 ",,99.39%
2942,氮,18 ,"1,968,127 ",,99.39%
2943,澆,18 ,"1,968,145 ",,99.39%
2944,蟻,18 ,"1,968,163 ",,99.39%
2945,薑,18 ,"1,968,181 ",,99.39%
2946,褐,18 ,"1,968,199 ",,99.39%
2947,萃,18 ,"1,968,217 ",,99.39%
2948,魷,18 ,"1,968,235 ",,99.39%
2949,骼,18 ,"1,968,253 ",,99.40%
2950,倖,18 ,"1,968,271 ",,99.40%
2951,惰,18 ,"1,968,289 ",,99.40%
2952,尹,18 ,"1,968,307 ",,99.40%
2953,痠,18 ,"1,968,325 ",,99.40%
2954,弦,18 ,"1,968,343 ",,99.40%
2955,哄,18 ,"1,968,361 ",,99.40%
2956,浙,18 ,"1,968,379 ",,99.40%
2957,杭,18 ,"1,968,397 ",,99.40%
2958,于,18 ,"1,968,415 ",,99.40%
2959,峻,18 ,"1,968,433 ",,99.40%
2960,阮,18 ,"1,968,451 ",,99.41%
2961,塢,18 ,"1,968,469 ",,99.41%
2962,寞,18 ,"1,968,487 ",,99.41%
2963,箏,18 ,"1,968,505 ",,99.41%
2964,濁,18 ,"1,968,523 ",,99.41%
2965,辰,18 ,"1,968,541 ",,99.41%
2966,燉,18 ,"1,968,559 ",,99.41%
2967,憨,18 ,"1,968,577 ",,99.41%
2968,洶,18 ,"1,968,595 ",,99.41%
2969,鈀,18 ,"1,968,613 ",,99.41%
2970,氡,18 ,"1,968,631 ",,99.41%
2971,啥,18 ,"1,968,649 ",,99.42%
2972,癲,18 ,"1,968,667 ",,99.42%
2973,敖,18 ,"1,968,685 ",,99.42%
2974,晞,18 ,"1,968,703 ",,99.42%
2975,燭,17 ,"1,968,720 ",,99.42%
2976,瘓,17 ,"1,968,737 ",,99.42%
2977,蕃,17 ,"1,968,754 ",,99.42%
2978,沮,17 ,"1,968,771 ",,99.42%
2979,柄,17 ,"1,968,788 ",,99.42%
2980,嚀,17 ,"1,968,805 ",,99.42%
2981,墅,17 ,"1,968,822 ",,99.42%
2982,簷,17 ,"1,968,839 ",,99.43%
2983,黴,17 ,"1,968,856 ",,99.43%
2984,滔,17 ,"1,968,873 ",,99.43%
2985,喧,17 ,"1,968,890 ",,99.43%
2986,凳,17 ,"1,968,907 ",,99.43%
2987,匠,17 ,"1,968,924 ",,99.43%
2988,蟬,17 ,"1,968,941 ",,99.43%
2989,墮,17 ,"1,968,958 ",,99.43%
2990,吾,17 ,"1,968,975 ",,99.43%
2991,遣,17 ,"1,968,992 ",,99.43%
2992,懊,17 ,"1,969,009 ",,99.43%
2993,嗨,17 ,"1,969,026 ",,99.43%
2994,馴,17 ,"1,969,043 ",,99.44%
2995,蝸,17 ,"1,969,060 ",,99.44%
2996,硼,17 ,"1,969,077 ",,99.44%
2997,鉈,17 ,"1,969,094 ",,99.44%
2998,阱,17 ,"1,969,111 ",,99.44%
2999,佣,17 ,"1,969,128 ",,99.44%
3000,瑋,17 ,"1,969,145 ",,99.44%
3001,壢,17 ,"1,969,162 ",,99.44%
3002,爲,17 ,"1,969,179 ",,99.44%
3003,耿,16 ,"1,969,195 ",,99.44%
3004,鋸,16 ,"1,969,211 ",,99.44%
3005,焉,16 ,"1,969,227 ",,99.44%
3006,苔,16 ,"1,969,243 ",,99.45%
3007,瀉,16 ,"1,969,259 ",,99.45%
3008,壺,16 ,"1,969,275 ",,99.45%
3009,嬉,16 ,"1,969,291 ",,99.45%
3010,鈕,16 ,"1,969,307 ",,99.45%
3011,墟,16 ,"1,969,323 ",,99.45%
3012,蛤,16 ,"1,969,339 ",,99.45%
3013,梳,16 ,"1,969,355 ",,99.45%
3014,荔,16 ,"1,969,371 ",,99.45%
3015,炙,16 ,"1,969,387 ",,99.45%
3016,薛,16 ,"1,969,403 ",,99.45%
3017,綽,16 ,"1,969,419 ",,99.45%
3018,臍,16 ,"1,969,435 ",,99.46%
3019,褪,16 ,"1,969,451 ",,99.46%
3020,窯,16 ,"1,969,467 ",,99.46%
3021,綴,16 ,"1,969,483 ",,99.46%
3022,箔,16 ,"1,969,499 ",,99.46%
3023,儕,16 ,"1,969,515 ",,99.46%
3024,饑,16 ,"1,969,531 ",,99.46%
3025,沛,16 ,"1,969,547 ",,99.46%
3026,酮,16 ,"1,969,563 ",,99.46%
3027,饒,16 ,"1,969,579 ",,99.46%
3028,徽,16 ,"1,969,595 ",,99.46%
3029,囑,16 ,"1,969,611 ",,99.46%
3030,粥,16 ,"1,969,627 ",,99.47%
3031,賤,16 ,"1,969,643 ",,99.47%
3032,魄,16 ,"1,969,659 ",,99.47%
3033,馳,16 ,"1,969,675 ",,99.47%
3034,泄,16 ,"1,969,691 ",,99.47%
3035,寢,16 ,"1,969,707 ",,99.47%
3036,御,16 ,"1,969,723 ",,99.47%
3037,倚,16 ,"1,969,739 ",,99.47%
3038,濛,16 ,"1,969,755 ",,99.47%
3039,棠,16 ,"1,969,771 ",,99.47%
3040,夭,16 ,"1,969,787 ",,99.47%
3041,奸,16 ,"1,969,803 ",,99.47%
3042,閩,16 ,"1,969,819 ",,99.47%
3043,轍,16 ,"1,969,835 ",,99.48%
3044,黯,16 ,"1,969,851 ",,99.48%
3045,崖,16 ,"1,969,867 ",,99.48%
3046,陞,16 ,"1,969,883 ",,99.48%
3047,揪,16 ,"1,969,899 ",,99.48%
3048,筠,16 ,"1,969,915 ",,99.48%
3049,疤,16 ,"1,969,931 ",,99.48%
3050,蹦,16 ,"1,969,947 ",,99.48%
3051,晝,16 ,"1,969,963 ",,99.48%
3052,抉,16 ,"1,969,979 ",,99.48%
3053,嘩,16 ,"1,969,995 ",,99.48%
3054,俏,16 ,"1,970,011 ",,99.48%
3055,恍,16 ,"1,970,027 ",,99.49%
3056,熔,16 ,"1,970,043 ",,99.49%
3057,揹,16 ,"1,970,059 ",,99.49%
3058,娩,16 ,"1,970,075 ",,99.49%
3059,癇,16 ,"1,970,091 ",,99.49%
3060,璽,16 ,"1,970,107 ",,99.49%
3061,琪,16 ,"1,970,123 ",,99.49%
3062,偕,16 ,"1,970,139 ",,99.49%
3063,遑,16 ,"1,970,155 ",,99.49%
3064,庄,16 ,"1,970,171 ",,99.49%
3065,珮,16 ,"1,970,187 ",,99.49%
3066,瑄,16 ,"1,970,203 ",,99.49%
3067,挾,15 ,"1,970,218 ",,99.50%
3068,屯,15 ,"1,970,233 ",,99.50%
3069,醃,15 ,"1,970,248 ",,99.50%
3070,酶,15 ,"1,970,263 ",,99.50%
3071,稠,15 ,"1,970,278 ",,99.50%
3072,剔,15 ,"1,970,293 ",,99.50%
3073,酚,15 ,"1,970,308 ",,99.50%
3074,瘡,15 ,"1,970,323 ",,99.50%
3075,醣,15 ,"1,970,338 ",,99.50%
3076,叡,15 ,"1,970,353 ",,99.50%
3077,綻,15 ,"1,970,368 ",,99.50%
3078,濺,15 ,"1,970,383 ",,99.50%
3079,暇,15 ,"1,970,398 ",,99.50%
3080,抿,15 ,"1,970,413 ",,99.50%
3081,朽,15 ,"1,970,428 ",,99.51%
3082,屜,15 ,"1,970,443 ",,99.51%
3083,茨,15 ,"1,970,458 ",,99.51%
3084,苛,15 ,"1,970,473 ",,99.51%
3085,弛,15 ,"1,970,488 ",,99.51%
3086,嗽,15 ,"1,970,503 ",,99.51%
3087,剌,15 ,"1,970,518 ",,99.51%
3088,氬,15 ,"1,970,533 ",,99.51%
3089,剎,15 ,"1,970,548 ",,99.51%
3090,囚,15 ,"1,970,563 ",,99.51%
3091,嚥,15 ,"1,970,578 ",,99.51%
3092,鑫,15 ,"1,970,593 ",,99.51%
3093,萍,15 ,"1,970,608 ",,99.51%
3094,叭,15 ,"1,970,623 ",,99.52%
3095,搗,15 ,"1,970,638 ",,99.52%
3096,懈,15 ,"1,970,653 ",,99.52%
3097,淳,15 ,"1,970,668 ",,99.52%
3098,釁,15 ,"1,970,683 ",,99.52%
3099,俯,15 ,"1,970,698 ",,99.52%
3100,兢,15 ,"1,970,713 ",,99.52%
3101,嗣,15 ,"1,970,728 ",,99.52%
3102,詰,15 ,"1,970,743 ",,99.52%
3103,隘,15 ,"1,970,758 ",,99.52%
3104,爪,15 ,"1,970,773 ",,99.52%
3105,曠,15 ,"1,970,788 ",,99.52%
3106,禿,15 ,"1,970,803 ",,99.52%
3107,骰,15 ,"1,970,818 ",,99.53%
3108,嘟,15 ,"1,970,833 ",,99.53%
3109,癡,15 ,"1,970,848 ",,99.53%
3110,瀑,15 ,"1,970,863 ",,99.53%
3111,妓,15 ,"1,970,878 ",,99.53%
3112,靡,15 ,"1,970,893 ",,99.53%
3113,巿,15 ,"1,970,908 ",,99.53%
3114,秤,15 ,"1,970,923 ",,99.53%
3115,蓉,15 ,"1,970,938 ",,99.53%
3116,跆,15 ,"1,970,953 ",,99.53%
3117,町,15 ,"1,970,968 ",,99.53%
3118,鰻,15 ,"1,970,983 ",,99.53%
3119,寇,14 ,"1,970,997 ",,99.53%
3120,侃,14 ,"1,971,011 ",,99.54%
3121,惶,14 ,"1,971,025 ",,99.54%
3122,怯,14 ,"1,971,039 ",,99.54%
3123,榨,14 ,"1,971,053 ",,99.54%
3124,柿,14 ,"1,971,067 ",,99.54%
3125,栓,14 ,"1,971,081 ",,99.54%
3126,侄,14 ,"1,971,095 ",,99.54%
3127,杆,14 ,"1,971,109 ",,99.54%
3128,棗,14 ,"1,971,123 ",,99.54%
3129,兀,14 ,"1,971,137 ",,99.54%
3130,渦,14 ,"1,971,151 ",,99.54%
3131,畜,14 ,"1,971,165 ",,99.54%
3132,譴,14 ,"1,971,179 ",,99.54%
3133,楠,14 ,"1,971,193 ",,99.54%
3134,鹵,14 ,"1,971,207 ",,99.54%
3135,肘,14 ,"1,971,221 ",,99.55%
3136,噩,14 ,"1,971,235 ",,99.55%
3137,侷,14 ,"1,971,249 ",,99.55%
3138,伶,14 ,"1,971,263 ",,99.55%
3139,曙,14 ,"1,971,277 ",,99.55%
3140,臻,14 ,"1,971,291 ",,99.55%
3141,寨,14 ,"1,971,305 ",,99.55%
3142,庚,14 ,"1,971,319 ",,99.55%
3143,踴,14 ,"1,971,333 ",,99.55%
3144,甫,14 ,"1,971,347 ",,99.55%
3145,嵐,14 ,"1,971,361 ",,99.55%
3146,拙,14 ,"1,971,375 ",,99.55%
3147,嗜,14 ,"1,971,389 ",,99.55%
3148,蹬,14 ,"1,971,403 ",,99.55%
3149,龔,14 ,"1,971,417 ",,99.56%
3150,璸,14 ,"1,971,431 ",,99.56%
3151,悍,14 ,"1,971,445 ",,99.56%
3152,腮,14 ,"1,971,459 ",,99.56%
3153,痘,14 ,"1,971,473 ",,99.56%
3154,蜘,14 ,"1,971,487 ",,99.56%
3155,陋,14 ,"1,971,501 ",,99.56%
3156,吱,14 ,"1,971,515 ",,99.56%
3157,吟,14 ,"1,971,529 ",,99.56%
3158,跛,14 ,"1,971,543 ",,99.56%
3159,翩,14 ,"1,971,557 ",,99.56%
3160,嚨,14 ,"1,971,571 ",,99.56%
3161,鍰,14 ,"1,971,585 ",,99.56%
3162,蹄,14 ,"1,971,599 ",,99.56%
3163,啃,14 ,"1,971,613 ",,99.57%
3164,頃,14 ,"1,971,627 ",,99.57%
3165,餃,14 ,"1,971,641 ",,99.57%
3166,昱,14 ,"1,971,655 ",,99.57%
3167,邵,14 ,"1,971,669 ",,99.57%
3168,鄒,14 ,"1,971,683 ",,99.57%
3169,遶,14 ,"1,971,697 ",,99.57%
3170,毓,14 ,"1,971,711 ",,99.57%
3171,籽,13 ,"1,971,724 ",,99.57%
3172,蕨,13 ,"1,971,737 ",,99.57%
3173,樟,13 ,"1,971,750 ",,99.57%
3174,茅,13 ,"1,971,763 ",,99.57%
3175,旱,13 ,"1,971,776 ",,99.57%
3176,挹,13 ,"1,971,789 ",,99.57%
3177,痴,13 ,"1,971,802 ",,99.57%
3178,芯,13 ,"1,971,815 ",,99.58%
3179,熾,13 ,"1,971,828 ",,99.58%
3180,蟑,13 ,"1,971,841 ",,99.58%
3181,芮,13 ,"1,971,854 ",,99.58%
3182,幌,13 ,"1,971,867 ",,99.58%
3183,鈍,13 ,"1,971,880 ",,99.58%
3184,瀾,13 ,"1,971,893 ",,99.58%
3185,簿,13 ,"1,971,906 ",,99.58%
3186,苟,13 ,"1,971,919 ",,99.58%
3187,戮,13 ,"1,971,932 ",,99.58%
3188,嫉,13 ,"1,971,945 ",,99.58%
3189,渣,13 ,"1,971,958 ",,99.58%
3190,擱,13 ,"1,971,971 ",,99.58%
3191,楣,13 ,"1,971,984 ",,99.58%
3192,鵲,13 ,"1,971,997 ",,99.58%
3193,窒,13 ,"1,972,010 ",,99.59%
3194,頹,13 ,"1,972,023 ",,99.59%
3195,妃,13 ,"1,972,036 ",,99.59%
3196,搓,13 ,"1,972,049 ",,99.59%
3197,戳,13 ,"1,972,062 ",,99.59%
3198,烙,13 ,"1,972,075 ",,99.59%
3199,劈,13 ,"1,972,088 ",,99.59%
3200,吶,13 ,"1,972,101 ",,99.59%
3201,淒,13 ,"1,972,114 ",,99.59%
3202,嚷,13 ,"1,972,127 ",,99.59%
3203,嘖,13 ,"1,972,140 ",,99.59%
3204,斟,13 ,"1,972,153 ",,99.59%
3205,噢,13 ,"1,972,166 ",,99.59%
3206,噓,13 ,"1,972,179 ",,99.59%
3207,渺,13 ,"1,972,192 ",,99.59%
3208,鑼,13 ,"1,972,205 ",,99.60%
3209,鯖,13 ,"1,972,218 ",,99.60%
3210,鏘,13 ,"1,972,231 ",,99.60%
3211,鐠,13 ,"1,972,244 ",,99.60%
3212,鋱,13 ,"1,972,257 ",,99.60%
3213,鯨,13 ,"1,972,270 ",,99.60%
3214,愁,13 ,"1,972,283 ",,99.60%
3215,輟,13 ,"1,972,296 ",,99.60%
3216,饗,13 ,"1,972,309 ",,99.60%
3217,瑣,13 ,"1,972,322 ",,99.60%
3218,糰,13 ,"1,972,335 ",,99.60%
3219,鷺,13 ,"1,972,348 ",,99.60%
3220,喲,13 ,"1,972,361 ",,99.60%
3221,絶,13 ,"1,972,374 ",,99.60%
3222,遏,12 ,"1,972,386 ",,99.60%
3223,咀,12 ,"1,972,398 ",,99.61%
3224,鈉,12 ,"1,972,410 ",,99.61%
3225,鬚,12 ,"1,972,422 ",,99.61%
3226,鋅,12 ,"1,972,434 ",,99.61%
3227,蠕,12 ,"1,972,446 ",,99.61%
3228,烯,12 ,"1,972,458 ",,99.61%
3229,庶,12 ,"1,972,470 ",,99.61%
3230,螂,12 ,"1,972,482 ",,99.61%
3231,瀰,12 ,"1,972,494 ",,99.61%
3232,皂,12 ,"1,972,506 ",,99.61%
3233,汞,12 ,"1,972,518 ",,99.61%
3234,斬,12 ,"1,972,530 ",,99.61%
3235,斧,12 ,"1,972,542 ",,99.61%
3236,鱗,12 ,"1,972,554 ",,99.61%
3237,縛,12 ,"1,972,566 ",,99.61%
3238,妒,12 ,"1,972,578 ",,99.61%
3239,咐,12 ,"1,972,590 ",,99.61%
3240,蔭,12 ,"1,972,602 ",,99.62%
3241,傭,12 ,"1,972,614 ",,99.62%
3242,幢,12 ,"1,972,626 ",,99.62%
3243,剿,12 ,"1,972,638 ",,99.62%
3244,妄,12 ,"1,972,650 ",,99.62%
3245,諜,12 ,"1,972,662 ",,99.62%
3246,杖,12 ,"1,972,674 ",,99.62%
3247,宕,12 ,"1,972,686 ",,99.62%
3248,襄,12 ,"1,972,698 ",,99.62%
3249,餚,12 ,"1,972,710 ",,99.62%
3250,迭,12 ,"1,972,722 ",,99.62%
3251,毆,12 ,"1,972,734 ",,99.62%
3252,碁,12 ,"1,972,746 ",,99.62%
3253,哎,12 ,"1,972,758 ",,99.62%
3254,迺,12 ,"1,972,770 ",,99.62%
3255,云,12 ,"1,972,782 ",,99.62%
3256,茱,12 ,"1,972,794 ",,99.63%
3257,沁,12 ,"1,972,806 ",,99.63%
3258,踝,12 ,"1,972,818 ",,99.63%
3259,鞘,12 ,"1,972,830 ",,99.63%
3260,錶,12 ,"1,972,842 ",,99.63%
3261,焚,12 ,"1,972,854 ",,99.63%
3262,峙,12 ,"1,972,866 ",,99.63%
3263,郡,12 ,"1,972,878 ",,99.63%
3264,箍,12 ,"1,972,890 ",,99.63%
3265,丑,12 ,"1,972,902 ",,99.63%
3266,贖,12 ,"1,972,914 ",,99.63%
3267,蜿,12 ,"1,972,926 ",,99.63%
3268,蜒,12 ,"1,972,938 ",,99.63%
3269,懾,12 ,"1,972,950 ",,99.63%
3270,駱,12 ,"1,972,962 ",,99.63%
3271,梵,12 ,"1,972,974 ",,99.63%
3272,鉳,12 ,"1,972,986 ",,99.63%
3273,耆,12 ,"1,972,998 ",,99.64%
3274,苑,12 ,"1,973,010 ",,99.64%
3275,靖,12 ,"1,973,022 ",,99.64%
3276,鯉,12 ,"1,973,034 ",,99.64%
3277,璋,12 ,"1,973,046 ",,99.64%
3278,鳶,12 ,"1,973,058 ",,99.64%
3279,雯,12 ,"1,973,070 ",,99.64%
3280,琦,12 ,"1,973,082 ",,99.64%
3281,饕,12 ,"1,973,094 ",,99.64%
3282,琢,12 ,"1,973,106 ",,99.64%
3283,噹,12 ,"1,973,118 ",,99.64%
3284,蜥,12 ,"1,973,130 ",,99.64%
3285,齁,12 ,"1,973,142 ",,99.64%
3286,揣,11 ,"1,973,153 ",,99.64%
3287,鄙,11 ,"1,973,164 ",,99.64%
3288,瞻,11 ,"1,973,175 ",,99.64%
3289,鉀,11 ,"1,973,186 ",,99.64%
3290,膳,11 ,"1,973,197 ",,99.65%
3291,菠,11 ,"1,973,208 ",,99.65%
3292,殆,11 ,"1,973,219 ",,99.65%
3293,咸,11 ,"1,973,230 ",,99.65%
3294,曳,11 ,"1,973,241 ",,99.65%
3295,鉻,11 ,"1,973,252 ",,99.65%
3296,獷,11 ,"1,973,263 ",,99.65%
3297,鈦,11 ,"1,973,274 ",,99.65%
3298,蹺,11 ,"1,973,285 ",,99.65%
3299,倪,11 ,"1,973,296 ",,99.65%
3300,斐,11 ,"1,973,307 ",,99.65%
3301,髪,11 ,"1,973,318 ",,99.65%
3302,闔,11 ,"1,973,329 ",,99.65%
3303,湛,11 ,"1,973,340 ",,99.65%
3304,撮,11 ,"1,973,351 ",,99.65%
3305,酗,11 ,"1,973,362 ",,99.65%
3306,哨,11 ,"1,973,373 ",,99.65%
3307,矗,11 ,"1,973,384 ",,99.65%
3308,頤,11 ,"1,973,395 ",,99.66%
3309,壩,11 ,"1,973,406 ",,99.66%
3310,曖,11 ,"1,973,417 ",,99.66%
3311,沼,11 ,"1,973,428 ",,99.66%
3312,錐,11 ,"1,973,439 ",,99.66%
3313,楷,11 ,"1,973,450 ",,99.66%
3314,餌,11 ,"1,973,461 ",,99.66%
3315,瞇,11 ,"1,973,472 ",,99.66%
3316,霓,11 ,"1,973,483 ",,99.66%
3317,吠,11 ,"1,973,494 ",,99.66%
3318,愕,11 ,"1,973,505 ",,99.66%
3319,逕,11 ,"1,973,516 ",,99.66%
3320,疇,11 ,"1,973,527 ",,99.66%
3321,峭,11 ,"1,973,538 ",,99.66%
3322,笆,11 ,"1,973,549 ",,99.66%
3323,唔,11 ,"1,973,560 ",,99.66%
3324,颼,11 ,"1,973,571 ",,99.66%
3325,蠅,11 ,"1,973,582 ",,99.66%
3326,錨,11 ,"1,973,593 ",,99.67%
3327,蔗,11 ,"1,973,604 ",,99.67%
3328,孵,11 ,"1,973,615 ",,99.67%
3329,灸,11 ,"1,973,626 ",,99.67%
3330,鎦,11 ,"1,973,637 ",,99.67%
3331,醞,11 ,"1,973,648 ",,99.67%
3332,遴,11 ,"1,973,659 ",,99.67%
3333,凋,11 ,"1,973,670 ",,99.67%
3334,貂,11 ,"1,973,681 ",,99.67%
3335,鑾,11 ,"1,973,692 ",,99.67%
3336,埕,11 ,"1,973,703 ",,99.67%
3337,摃,11 ,"1,973,714 ",,99.67%
3338,萱,11 ,"1,973,725 ",,99.67%
3339,啼,11 ,"1,973,736 ",,99.67%
3340,蕙,11 ,"1,973,747 ",,99.67%
3341,瑾,11 ,"1,973,758 ",,99.67%
3342,蛟,11 ,"1,973,769 ",,99.67%
3343,殭,11 ,"1,973,780 ",,99.67%
3344,糯,11 ,"1,973,791 ",,99.68%
3345,靚,11 ,"1,973,802 ",,99.68%
3346,扳,10 ,"1,973,812 ",,99.68%
3347,柑,10 ,"1,973,822 ",,99.68%
3348,翌,10 ,"1,973,832 ",,99.68%
3349,磷,10 ,"1,973,842 ",,99.68%
3350,輾,10 ,"1,973,852 ",,99.68%
3351,芹,10 ,"1,973,862 ",,99.68%
3352,蠔,10 ,"1,973,872 ",,99.68%
3353,溉,10 ,"1,973,882 ",,99.68%
3354,冶,10 ,"1,973,892 ",,99.68%
3355,苯,10 ,"1,973,902 ",,99.68%
3356,鑄,10 ,"1,973,912 ",,99.68%
3357,灼,10 ,"1,973,922 ",,99.68%
3358,牟,10 ,"1,973,932 ",,99.68%
3359,琺,10 ,"1,973,942 ",,99.68%
3360,晤,10 ,"1,973,952 ",,99.68%
3361,鑿,10 ,"1,973,962 ",,99.68%
3362,吝,10 ,"1,973,972 ",,99.68%
3363,哽,10 ,"1,973,982 ",,99.69%
3364,榷,10 ,"1,973,992 ",,99.69%
3365,媚,10 ,"1,974,002 ",,99.69%
3366,齋,10 ,"1,974,012 ",,99.69%
3367,鉗,10 ,"1,974,022 ",,99.69%
3368,扼,10 ,"1,974,032 ",,99.69%
3369,忡,10 ,"1,974,042 ",,99.69%
3370,晦,10 ,"1,974,052 ",,99.69%
3371,疆,10 ,"1,974,062 ",,99.69%
3372,冕,10 ,"1,974,072 ",,99.69%
3373,咨,10 ,"1,974,082 ",,99.69%
3374,瞰,10 ,"1,974,092 ",,99.69%
3375,扈,10 ,"1,974,102 ",,99.69%
3376,歹,10 ,"1,974,112 ",,99.69%
3377,嚕,10 ,"1,974,122 ",,99.69%
3378,渝,10 ,"1,974,132 ",,99.69%
3379,銬,10 ,"1,974,142 ",,99.69%
3380,亢,10 ,"1,974,152 ",,99.69%
3381,秧,10 ,"1,974,162 ",,99.69%
3382,迢,10 ,"1,974,172 ",,99.69%
3383,漓,10 ,"1,974,182 ",,99.70%
3384,緘,10 ,"1,974,192 ",,99.70%
3385,卯,10 ,"1,974,202 ",,99.70%
3386,繭,10 ,"1,974,212 ",,99.70%
3387,匣,10 ,"1,974,222 ",,99.70%
3388,黛,10 ,"1,974,232 ",,99.70%
3389,憎,10 ,"1,974,242 ",,99.70%
3390,啪,10 ,"1,974,252 ",,99.70%
3391,撻,10 ,"1,974,262 ",,99.70%
3392,咯,10 ,"1,974,272 ",,99.70%
