序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
17646,出兵,4 ,"1,064,693 ",,93.63%
17647,沈葆楨,4 ,"1,064,697 ",,93.63%
17648,光緒,4 ,"1,064,701 ",,93.63%
17649,二級,4 ,"1,064,705 ",,93.63%
17650,余光中,4 ,"1,064,709 ",,93.63%
17651,自焚,4 ,"1,064,713 ",,93.63%
17652,一睹,4 ,"1,064,717 ",,93.63%
17653,盡收眼底,4 ,"1,064,721 ",,93.63%
17654,竹片,4 ,"1,064,725 ",,93.63%
17655,叫賣,4 ,"1,064,729 ",,93.63%
17656,前總統,4 ,"1,064,733 ",,93.63%
17657,改名為,4 ,"1,064,737 ",,93.63%
17658,漆成,4 ,"1,064,741 ",,93.63%
17659,衛浴,4 ,"1,064,745 ",,93.63%
17660,蓄積,4 ,"1,064,749 ",,93.63%
17661,租借,4 ,"1,064,753 ",,93.64%
17662,遊艇,4 ,"1,064,757 ",,93.64%
17663,炫,4 ,"1,064,761 ",,93.64%
17664,連上,4 ,"1,064,765 ",,93.64%
17665,柿餅,4 ,"1,064,769 ",,93.64%
17666,耐勞,4 ,"1,064,773 ",,93.64%
17667,捻,4 ,"1,064,777 ",,93.64%
17668,能耐,4 ,"1,064,781 ",,93.64%
17669,習以為常,4 ,"1,064,785 ",,93.64%
17670,呆子,4 ,"1,064,789 ",,93.64%
17671,整型,4 ,"1,064,793 ",,93.64%
17672,地鐵站,4 ,"1,064,797 ",,93.64%
17673,代為,4 ,"1,064,801 ",,93.64%
17674,藥名,4 ,"1,064,805 ",,93.64%
17675,蹲下來,4 ,"1,064,809 ",,93.64%
17676,自以為是,4 ,"1,064,813 ",,93.64%
17677,台階,4 ,"1,064,817 ",,93.64%
17678,三不五時,4 ,"1,064,821 ",,93.64%
17679,是非題,4 ,"1,064,825 ",,93.64%
17680,愛慕,4 ,"1,064,829 ",,93.64%
17681,有情,4 ,"1,064,833 ",,93.64%
17682,岔,4 ,"1,064,837 ",,93.64%
17683,大人物,4 ,"1,064,841 ",,93.64%
17684,看出來,4 ,"1,064,845 ",,93.64%
17685,班代表,4 ,"1,064,849 ",,93.64%
17686,嗤,4 ,"1,064,853 ",,93.64%
17687,優惠價,4 ,"1,064,857 ",,93.64%
17688,失禮,4 ,"1,064,861 ",,93.64%
17689,一頭霧水,4 ,"1,064,865 ",,93.64%
17690,接過,4 ,"1,064,869 ",,93.65%
17691,巫師,4 ,"1,064,873 ",,93.65%
17692,男朋友,4 ,"1,064,877 ",,93.65%
17693,頑強,4 ,"1,064,881 ",,93.65%
17694,引導到,4 ,"1,064,885 ",,93.65%
17695,敬意,4 ,"1,064,889 ",,93.65%
17696,示弱,4 ,"1,064,893 ",,93.65%
17697,丟臉,4 ,"1,064,897 ",,93.65%
17698,慵懶,4 ,"1,064,901 ",,93.65%
17699,卑微,4 ,"1,064,905 ",,93.65%
17700,無非,4 ,"1,064,909 ",,93.65%
17701,順帶,4 ,"1,064,913 ",,93.65%
17702,焦躁,4 ,"1,064,917 ",,93.65%
17703,共處,4 ,"1,064,921 ",,93.65%
17704,語調,4 ,"1,064,925 ",,93.65%
17705,死定,4 ,"1,064,929 ",,93.65%
17706,歸咎於,4 ,"1,064,933 ",,93.65%
17707,好歹,4 ,"1,064,937 ",,93.65%
17708,鬚,4 ,"1,064,941 ",,93.65%
17709,輪值,4 ,"1,064,945 ",,93.65%
17710,啪,4 ,"1,064,949 ",,93.65%
17711,搞懂,4 ,"1,064,953 ",,93.65%
17712,麻痺,4 ,"1,064,957 ",,93.65%
17713,節約,4 ,"1,064,961 ",,93.65%
17714,要緊,4 ,"1,064,965 ",,93.65%
17715,生機,4 ,"1,064,969 ",,93.65%
17716,艷麗,4 ,"1,064,973 ",,93.65%
17717,少於,4 ,"1,064,977 ",,93.65%
17718,如願以償,4 ,"1,064,981 ",,93.66%
17719,咖啡粉,4 ,"1,064,985 ",,93.66%
17720,引出,4 ,"1,064,989 ",,93.66%
17721,濾器,4 ,"1,064,993 ",,93.66%
17722,愛樂壓,4 ,"1,064,997 ",,93.66%
17723,氣壓,4 ,"1,065,001 ",,93.66%
17724,滴落,4 ,"1,065,005 ",,93.66%
17725,挖出來,4 ,"1,065,009 ",,93.66%
17726,鮮奶油,4 ,"1,065,013 ",,93.66%
17727,迷上,4 ,"1,065,017 ",,93.66%
17728,烘,4 ,"1,065,021 ",,93.66%
17729,濾網,4 ,"1,065,025 ",,93.66%
17730,直子,4 ,"1,065,029 ",,93.66%
17731,埋首,4 ,"1,065,033 ",,93.66%
17732,陶藝,4 ,"1,065,037 ",,93.66%
17733,觀摩,4 ,"1,065,041 ",,93.66%
17734,家傳,4 ,"1,065,045 ",,93.66%
17735,俱全,4 ,"1,065,049 ",,93.66%
17736,史蒂芬,4 ,"1,065,053 ",,93.66%
17737,豬頭,4 ,"1,065,057 ",,93.66%
17738,玩笑,4 ,"1,065,061 ",,93.66%
17739,威,4 ,"1,065,065 ",,93.66%
17740,呼叫,4 ,"1,065,069 ",,93.66%
17741,長處,4 ,"1,065,073 ",,93.66%
17742,瑞德,4 ,"1,065,077 ",,93.66%
17743,數千萬,4 ,"1,065,081 ",,93.66%
17744,成見,4 ,"1,065,085 ",,93.66%
17745,韋恩,4 ,"1,065,089 ",,93.66%
17746,戒心,4 ,"1,065,093 ",,93.67%
17747,功臣,4 ,"1,065,097 ",,93.67%
17748,怎麼說,4 ,"1,065,101 ",,93.67%
17749,滿懷,4 ,"1,065,105 ",,93.67%
17750,空屋,4 ,"1,065,109 ",,93.67%
17751,笛卡兒,4 ,"1,065,113 ",,93.67%
17752,在世,4 ,"1,065,117 ",,93.67%
17753,疾呼,4 ,"1,065,121 ",,93.67%
17754,靜下心,4 ,"1,065,125 ",,93.67%
17755,省事,4 ,"1,065,129 ",,93.67%
17756,實習生,4 ,"1,065,133 ",,93.67%
17757,領有,4 ,"1,065,137 ",,93.67%
17758,恰恰好,4 ,"1,065,141 ",,93.67%
17759,中庸,4 ,"1,065,145 ",,93.67%
17760,人身攻擊,4 ,"1,065,149 ",,93.67%
17761,精疲力竭,4 ,"1,065,153 ",,93.67%
17762,半死,4 ,"1,065,157 ",,93.67%
17763,眼睜睜,4 ,"1,065,161 ",,93.67%
17764,家居,4 ,"1,065,165 ",,93.67%
17765,蠢蠢欲動,4 ,"1,065,169 ",,93.67%
17766,逾期,4 ,"1,065,173 ",,93.67%
17767,婉轉,4 ,"1,065,177 ",,93.67%
17768,共進,4 ,"1,065,181 ",,93.67%
17769,措辭,4 ,"1,065,185 ",,93.67%
17770,行號,4 ,"1,065,189 ",,93.67%
17771,流轉,4 ,"1,065,193 ",,93.67%
17772,歸納出,4 ,"1,065,197 ",,93.67%
17773,獨行,4 ,"1,065,201 ",,93.67%
17774,乾坤,4 ,"1,065,205 ",,93.67%
17775,改觀,4 ,"1,065,209 ",,93.68%
17776,明朗,4 ,"1,065,213 ",,93.68%
17777,雷曼,4 ,"1,065,217 ",,93.68%
17778,時局,4 ,"1,065,221 ",,93.68%
17779,如意,4 ,"1,065,225 ",,93.68%
17780,歇業,4 ,"1,065,229 ",,93.68%
17781,險惡,4 ,"1,065,233 ",,93.68%
17782,淨土,4 ,"1,065,237 ",,93.68%
17783,科學界,4 ,"1,065,241 ",,93.68%
17784,沉思,4 ,"1,065,245 ",,93.68%
17785,僧侶,4 ,"1,065,249 ",,93.68%
17786,玫瑰經,4 ,"1,065,253 ",,93.68%
17787,弔詭,4 ,"1,065,257 ",,93.68%
17788,箝制,4 ,"1,065,261 ",,93.68%
17789,脫口秀,4 ,"1,065,265 ",,93.68%
17790,講題,4 ,"1,065,269 ",,93.68%
17791,首航,4 ,"1,065,273 ",,93.68%
17792,落單,4 ,"1,065,277 ",,93.68%
17793,重看,4 ,"1,065,281 ",,93.68%
17794,風度,4 ,"1,065,285 ",,93.68%
17795,皮鞋,4 ,"1,065,289 ",,93.68%
17796,艱苦,4 ,"1,065,293 ",,93.68%
17797,渴,4 ,"1,065,297 ",,93.68%
17798,蓋茲,4 ,"1,065,301 ",,93.68%
17799,始料未及,4 ,"1,065,305 ",,93.68%
17800,標竿,4 ,"1,065,309 ",,93.68%
17801,聘,4 ,"1,065,313 ",,93.68%
17802,樂音,4 ,"1,065,317 ",,93.68%
17803,校車,4 ,"1,065,321 ",,93.69%
17804,媲美,4 ,"1,065,325 ",,93.69%
17805,傳至,4 ,"1,065,329 ",,93.69%
17806,醍醐,4 ,"1,065,333 ",,93.69%
17807,次序,4 ,"1,065,337 ",,93.69%
17808,麻木,4 ,"1,065,341 ",,93.69%
17809,伸向,4 ,"1,065,345 ",,93.69%
17810,鼓動,4 ,"1,065,349 ",,93.69%
17811,演說家,4 ,"1,065,353 ",,93.69%
17812,光陰,4 ,"1,065,357 ",,93.69%
17813,昏倒,4 ,"1,065,361 ",,93.69%
17814,天分,4 ,"1,065,365 ",,93.69%
17815,發人深省,4 ,"1,065,369 ",,93.69%
17816,適宜,4 ,"1,065,373 ",,93.69%
17817,啟發性,4 ,"1,065,377 ",,93.69%
17818,一九六二年,4 ,"1,065,381 ",,93.69%
17819,月球,4 ,"1,065,385 ",,93.69%
17820,冰水,4 ,"1,065,389 ",,93.69%
17821,發汗,4 ,"1,065,393 ",,93.69%
17822,萌生,4 ,"1,065,397 ",,93.69%
17823,肝氣,4 ,"1,065,401 ",,93.69%
17824,洩,4 ,"1,065,405 ",,93.69%
17825,由來已久,4 ,"1,065,409 ",,93.69%
17826,皆宜,4 ,"1,065,413 ",,93.69%
17827,佐料,4 ,"1,065,417 ",,93.69%
17828,食療,4 ,"1,065,421 ",,93.69%
17829,胃潰瘍,4 ,"1,065,425 ",,93.69%
17830,十二指腸,4 ,"1,065,429 ",,93.69%
17831,潤,4 ,"1,065,433 ",,93.69%
17832,皮毛,4 ,"1,065,437 ",,93.70%
17833,盛產期,4 ,"1,065,441 ",,93.70%
17834,論證,4 ,"1,065,445 ",,93.70%
17835,消腫,4 ,"1,065,449 ",,93.70%
17836,蛤,4 ,"1,065,453 ",,93.70%
17837,木質,4 ,"1,065,457 ",,93.70%
17838,藥用,4 ,"1,065,461 ",,93.70%
17839,上火,4 ,"1,065,465 ",,93.70%
17840,深綠色,4 ,"1,065,469 ",,93.70%
17841,就寢,4 ,"1,065,473 ",,93.70%
17842,茶飲,4 ,"1,065,477 ",,93.70%
17843,玫瑰花,4 ,"1,065,481 ",,93.70%
17844,沖泡,4 ,"1,065,485 ",,93.70%
17845,酪梨,4 ,"1,065,489 ",,93.70%
17846,握住,4 ,"1,065,493 ",,93.70%
17847,絨毛,4 ,"1,065,497 ",,93.70%
17848,腎炎,4 ,"1,065,501 ",,93.70%
17849,檳榔,4 ,"1,065,505 ",,93.70%
17850,蝦子,4 ,"1,065,509 ",,93.70%
17851,刺鼻,4 ,"1,065,513 ",,93.70%
17852,回甘,4 ,"1,065,517 ",,93.70%
17853,解毒,4 ,"1,065,521 ",,93.70%
17854,白旗,4 ,"1,065,525 ",,93.70%
17855,出水,4 ,"1,065,529 ",,93.70%
17856,拾起,4 ,"1,065,533 ",,93.70%
17857,超覺,4 ,"1,065,537 ",,93.70%
17858,雜貨,4 ,"1,065,541 ",,93.70%
17859,手足,4 ,"1,065,545 ",,93.70%
17860,咒罵,4 ,"1,065,549 ",,93.71%
17861,阿拉,4 ,"1,065,553 ",,93.71%
17862,父權,4 ,"1,065,557 ",,93.71%
17863,信服,4 ,"1,065,561 ",,93.71%
17864,創生,4 ,"1,065,565 ",,93.71%
17865,所在地,4 ,"1,065,569 ",,93.71%
17866,子民,4 ,"1,065,573 ",,93.71%
17867,真心話,4 ,"1,065,577 ",,93.71%
17868,帆船,4 ,"1,065,581 ",,93.71%
17869,休學,4 ,"1,065,585 ",,93.71%
17870,砰砰,4 ,"1,065,589 ",,93.71%
17871,岀,4 ,"1,065,593 ",,93.71%
17872,一萬七千,4 ,"1,065,597 ",,93.71%
17873,演講會,4 ,"1,065,601 ",,93.71%
17874,萬聖節,4 ,"1,065,605 ",,93.71%
17875,狂歡,4 ,"1,065,609 ",,93.71%
17876,搗蛋,4 ,"1,065,613 ",,93.71%
17877,插頭,4 ,"1,065,617 ",,93.71%
17878,拔掉,4 ,"1,065,621 ",,93.71%
17879,大步,4 ,"1,065,625 ",,93.71%
17880,羅盤,4 ,"1,065,629 ",,93.71%
17881,跪下來,4 ,"1,065,633 ",,93.71%
17882,知不知道,4 ,"1,065,637 ",,93.71%
17883,扎,4 ,"1,065,641 ",,93.71%
17884,所作所為,4 ,"1,065,645 ",,93.71%
17885,四十三,4 ,"1,065,649 ",,93.71%
17886,關東,4 ,"1,065,653 ",,93.71%
17887,大阪府,4 ,"1,065,657 ",,93.71%
17888,心齋橋,4 ,"1,065,661 ",,93.71%
17889,堺,4 ,"1,065,665 ",,93.72%
17890,短袖,4 ,"1,065,669 ",,93.72%
17891,天黑,4 ,"1,065,673 ",,93.72%
17892,暖氣,4 ,"1,065,677 ",,93.72%
17893,脫掉,4 ,"1,065,681 ",,93.72%
17894,乘車,4 ,"1,065,685 ",,93.72%
17895,地下鐵,4 ,"1,065,689 ",,93.72%
17896,阪急電鐵,4 ,"1,065,693 ",,93.72%
17897,三宮,4 ,"1,065,697 ",,93.72%
17898,神戶線,4 ,"1,065,701 ",,93.72%
17899,換車,4 ,"1,065,705 ",,93.72%
17900,京都站,4 ,"1,065,709 ",,93.72%
17901,奈良線,4 ,"1,065,713 ",,93.72%
17902,特急券,4 ,"1,065,717 ",,93.72%
17903,右上角,4 ,"1,065,721 ",,93.72%
17904,代號,4 ,"1,065,725 ",,93.72%
17905,汐見橋站,4 ,"1,065,729 ",,93.72%
17906,京都市,4 ,"1,065,733 ",,93.72%
17907,鶴,4 ,"1,065,737 ",,93.72%
17908,京都線,4 ,"1,065,741 ",,93.72%
17909,自由席,4 ,"1,065,745 ",,93.72%
17910,星期日,4 ,"1,065,749 ",,93.72%
17911,山陽姬路站,4 ,"1,065,753 ",,93.72%
17912,丸子,4 ,"1,065,757 ",,93.72%
17913,認識到,4 ,"1,065,761 ",,93.72%
17914,軸心,4 ,"1,065,765 ",,93.72%
17915,抽象化,4 ,"1,065,769 ",,93.72%
17916,履約,4 ,"1,065,773 ",,93.72%
17917,痛斥,4 ,"1,065,777 ",,93.73%
17918,欲求,4 ,"1,065,781 ",,93.73%
17919,不清,4 ,"1,065,785 ",,93.73%
17920,考察,4 ,"1,065,789 ",,93.73%
17921,大前提,4 ,"1,065,793 ",,93.73%
17922,坦然,4 ,"1,065,797 ",,93.73%
17923,自在力,4 ,"1,065,801 ",,93.73%
17924,諧星,4 ,"1,065,805 ",,93.73%
17925,精神性,4 ,"1,065,809 ",,93.73%
17926,同好,4 ,"1,065,813 ",,93.73%
17927,一眼,4 ,"1,065,817 ",,93.73%
17928,視而不見,4 ,"1,065,821 ",,93.73%
17929,欣然,4 ,"1,065,825 ",,93.73%
17930,數落,4 ,"1,065,829 ",,93.73%
17931,根深蒂固,4 ,"1,065,833 ",,93.73%
17932,深陷,4 ,"1,065,837 ",,93.73%
17933,深呼吸,4 ,"1,065,841 ",,93.73%
17934,洗碗機,4 ,"1,065,845 ",,93.73%
17935,爐子,4 ,"1,065,849 ",,93.73%
17936,必需品,4 ,"1,065,853 ",,93.73%
17937,查閱,4 ,"1,065,857 ",,93.73%
17938,勝於,4 ,"1,065,861 ",,93.73%
17939,燈具,4 ,"1,065,865 ",,93.73%
17940,傾向於,4 ,"1,065,869 ",,93.73%
17941,晚安,4 ,"1,065,873 ",,93.73%
17942,加油站,4 ,"1,065,877 ",,93.73%
17943,日誌,4 ,"1,065,881 ",,93.73%
17944,星期三,4 ,"1,065,885 ",,93.73%
17945,眼花撩亂,4 ,"1,065,889 ",,93.74%
17946,輕視,4 ,"1,065,893 ",,93.74%
17947,畫好,4 ,"1,065,897 ",,93.74%
17948,片名,4 ,"1,065,901 ",,93.74%
17949,仙境,4 ,"1,065,905 ",,93.74%
17950,雕塑家,4 ,"1,065,909 ",,93.74%
17951,揮霍,4 ,"1,065,913 ",,93.74%
17952,全集,4 ,"1,065,917 ",,93.74%
17953,投到,4 ,"1,065,921 ",,93.74%
17954,攔下,4 ,"1,065,925 ",,93.74%
17955,郵寄,4 ,"1,065,929 ",,93.74%
17956,販賣機,4 ,"1,065,933 ",,93.74%
17957,大排長龍,4 ,"1,065,937 ",,93.74%
17958,無私,4 ,"1,065,941 ",,93.74%
17959,空蕩,4 ,"1,065,945 ",,93.74%
17960,好在,4 ,"1,065,949 ",,93.74%
17961,黃昏,4 ,"1,065,953 ",,93.74%
17962,滿足感,4 ,"1,065,957 ",,93.74%
17963,胡乃元,4 ,"1,065,961 ",,93.74%
17964,轉眼,4 ,"1,065,965 ",,93.74%
17965,推舉,4 ,"1,065,969 ",,93.74%
17966,啦啦隊,4 ,"1,065,973 ",,93.74%
17967,揚州,4 ,"1,065,977 ",,93.74%
17968,宏偉,4 ,"1,065,981 ",,93.74%
17969,沒收,4 ,"1,065,985 ",,93.74%
17970,眷,4 ,"1,065,989 ",,93.74%
17971,過時,4 ,"1,065,993 ",,93.74%
17972,忠孝,4 ,"1,065,997 ",,93.74%
17973,稚氣,4 ,"1,066,001 ",,93.74%
17974,有志,4 ,"1,066,005 ",,93.75%
17975,因緣,4 ,"1,066,009 ",,93.75%
17976,正巧,4 ,"1,066,013 ",,93.75%
17977,學程,4 ,"1,066,017 ",,93.75%
17978,背道而馳,4 ,"1,066,021 ",,93.75%
17979,取用,4 ,"1,066,025 ",,93.75%
17980,呂紹嘉,4 ,"1,066,029 ",,93.75%
17981,教給,4 ,"1,066,033 ",,93.75%
17982,緣由,4 ,"1,066,037 ",,93.75%
17983,來信,4 ,"1,066,041 ",,93.75%
17984,遜色,4 ,"1,066,045 ",,93.75%
17985,利基,4 ,"1,066,049 ",,93.75%
17986,眉毛,4 ,"1,066,053 ",,93.75%
17987,斑斑,4 ,"1,066,057 ",,93.75%
17988,椰子,4 ,"1,066,061 ",,93.75%
17989,性情,4 ,"1,066,065 ",,93.75%
17990,可可,4 ,"1,066,069 ",,93.75%
17991,牛角,4 ,"1,066,073 ",,93.75%
17992,新月,4 ,"1,066,077 ",,93.75%
17993,下顎,4 ,"1,066,081 ",,93.75%
17994,難看,4 ,"1,066,085 ",,93.75%
17995,恍惚,4 ,"1,066,089 ",,93.75%
17996,得多,4 ,"1,066,093 ",,93.75%
17997,避風港,4 ,"1,066,097 ",,93.75%
17998,粗心,4 ,"1,066,101 ",,93.75%
17999,憂傷,4 ,"1,066,105 ",,93.75%
18000,幼,4 ,"1,066,109 ",,93.75%
18001,桌椅,4 ,"1,066,113 ",,93.75%
18002,清潔劑,4 ,"1,066,117 ",,93.76%
18003,廢油,4 ,"1,066,121 ",,93.76%
18004,房門,4 ,"1,066,125 ",,93.76%
18005,破舊,4 ,"1,066,129 ",,93.76%
18006,炒鍋,4 ,"1,066,133 ",,93.76%
18007,燒熱,4 ,"1,066,137 ",,93.76%
18008,小便,4 ,"1,066,141 ",,93.76%
18009,淋漓,4 ,"1,066,145 ",,93.76%
18010,脹,4 ,"1,066,149 ",,93.76%
18011,黏稠,4 ,"1,066,153 ",,93.76%
18012,結石,4 ,"1,066,157 ",,93.76%
18013,虛寒,4 ,"1,066,161 ",,93.76%
18014,溏,4 ,"1,066,165 ",,93.76%
18015,調好,4 ,"1,066,169 ",,93.76%
18016,拌勻,4 ,"1,066,173 ",,93.76%
18017,腫痛,4 ,"1,066,177 ",,93.76%
18018,木瓜,4 ,"1,066,181 ",,93.76%
18019,頭暈,4 ,"1,066,185 ",,93.76%
18020,花椒,4 ,"1,066,189 ",,93.76%
18021,銀耳,4 ,"1,066,193 ",,93.76%
18022,罐頭,4 ,"1,066,197 ",,93.76%
18023,荷葉,4 ,"1,066,201 ",,93.76%
18024,玉米粉,4 ,"1,066,205 ",,93.76%
18025,黏膜,4 ,"1,066,209 ",,93.76%
18026,肺結核,4 ,"1,066,213 ",,93.76%
18027,口齒,4 ,"1,066,217 ",,93.76%
18028,黃帝,4 ,"1,066,221 ",,93.76%
18029,凝,4 ,"1,066,225 ",,93.76%
18030,黃豆芽,4 ,"1,066,229 ",,93.76%
18031,平靜下來,4 ,"1,066,233 ",,93.77%
18032,插話,4 ,"1,066,237 ",,93.77%
18033,陰沉,4 ,"1,066,241 ",,93.77%
18034,書名,4 ,"1,066,245 ",,93.77%
18035,善加,4 ,"1,066,249 ",,93.77%
18036,創業家,4 ,"1,066,253 ",,93.77%
18037,頂嘴,4 ,"1,066,257 ",,93.77%
18038,請託,4 ,"1,066,261 ",,93.77%
18039,機關槍,4 ,"1,066,265 ",,93.77%
18040,攔腰,4 ,"1,066,269 ",,93.77%
18041,減半,4 ,"1,066,273 ",,93.77%
18042,骨架,4 ,"1,066,277 ",,93.77%
18043,群馬縣,4 ,"1,066,281 ",,93.77%
18044,乾杯,4 ,"1,066,285 ",,93.77%
18045,平息,4 ,"1,066,289 ",,93.77%
18046,趣事,4 ,"1,066,293 ",,93.77%
18047,侃侃而談,4 ,"1,066,297 ",,93.77%
18048,老練,4 ,"1,066,301 ",,93.77%
18049,確信,4 ,"1,066,305 ",,93.77%
18050,壞處,4 ,"1,066,309 ",,93.77%
18051,游移,4 ,"1,066,313 ",,93.77%
18052,交疊,4 ,"1,066,317 ",,93.77%
18053,史蒂夫,4 ,"1,066,321 ",,93.77%
18054,該死,4 ,"1,066,325 ",,93.77%
18055,陣仗,4 ,"1,066,329 ",,93.77%
18056,拋下,4 ,"1,066,333 ",,93.77%
18057,衛教,4 ,"1,066,337 ",,93.77%
18058,高尚,4 ,"1,066,341 ",,93.77%
18059,明目張膽,4 ,"1,066,345 ",,93.78%
18060,膚淺,4 ,"1,066,349 ",,93.78%
18061,襪套,4 ,"1,066,353 ",,93.78%
18062,編組,4 ,"1,066,357 ",,93.78%
18063,叫囂,4 ,"1,066,361 ",,93.78%
18064,中指,4 ,"1,066,365 ",,93.78%
18065,閒話,4 ,"1,066,369 ",,93.78%
18066,瓜地馬拉,4 ,"1,066,373 ",,93.78%
18067,女權,4 ,"1,066,377 ",,93.78%
18068,正中,4 ,"1,066,381 ",,93.78%
18069,聞問,4 ,"1,066,385 ",,93.78%
18070,點滴,4 ,"1,066,389 ",,93.78%
18071,辯證,4 ,"1,066,393 ",,93.78%
18072,水平面,4 ,"1,066,397 ",,93.78%
18073,偽證,4 ,"1,066,401 ",,93.78%
18074,縱,4 ,"1,066,405 ",,93.78%
18075,供述,4 ,"1,066,409 ",,93.78%
18076,獲益,4 ,"1,066,413 ",,93.78%
18077,黯淡,4 ,"1,066,417 ",,93.78%
18078,代議,4 ,"1,066,421 ",,93.78%
18079,曝光率,4 ,"1,066,425 ",,93.78%
18080,私法,4 ,"1,066,429 ",,93.78%
18081,大略,4 ,"1,066,433 ",,93.78%
18082,公法,4 ,"1,066,437 ",,93.78%
18083,預習,4 ,"1,066,441 ",,93.78%
18084,致意,4 ,"1,066,445 ",,93.78%
18085,麻州,4 ,"1,066,449 ",,93.78%
18086,一概,4 ,"1,066,453 ",,93.78%
18087,異同,4 ,"1,066,457 ",,93.78%
18088,選課,4 ,"1,066,461 ",,93.79%
18089,送件,4 ,"1,066,465 ",,93.79%
18090,永昌,4 ,"1,066,469 ",,93.79%
18091,訂有,4 ,"1,066,473 ",,93.79%
18092,行為人,4 ,"1,066,477 ",,93.79%
18093,內控,4 ,"1,066,481 ",,93.79%
18094,董監事,4 ,"1,066,485 ",,93.79%
18095,終了,4 ,"1,066,489 ",,93.79%
18096,支領,4 ,"1,066,493 ",,93.79%
18097,派任,4 ,"1,066,497 ",,93.79%
18098,系爭,4 ,"1,066,501 ",,93.79%
18099,存續,4 ,"1,066,505 ",,93.79%
18100,財稅,4 ,"1,066,509 ",,93.79%
18101,訂約,4 ,"1,066,513 ",,93.79%
18102,受託,4 ,"1,066,517 ",,93.79%
18103,既往,4 ,"1,066,521 ",,93.79%
18104,開曼,4 ,"1,066,525 ",,93.79%
18105,私募,4 ,"1,066,529 ",,93.79%
18106,負有,4 ,"1,066,533 ",,93.79%
18107,座落,4 ,"1,066,537 ",,93.79%
18108,周延,4 ,"1,066,541 ",,93.79%
18109,同屬,4 ,"1,066,545 ",,93.79%
18110,表彰,4 ,"1,066,549 ",,93.79%
18111,壹,4 ,"1,066,553 ",,93.79%
18112,真偽,4 ,"1,066,557 ",,93.79%
18113,謂,4 ,"1,066,561 ",,93.79%
18114,燈飾,4 ,"1,066,565 ",,93.79%
18115,註冊商標,4 ,"1,066,569 ",,93.79%
18116,銷售量,4 ,"1,066,573 ",,93.80%
18117,訴,4 ,"1,066,577 ",,93.80%
18118,隔熱,4 ,"1,066,581 ",,93.80%
18119,准許,4 ,"1,066,585 ",,93.80%
18120,原文,4 ,"1,066,589 ",,93.80%
18121,審酌,4 ,"1,066,593 ",,93.80%
18122,美商,4 ,"1,066,597 ",,93.80%
18123,適任,4 ,"1,066,601 ",,93.80%
18124,反面,4 ,"1,066,605 ",,93.80%
18125,允當,4 ,"1,066,609 ",,93.80%
18126,訴請,4 ,"1,066,613 ",,93.80%
18127,了結,4 ,"1,066,617 ",,93.80%
18128,准,4 ,"1,066,621 ",,93.80%
18129,延期,4 ,"1,066,625 ",,93.80%
18130,續行,4 ,"1,066,629 ",,93.80%
18131,效忠,4 ,"1,066,633 ",,93.80%
18132,封鎖線,4 ,"1,066,637 ",,93.80%
18133,飛快,4 ,"1,066,641 ",,93.80%
18134,圈子,4 ,"1,066,645 ",,93.80%
18135,白癡,4 ,"1,066,649 ",,93.80%
18136,保留下來,4 ,"1,066,653 ",,93.80%
18137,路德,4 ,"1,066,657 ",,93.80%
18138,里約,4 ,"1,066,661 ",,93.80%
18139,撒下,4 ,"1,066,665 ",,93.80%
18140,球體,4 ,"1,066,669 ",,93.80%
18141,寡言,4 ,"1,066,673 ",,93.80%
18142,光鮮,4 ,"1,066,677 ",,93.80%
18143,趕赴,4 ,"1,066,681 ",,93.80%
18144,挑剔,4 ,"1,066,685 ",,93.81%
18145,邦,4 ,"1,066,689 ",,93.81%
18146,失利,4 ,"1,066,693 ",,93.81%
18147,置身事外,4 ,"1,066,697 ",,93.81%
18148,理事國,4 ,"1,066,701 ",,93.81%
18149,猶豫不決,4 ,"1,066,705 ",,93.81%
18150,庫,4 ,"1,066,709 ",,93.81%
18151,堪,4 ,"1,066,713 ",,93.81%
18152,星期二,4 ,"1,066,717 ",,93.81%
18153,無窮無盡,4 ,"1,066,721 ",,93.81%
18154,坐滿,4 ,"1,066,725 ",,93.81%
18155,飛越,4 ,"1,066,729 ",,93.81%
18156,機長,4 ,"1,066,733 ",,93.81%
18157,自民黨,4 ,"1,066,737 ",,93.81%
18158,破局,4 ,"1,066,741 ",,93.81%
18159,無與倫比,4 ,"1,066,745 ",,93.81%
18160,篤,4 ,"1,066,749 ",,93.81%
18161,主教,4 ,"1,066,753 ",,93.81%
18162,無理,4 ,"1,066,757 ",,93.81%
18163,大屠殺,4 ,"1,066,761 ",,93.81%
18164,粉碎,4 ,"1,066,765 ",,93.81%
18165,巴勒斯坦,4 ,"1,066,769 ",,93.81%
18166,心防,4 ,"1,066,773 ",,93.81%
18167,領口,4 ,"1,066,777 ",,93.81%
18168,嚴密,4 ,"1,066,781 ",,93.81%
18169,中南海,4 ,"1,066,785 ",,93.81%
18170,形式化,4 ,"1,066,789 ",,93.81%
18171,怒吼,4 ,"1,066,793 ",,93.81%
18172,大吃一驚,4 ,"1,066,797 ",,93.81%
18173,想通,4 ,"1,066,801 ",,93.82%
18174,增值稅,4 ,"1,066,805 ",,93.82%
18175,原點,4 ,"1,066,809 ",,93.82%
18176,深得,4 ,"1,066,813 ",,93.82%
