序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
5696,鄉民,23 ,"1,036,812 ",,83.20%
5697,國是,23 ,"1,036,835 ",,83.21%
5698,轉到,23 ,"1,036,858 ",,83.21%
5699,縣議員,23 ,"1,036,881 ",,83.21%
5700,張德銘,23 ,"1,036,904 ",,83.21%
5701,控,23 ,"1,036,927 ",,83.21%
5702,裁判,23 ,"1,036,950 ",,83.22%
5703,證人,23 ,"1,036,973 ",,83.22%
5704,在野黨,23 ,"1,036,996 ",,83.22%
5705,呼,23 ,"1,037,019 ",,83.22%
5706,象,23 ,"1,037,042 ",,83.22%
5707,注視,23 ,"1,037,065 ",,83.22%
5708,機票,23 ,"1,037,088 ",,83.23%
5709,次長,23 ,"1,037,111 ",,83.23%
5710,改組,23 ,"1,037,134 ",,83.23%
5711,終止,23 ,"1,037,157 ",,83.23%
5712,喊出,23 ,"1,037,180 ",,83.23%
5713,標題,23 ,"1,037,203 ",,83.24%
5714,分手,23 ,"1,037,226 ",,83.24%
5715,求助,23 ,"1,037,249 ",,83.24%
5716,丹尼,23 ,"1,037,272 ",,83.24%
5717,畫作,23 ,"1,037,295 ",,83.24%
5718,無罪,23 ,"1,037,318 ",,83.24%
5719,塞,23 ,"1,037,341 ",,83.25%
5720,標的,23 ,"1,037,364 ",,83.25%
5721,舞臺,23 ,"1,037,387 ",,83.25%
5722,甜蜜,23 ,"1,037,410 ",,83.25%
5723,獅子,23 ,"1,037,433 ",,83.25%
5724,物體,23 ,"1,037,456 ",,83.26%
5725,喜劇,23 ,"1,037,479 ",,83.26%
5726,留言,23 ,"1,037,502 ",,83.26%
5727,寄養,23 ,"1,037,525 ",,83.26%
5728,全壘打,23 ,"1,037,548 ",,83.26%
5729,測,23 ,"1,037,571 ",,83.27%
5730,二氧化碳,23 ,"1,037,594 ",,83.27%
5731,票價,23 ,"1,037,617 ",,83.27%
5732,痕跡,23 ,"1,037,640 ",,83.27%
5733,美女,23 ,"1,037,663 ",,83.27%
5734,鋁,23 ,"1,037,686 ",,83.27%
5735,美學,23 ,"1,037,709 ",,83.28%
5736,病變,23 ,"1,037,732 ",,83.28%
5737,展望,23 ,"1,037,755 ",,83.28%
5738,充電,23 ,"1,037,778 ",,83.28%
5739,外線,23 ,"1,037,801 ",,83.28%
5740,包夾,23 ,"1,037,824 ",,83.29%
5741,柴油,23 ,"1,037,847 ",,83.29%
5742,入選,23 ,"1,037,870 ",,83.29%
5743,衛生局,23 ,"1,037,893 ",,83.29%
5744,彩繪,23 ,"1,037,916 ",,83.29%
5745,照護,23 ,"1,037,939 ",,83.29%
5746,國語,23 ,"1,037,962 ",,83.30%
5747,澳門,23 ,"1,037,985 ",,83.30%
5748,馬政府,23 ,"1,038,008 ",,83.30%
5749,縮水,23 ,"1,038,031 ",,83.30%
5750,風化,23 ,"1,038,054 ",,83.30%
5751,卓伯源,23 ,"1,038,077 ",,83.31%
5752,機種,23 ,"1,038,100 ",,83.31%
5753,超音波,23 ,"1,038,123 ",,83.31%
5754,產婦,23 ,"1,038,146 ",,83.31%
5755,年增率,23 ,"1,038,169 ",,83.31%
5756,羽球,23 ,"1,038,192 ",,83.31%
5757,醬,23 ,"1,038,215 ",,83.32%
5758,湯頭,23 ,"1,038,238 ",,83.32%
5759,周美青,23 ,"1,038,261 ",,83.32%
5760,不動產,22 ,"1,038,283 ",,83.32%
5761,沿海,22 ,"1,038,305 ",,83.32%
5762,總額,22 ,"1,038,327 ",,83.33%
5763,建商,22 ,"1,038,349 ",,83.33%
5764,鋼筋,22 ,"1,038,371 ",,83.33%
5765,牆壁,22 ,"1,038,393 ",,83.33%
5766,比如,22 ,"1,038,415 ",,83.33%
5767,河川,22 ,"1,038,437 ",,83.33%
5768,每當,22 ,"1,038,459 ",,83.34%
5769,親手,22 ,"1,038,481 ",,83.34%
5770,充實,22 ,"1,038,503 ",,83.34%
5771,通往,22 ,"1,038,525 ",,83.34%
5772,講究,22 ,"1,038,547 ",,83.34%
5773,成就感,22 ,"1,038,569 ",,83.35%
5774,契機,22 ,"1,038,591 ",,83.35%
5775,法式,22 ,"1,038,613 ",,83.35%
5776,高山,22 ,"1,038,635 ",,83.35%
5777,樣貌,22 ,"1,038,657 ",,83.35%
5778,傾聽,22 ,"1,038,679 ",,83.35%
5779,緣,22 ,"1,038,701 ",,83.36%
5780,髒,22 ,"1,038,723 ",,83.36%
5781,始,22 ,"1,038,745 ",,83.36%
5782,跑來,22 ,"1,038,767 ",,83.36%
5783,海浪,22 ,"1,038,789 ",,83.36%
5784,所幸,22 ,"1,038,811 ",,83.36%
5785,體育課,22 ,"1,038,833 ",,83.37%
5786,紀錄片,22 ,"1,038,855 ",,83.37%
5787,宿舍,22 ,"1,038,877 ",,83.37%
5788,前額,22 ,"1,038,899 ",,83.37%
5789,外層,22 ,"1,038,921 ",,83.37%
5790,訊號,22 ,"1,038,943 ",,83.38%
5791,暴露,22 ,"1,038,965 ",,83.38%
5792,型,22 ,"1,038,987 ",,83.38%
5793,度過,22 ,"1,039,009 ",,83.38%
5794,純粹,22 ,"1,039,031 ",,83.38%
5795,必定,22 ,"1,039,053 ",,83.38%
5796,問卷,22 ,"1,039,075 ",,83.39%
5797,迫使,22 ,"1,039,097 ",,83.39%
5798,緊繃,22 ,"1,039,119 ",,83.39%
5799,患有,22 ,"1,039,141 ",,83.39%
5800,冒,22 ,"1,039,163 ",,83.39%
5801,游泳池,22 ,"1,039,185 ",,83.39%
5802,演化,22 ,"1,039,207 ",,83.40%
5803,以至於,22 ,"1,039,229 ",,83.40%
5804,點數,22 ,"1,039,251 ",,83.40%
5805,老是,22 ,"1,039,273 ",,83.40%
5806,無意,22 ,"1,039,295 ",,83.40%
5807,襯衫,22 ,"1,039,317 ",,83.41%
5808,座椅,22 ,"1,039,339 ",,83.41%
5809,盡快,22 ,"1,039,361 ",,83.41%
5810,設有,22 ,"1,039,383 ",,83.41%
5811,有力,22 ,"1,039,405 ",,83.41%
5812,群體,22 ,"1,039,427 ",,83.41%
5813,犀牛,22 ,"1,039,449 ",,83.42%
5814,緩,22 ,"1,039,471 ",,83.42%
5815,帶走,22 ,"1,039,493 ",,83.42%
5816,起身,22 ,"1,039,515 ",,83.42%
5817,臂,22 ,"1,039,537 ",,83.42%
5818,口號,22 ,"1,039,559 ",,83.42%
5819,三明治,22 ,"1,039,581 ",,83.43%
5820,姿態,22 ,"1,039,603 ",,83.43%
5821,捐款,22 ,"1,039,625 ",,83.43%
5822,年年,22 ,"1,039,647 ",,83.43%
5823,街區,22 ,"1,039,669 ",,83.43%
5824,迄,22 ,"1,039,691 ",,83.44%
5825,動脈,22 ,"1,039,713 ",,83.44%
5826,分工,22 ,"1,039,735 ",,83.44%
5827,局面,22 ,"1,039,757 ",,83.44%
5828,對決,22 ,"1,039,779 ",,83.44%
5829,處處,22 ,"1,039,801 ",,83.44%
5830,外籍,22 ,"1,039,823 ",,83.45%
5831,連署,22 ,"1,039,845 ",,83.45%
5832,猶如,22 ,"1,039,867 ",,83.45%
5833,完善,22 ,"1,039,889 ",,83.45%
5834,演唱會,22 ,"1,039,911 ",,83.45%
5835,營業額,22 ,"1,039,933 ",,83.45%
5836,高峰,22 ,"1,039,955 ",,83.46%
5837,出路,22 ,"1,039,977 ",,83.46%
5838,制服,22 ,"1,039,999 ",,83.46%
5839,化妝品,22 ,"1,040,021 ",,83.46%
5840,老實說,22 ,"1,040,043 ",,83.46%
5841,玫瑰,22 ,"1,040,065 ",,83.47%
5842,安慰,22 ,"1,040,087 ",,83.47%
5843,驚,22 ,"1,040,109 ",,83.47%
5844,直線,22 ,"1,040,131 ",,83.47%
5845,黑白,22 ,"1,040,153 ",,83.47%
5846,武裝,22 ,"1,040,175 ",,83.47%
5847,動態,22 ,"1,040,197 ",,83.48%
5848,腹,22 ,"1,040,219 ",,83.48%
5849,款式,22 ,"1,040,241 ",,83.48%
5850,入門,22 ,"1,040,263 ",,83.48%
5851,護照,22 ,"1,040,285 ",,83.48%
5852,誠實,22 ,"1,040,307 ",,83.48%
5853,鈔,22 ,"1,040,329 ",,83.49%
5854,五千,22 ,"1,040,351 ",,83.49%
5855,對照,22 ,"1,040,373 ",,83.49%
5856,蝴蝶,22 ,"1,040,395 ",,83.49%
5857,響應,22 ,"1,040,417 ",,83.49%
5858,辭職,22 ,"1,040,439 ",,83.50%
5859,左邊,22 ,"1,040,461 ",,83.50%
5860,從前,22 ,"1,040,483 ",,83.50%
5861,國文,22 ,"1,040,505 ",,83.50%
5862,總理,22 ,"1,040,527 ",,83.50%
5863,心想,22 ,"1,040,549 ",,83.50%
5864,船隻,22 ,"1,040,571 ",,83.51%
5865,引用,22 ,"1,040,593 ",,83.51%
5866,右邊,22 ,"1,040,615 ",,83.51%
5867,鈔票,22 ,"1,040,637 ",,83.51%
5868,超市,22 ,"1,040,659 ",,83.51%
5869,質,22 ,"1,040,681 ",,83.51%
5870,挖,22 ,"1,040,703 ",,83.52%
5871,啥,22 ,"1,040,725 ",,83.52%
5872,骨頭,22 ,"1,040,747 ",,83.52%
5873,潭,22 ,"1,040,769 ",,83.52%
5874,乏,22 ,"1,040,791 ",,83.52%
5875,記載,22 ,"1,040,813 ",,83.53%
5876,淡,22 ,"1,040,835 ",,83.53%
5877,構造,22 ,"1,040,857 ",,83.53%
5878,連戰,22 ,"1,040,879 ",,83.53%
5879,進軍,22 ,"1,040,901 ",,83.53%
5880,神情,22 ,"1,040,923 ",,83.53%
5881,百姓,22 ,"1,040,945 ",,83.54%
5882,倘若,22 ,"1,040,967 ",,83.54%
5883,間接,22 ,"1,040,989 ",,83.54%
5884,拌,22 ,"1,041,011 ",,83.54%
5885,口腔,22 ,"1,041,033 ",,83.54%
5886,一大早,22 ,"1,041,055 ",,83.54%
5887,無從,22 ,"1,041,077 ",,83.55%
5888,咳嗽,22 ,"1,041,099 ",,83.55%
5889,驚奇,22 ,"1,041,121 ",,83.55%
5890,校友,22 ,"1,041,143 ",,83.55%
5891,沉默,22 ,"1,041,165 ",,83.55%
5892,榮耀,22 ,"1,041,187 ",,83.56%
5893,尊敬,22 ,"1,041,209 ",,83.56%
5894,撰寫,22 ,"1,041,231 ",,83.56%
5895,拯救,22 ,"1,041,253 ",,83.56%
5896,中毒,22 ,"1,041,275 ",,83.56%
5897,效力,22 ,"1,041,297 ",,83.56%
5898,新高,22 ,"1,041,319 ",,83.57%
5899,軍校,22 ,"1,041,341 ",,83.57%
5900,西點,22 ,"1,041,363 ",,83.57%
5901,亞洲人,22 ,"1,041,385 ",,83.57%
5902,好笑,22 ,"1,041,407 ",,83.57%
5903,演習,22 ,"1,041,429 ",,83.57%
5904,開庭,22 ,"1,041,451 ",,83.58%
5905,強硬,22 ,"1,041,473 ",,83.58%
5906,嘿,22 ,"1,041,495 ",,83.58%
5907,透,22 ,"1,041,517 ",,83.58%
5908,壞人,22 ,"1,041,539 ",,83.58%
5909,呎,22 ,"1,041,561 ",,83.59%
5910,創傷,22 ,"1,041,583 ",,83.59%
5911,稱讚,22 ,"1,041,605 ",,83.59%
5912,凍,22 ,"1,041,627 ",,83.59%
5913,抗拒,22 ,"1,041,649 ",,83.59%
5914,騎士,22 ,"1,041,671 ",,83.59%
5915,實行,22 ,"1,041,693 ",,83.60%
5916,拍賣,22 ,"1,041,715 ",,83.60%
5917,師,22 ,"1,041,737 ",,83.60%
5918,致力,22 ,"1,041,759 ",,83.60%
5919,霧峰,22 ,"1,041,781 ",,83.60%
5920,座談會,22 ,"1,041,803 ",,83.60%
5921,接班,22 ,"1,041,825 ",,83.61%
5922,出動,22 ,"1,041,847 ",,83.61%
5923,啟發,22 ,"1,041,869 ",,83.61%
5924,政論,22 ,"1,041,891 ",,83.61%
5925,三千,22 ,"1,041,913 ",,83.61%
5926,選戰,22 ,"1,041,935 ",,83.62%
5927,陳菊,22 ,"1,041,957 ",,83.62%
5928,發表會,22 ,"1,041,979 ",,83.62%
5929,聲援,22 ,"1,042,001 ",,83.62%
5930,敲,22 ,"1,042,023 ",,83.62%
5931,修憲,22 ,"1,042,045 ",,83.62%
5932,淚,22 ,"1,042,067 ",,83.63%
5933,老闆娘,22 ,"1,042,089 ",,83.63%
5934,字眼,22 ,"1,042,111 ",,83.63%
5935,證券,22 ,"1,042,133 ",,83.63%
5936,亞倫,22 ,"1,042,155 ",,83.63%
5937,位子,22 ,"1,042,177 ",,83.63%
5938,紫,22 ,"1,042,199 ",,83.64%
5939,攪拌,22 ,"1,042,221 ",,83.64%
5940,請假,22 ,"1,042,243 ",,83.64%
5941,推車,22 ,"1,042,265 ",,83.64%
5942,再見,22 ,"1,042,287 ",,83.64%
5943,撿,22 ,"1,042,309 ",,83.65%
5944,天賦,22 ,"1,042,331 ",,83.65%
5945,強勁,22 ,"1,042,353 ",,83.65%
5946,壽司,22 ,"1,042,375 ",,83.65%
5947,標榜,22 ,"1,042,397 ",,83.65%
5948,拔,22 ,"1,042,419 ",,83.65%
5949,康德,22 ,"1,042,441 ",,83.66%
5950,碩士,22 ,"1,042,463 ",,83.66%
5951,鬣狗,22 ,"1,042,485 ",,83.66%
5952,均勻,22 ,"1,042,507 ",,83.66%
5953,董,22 ,"1,042,529 ",,83.66%
5954,霸,22 ,"1,042,551 ",,83.66%
5955,切入,22 ,"1,042,573 ",,83.67%
5956,新臺幣,22 ,"1,042,595 ",,83.67%
5957,急診,22 ,"1,042,617 ",,83.67%
5958,隱形,22 ,"1,042,639 ",,83.67%
5959,碘,22 ,"1,042,661 ",,83.67%
5960,自製,22 ,"1,042,683 ",,83.68%
5961,大盤,22 ,"1,042,705 ",,83.68%
5962,倒數,22 ,"1,042,727 ",,83.68%
5963,助攻,22 ,"1,042,749 ",,83.68%
5964,柏,22 ,"1,042,771 ",,83.68%
5965,命中率,22 ,"1,042,793 ",,83.68%
5966,調降,22 ,"1,042,815 ",,83.69%
5967,文創,22 ,"1,042,837 ",,83.69%
5968,元旦,22 ,"1,042,859 ",,83.69%
5969,衣,22 ,"1,042,881 ",,83.69%
5970,比照,22 ,"1,042,903 ",,83.69%
5971,西門町,22 ,"1,042,925 ",,83.69%
5972,過癮,22 ,"1,042,947 ",,83.70%
5973,除夕,22 ,"1,042,969 ",,83.70%
5974,國中生,22 ,"1,042,991 ",,83.70%
5975,延後,22 ,"1,043,013 ",,83.70%
5976,程宏道,22 ,"1,043,035 ",,83.70%
5977,觸控,22 ,"1,043,057 ",,83.71%
5978,林世嘉,22 ,"1,043,079 ",,83.71%
5979,逐年,22 ,"1,043,101 ",,83.71%
5980,擊球,22 ,"1,043,123 ",,83.71%
5981,奶茶,22 ,"1,043,145 ",,83.71%
5982,程亮亮,22 ,"1,043,167 ",,83.71%
5983,宏仁,22 ,"1,043,189 ",,83.72%
5984,多多,21 ,"1,043,210 ",,83.72%
5985,形同,21 ,"1,043,231 ",,83.72%
5986,疑惑,21 ,"1,043,252 ",,83.72%
5987,乃是,21 ,"1,043,273 ",,83.72%
5988,三成,21 ,"1,043,294 ",,83.72%
5989,徵收,21 ,"1,043,315 ",,83.73%
5990,移,21 ,"1,043,336 ",,83.73%
5991,牆面,21 ,"1,043,357 ",,83.73%
5992,介面,21 ,"1,043,378 ",,83.73%
5993,住在,21 ,"1,043,399 ",,83.73%
5994,寬敞,21 ,"1,043,420 ",,83.73%
5995,視線,21 ,"1,043,441 ",,83.74%
5996,親密,21 ,"1,043,462 ",,83.74%
5997,訪客,21 ,"1,043,483 ",,83.74%
5998,臨,21 ,"1,043,504 ",,83.74%
5999,功效,21 ,"1,043,525 ",,83.74%
6000,遇見,21 ,"1,043,546 ",,83.74%
6001,有別於,21 ,"1,043,567 ",,83.75%
6002,北方,21 ,"1,043,588 ",,83.75%
6003,優良,21 ,"1,043,609 ",,83.75%
6004,對稱,21 ,"1,043,630 ",,83.75%
6005,異,21 ,"1,043,651 ",,83.75%
6006,確立,21 ,"1,043,672 ",,83.75%
6007,適度,21 ,"1,043,693 ",,83.76%
6008,嘉義市,21 ,"1,043,714 ",,83.76%
6009,按鈕,21 ,"1,043,735 ",,83.76%
6010,次於,21 ,"1,043,756 ",,83.76%
6011,鎮,21 ,"1,043,777 ",,83.76%
6012,突出,21 ,"1,043,798 ",,83.76%
6013,廣播,21 ,"1,043,819 ",,83.77%
6014,腎上腺素,21 ,"1,043,840 ",,83.77%
6015,本能,21 ,"1,043,861 ",,83.77%
6016,免疫,21 ,"1,043,882 ",,83.77%
6017,封閉,21 ,"1,043,903 ",,83.77%
6018,衍生,21 ,"1,043,924 ",,83.77%
6019,精確,21 ,"1,043,945 ",,83.78%
6020,退役,21 ,"1,043,966 ",,83.78%
6021,末期,21 ,"1,043,987 ",,83.78%
6022,發作,21 ,"1,044,008 ",,83.78%
6023,恐慌,21 ,"1,044,029 ",,83.78%
6024,檯面,21 ,"1,044,050 ",,83.79%
6025,古典,21 ,"1,044,071 ",,83.79%
6026,致命,21 ,"1,044,092 ",,83.79%
6027,靈活,21 ,"1,044,113 ",,83.79%
6028,頂多,21 ,"1,044,134 ",,83.79%
6029,比方說,21 ,"1,044,155 ",,83.79%
6030,老年,21 ,"1,044,176 ",,83.80%
6031,奠定,21 ,"1,044,197 ",,83.80%
6032,推測,21 ,"1,044,218 ",,83.80%
6033,頭頂,21 ,"1,044,239 ",,83.80%
6034,氣息,21 ,"1,044,260 ",,83.80%
6035,交替,21 ,"1,044,281 ",,83.80%
6036,貧困,21 ,"1,044,302 ",,83.81%
6037,屆時,21 ,"1,044,323 ",,83.81%
6038,精密,21 ,"1,044,344 ",,83.81%
6039,永久,21 ,"1,044,365 ",,83.81%
6040,密度,21 ,"1,044,386 ",,83.81%
6041,平凡,21 ,"1,044,407 ",,83.81%
6042,領取,21 ,"1,044,428 ",,83.82%
6043,制衡,21 ,"1,044,449 ",,83.82%
6044,改建,21 ,"1,044,470 ",,83.82%
6045,孩童,21 ,"1,044,491 ",,83.82%
6046,偵測,21 ,"1,044,512 ",,83.82%
6047,夜晚,21 ,"1,044,533 ",,83.82%
6048,盡力,21 ,"1,044,554 ",,83.83%
6049,商,21 ,"1,044,575 ",,83.83%
6050,傳奇,21 ,"1,044,596 ",,83.83%
6051,編列,21 ,"1,044,617 ",,83.83%
6052,崛起,21 ,"1,044,638 ",,83.83%
6053,第九,21 ,"1,044,659 ",,83.83%
6054,自覺,21 ,"1,044,680 ",,83.84%
6055,賺到,21 ,"1,044,701 ",,83.84%
6056,褲子,21 ,"1,044,722 ",,83.84%
6057,朵,21 ,"1,044,743 ",,83.84%
6058,收穫,21 ,"1,044,764 ",,83.84%
6059,想像力,21 ,"1,044,785 ",,83.84%
6060,播出,21 ,"1,044,806 ",,83.85%
6061,進到,21 ,"1,044,827 ",,83.85%
6062,聽聽,21 ,"1,044,848 ",,83.85%
6063,凍結,21 ,"1,044,869 ",,83.85%
6064,天使,21 ,"1,044,890 ",,83.85%
6065,排出,21 ,"1,044,911 ",,83.85%
6066,遭受,21 ,"1,044,932 ",,83.86%
6067,怎,21 ,"1,044,953 ",,83.86%
6068,個個,21 ,"1,044,974 ",,83.86%
6069,長崎,21 ,"1,044,995 ",,83.86%
6070,猶豫,21 ,"1,045,016 ",,83.86%
6071,藉口,21 ,"1,045,037 ",,83.86%
6072,理所當然,21 ,"1,045,058 ",,83.87%
6073,牌子,21 ,"1,045,079 ",,83.87%
6074,絕大多數,21 ,"1,045,100 ",,83.87%
6075,櫥窗,21 ,"1,045,121 ",,83.87%
6076,神秘,21 ,"1,045,142 ",,83.87%
6077,脫,21 ,"1,045,163 ",,83.87%
6078,男童,21 ,"1,045,184 ",,83.88%
6079,合格,21 ,"1,045,205 ",,83.88%
6080,告別,21 ,"1,045,226 ",,83.88%
6081,見證,21 ,"1,045,247 ",,83.88%
6082,散,21 ,"1,045,268 ",,83.88%
6083,產地,21 ,"1,045,289 ",,83.88%
6084,三萬,21 ,"1,045,310 ",,83.89%
6085,壽險,21 ,"1,045,331 ",,83.89%
6086,大方,21 ,"1,045,352 ",,83.89%
6087,精,21 ,"1,045,373 ",,83.89%
6088,極度,21 ,"1,045,394 ",,83.89%
6089,一律,21 ,"1,045,415 ",,83.89%
6090,吃飽,21 ,"1,045,436 ",,83.90%
6091,擋,21 ,"1,045,457 ",,83.90%
6092,攻防,21 ,"1,045,478 ",,83.90%
6093,鍵,21 ,"1,045,499 ",,83.90%
6094,擬,21 ,"1,045,520 ",,83.90%
6095,縱使,21 ,"1,045,541 ",,83.90%
6096,心意,21 ,"1,045,562 ",,83.91%
6097,螞蟻,21 ,"1,045,583 ",,83.91%
6098,教養,21 ,"1,045,604 ",,83.91%
6099,儘速,21 ,"1,045,625 ",,83.91%
6100,光榮,21 ,"1,045,646 ",,83.91%
6101,偏向,21 ,"1,045,667 ",,83.91%
6102,治癒,21 ,"1,045,688 ",,83.92%
6103,陽,21 ,"1,045,709 ",,83.92%
6104,擔憂,21 ,"1,045,730 ",,83.92%
6105,腸胃,21 ,"1,045,751 ",,83.92%
6106,大叫,21 ,"1,045,772 ",,83.92%
6107,洗手,21 ,"1,045,793 ",,83.92%
6108,萬物,21 ,"1,045,814 ",,83.93%
6109,無須,21 ,"1,045,835 ",,83.93%
6110,香味,21 ,"1,045,856 ",,83.93%
6111,出獄,21 ,"1,045,877 ",,83.93%
6112,禮貌,21 ,"1,045,898 ",,83.93%
6113,苦難,21 ,"1,045,919 ",,83.94%
6114,如果說,21 ,"1,045,940 ",,83.94%
6115,殘酷,21 ,"1,045,961 ",,83.94%
6116,接見,21 ,"1,045,982 ",,83.94%
6117,打敗,21 ,"1,046,003 ",,83.94%
6118,中東,21 ,"1,046,024 ",,83.94%
6119,約會,21 ,"1,046,045 ",,83.95%
6120,搞定,21 ,"1,046,066 ",,83.95%
6121,醒,21 ,"1,046,087 ",,83.95%
6122,烈,21 ,"1,046,108 ",,83.95%
6123,綠島,21 ,"1,046,129 ",,83.95%
6124,戰力,21 ,"1,046,150 ",,83.95%
6125,筆記,21 ,"1,046,171 ",,83.96%
6126,直升機,21 ,"1,046,192 ",,83.96%
6127,美洲,21 ,"1,046,213 ",,83.96%
6128,核武,21 ,"1,046,234 ",,83.96%
6129,起碼,21 ,"1,046,255 ",,83.96%
6130,獨裁,21 ,"1,046,276 ",,83.96%
6131,陣線,21 ,"1,046,297 ",,83.97%
6132,絲毫,21 ,"1,046,318 ",,83.97%
6133,變形,21 ,"1,046,339 ",,83.97%
6134,省議員,21 ,"1,046,360 ",,83.97%
6135,淡水,21 ,"1,046,381 ",,83.97%
6136,版圖,21 ,"1,046,402 ",,83.97%
6137,講座,21 ,"1,046,423 ",,83.98%
6138,防線,21 ,"1,046,444 ",,83.98%
6139,天真,21 ,"1,046,465 ",,83.98%
6140,甜美,21 ,"1,046,486 ",,83.98%
6141,中南部,21 ,"1,046,507 ",,83.98%
6142,劉,21 ,"1,046,528 ",,83.98%
6143,扶,21 ,"1,046,549 ",,83.99%
6144,黃順興,21 ,"1,046,570 ",,83.99%
6145,張俊宏,21 ,"1,046,591 ",,83.99%
6146,限於,21 ,"1,046,612 ",,83.99%
6147,感化,21 ,"1,046,633 ",,83.99%
6148,入黨,21 ,"1,046,654 ",,83.99%
6149,抬頭,21 ,"1,046,675 ",,84.00%
6150,呂秀蓮,21 ,"1,046,696 ",,84.00%
6151,書面,21 ,"1,046,717 ",,84.00%
6152,為由,21 ,"1,046,738 ",,84.00%
6153,護航,21 ,"1,046,759 ",,84.00%
6154,楊,21 ,"1,046,780 ",,84.00%
6155,教育部長,21 ,"1,046,801 ",,84.01%
6156,憂心,21 ,"1,046,822 ",,84.01%
6157,屢,21 ,"1,046,843 ",,84.01%
6158,還原,21 ,"1,046,864 ",,84.01%
6159,利息,21 ,"1,046,885 ",,84.01%
6160,意涵,21 ,"1,046,906 ",,84.01%
6161,聲稱,21 ,"1,046,927 ",,84.02%
6162,隨身,21 ,"1,046,948 ",,84.02%
6163,還給,21 ,"1,046,969 ",,84.02%
6164,清淡,21 ,"1,046,990 ",,84.02%
6165,發抖,21 ,"1,047,011 ",,84.02%
6166,找尋,21 ,"1,047,032 ",,84.02%
6167,清洗,21 ,"1,047,053 ",,84.03%
6168,澎湖,21 ,"1,047,074 ",,84.03%
6169,樹枝,21 ,"1,047,095 ",,84.03%
6170,姊,21 ,"1,047,116 ",,84.03%
6171,噗,21 ,"1,047,137 ",,84.03%
6172,師長,21 ,"1,047,158 ",,84.03%
6173,獵人,21 ,"1,047,179 ",,84.04%
6174,對了,21 ,"1,047,200 ",,84.04%
6175,發票,21 ,"1,047,221 ",,84.04%
6176,執法,21 ,"1,047,242 ",,84.04%
6177,途徑,21 ,"1,047,263 ",,84.04%
6178,良善,21 ,"1,047,284 ",,84.04%
6179,揮,21 ,"1,047,305 ",,84.05%
6180,米粉,21 ,"1,047,326 ",,84.05%
6181,編號,21 ,"1,047,347 ",,84.05%
6182,高額,21 ,"1,047,368 ",,84.05%
6183,巧,21 ,"1,047,389 ",,84.05%
6184,改編,21 ,"1,047,410 ",,84.05%
6185,龍頭,21 ,"1,047,431 ",,84.06%
6186,香水,21 ,"1,047,452 ",,84.06%
6187,動量,21 ,"1,047,473 ",,84.06%
6188,半導體,21 ,"1,047,494 ",,84.06%
6189,雞肉,21 ,"1,047,515 ",,84.06%
6190,保險費,21 ,"1,047,536 ",,84.06%
6191,胡志強,21 ,"1,047,557 ",,84.07%
6192,籃,21 ,"1,047,578 ",,84.07%
6193,聖誕,21 ,"1,047,599 ",,84.07%
6194,連假,21 ,"1,047,620 ",,84.07%
6195,復甦,21 ,"1,047,641 ",,84.07%
6196,酒莊,21 ,"1,047,662 ",,84.07%
6197,廚餘,21 ,"1,047,683 ",,84.08%
6198,打氣,21 ,"1,047,704 ",,84.08%
6199,奪得,21 ,"1,047,725 ",,84.08%
6200,國民黨團,21 ,"1,047,746 ",,84.08%
6201,國慶,21 ,"1,047,767 ",,84.08%
6202,生技,21 ,"1,047,788 ",,84.09%
6203,尤美女,21 ,"1,047,809 ",,84.09%
6204,雞腿,21 ,"1,047,830 ",,84.09%
6205,積欠,21 ,"1,047,851 ",,84.09%
6206,白飯,21 ,"1,047,872 ",,84.09%
6207,嬰幼兒,21 ,"1,047,893 ",,84.09%
6208,發球,21 ,"1,047,914 ",,84.10%
6209,孕,21 ,"1,047,935 ",,84.10%
6210,套餐,21 ,"1,047,956 ",,84.10%
6211,林智勝,21 ,"1,047,977 ",,84.10%
6212,國府,21 ,"1,047,998 ",,84.10%
6213,慧君,21 ,"1,048,019 ",,84.10%
6214,硬碟,21 ,"1,048,040 ",,84.11%
6215,腐女,21 ,"1,048,061 ",,84.11%
6216,請教,20 ,"1,048,081 ",,84.11%
6217,首要,20 ,"1,048,101 ",,84.11%
6218,開店,20 ,"1,048,121 ",,84.11%
6219,一般來說,20 ,"1,048,141 ",,84.11%
6220,探訪,20 ,"1,048,161 ",,84.11%
6221,一帶,20 ,"1,048,181 ",,84.12%
6222,請來,20 ,"1,048,201 ",,84.12%
6223,主,20 ,"1,048,221 ",,84.12%
6224,予,20 ,"1,048,241 ",,84.12%
6225,屋子,20 ,"1,048,261 ",,84.12%
6226,兼顧,20 ,"1,048,281 ",,84.12%
6227,叢林,20 ,"1,048,301 ",,84.13%
6228,淡淡,20 ,"1,048,321 ",,84.13%
6229,遲遲,20 ,"1,048,341 ",,84.13%
6230,美景,20 ,"1,048,361 ",,84.13%
6231,稻田,20 ,"1,048,381 ",,84.13%
6232,公務,20 ,"1,048,401 ",,84.13%
6233,脈絡,20 ,"1,048,421 ",,84.14%
6234,寒冷,20 ,"1,048,441 ",,84.14%
6235,共享,20 ,"1,048,461 ",,84.14%
6236,自然而然,20 ,"1,048,481 ",,84.14%
