序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
61570,關永實,1 ,"1,224,186 ",,99.64%
61571,關恆君,1 ,"1,224,187 ",,99.64%
61572,正崴,1 ,"1,224,188 ",,99.64%
61573,郭台強,1 ,"1,224,189 ",,99.64%
61574,晶實,1 ,"1,224,190 ",,99.64%
61575,極光,1 ,"1,224,191 ",,99.64%
61576,壓電,1 ,"1,224,192 ",,99.64%
61577,漿鍍膜,1 ,"1,224,193 ",,99.64%
61578,水溶液,1 ,"1,224,194 ",,99.64%
61579,導電膜,1 ,"1,224,195 ",,99.64%
61580,哈日族,1 ,"1,224,196 ",,99.64%
61581,闢出,1 ,"1,224,197 ",,99.64%
61582,李芊億,1 ,"1,224,198 ",,99.64%
61583,企業端,1 ,"1,224,199 ",,99.64%
61584,國技,1 ,"1,224,200 ",,99.64%
61585,進口商,1 ,"1,224,201 ",,99.64%
61586,有過之而無不及,1 ,"1,224,202 ",,99.64%
61587,家飾展,1 ,"1,224,203 ",,99.64%
61588,家具家,1 ,"1,224,204 ",,99.64%
61589,飾品牌,1 ,"1,224,205 ",,99.64%
61590,兵家,1 ,"1,224,206 ",,99.64%
61591,輔導組,1 ,"1,224,207 ",,99.64%
61592,黃柏菁,1 ,"1,224,208 ",,99.64%
61593,巴黎展,1 ,"1,224,209 ",,99.64%
61594,團體戰,1 ,"1,224,210 ",,99.64%
61595,張安平,1 ,"1,224,211 ",,99.64%
61596,枝微末節,1 ,"1,224,212 ",,99.64%
61597,辜懷,1 ,"1,224,213 ",,99.64%
61598,君品,1 ,"1,224,214 ",,99.64%
61599,陳永利,1 ,"1,224,215 ",,99.64%
61600,喜餅,1 ,"1,224,216 ",,99.64%
61601,夏敏蘭,1 ,"1,224,217 ",,99.64%
61602,楊雅婷,1 ,"1,224,218 ",,99.64%
61603,遠洋線,1 ,"1,224,219 ",,99.64%
61604,洋線,1 ,"1,224,220 ",,99.64%
61605,可靠港,1 ,"1,224,221 ",,99.64%
61606,輪班制,1 ,"1,224,222 ",,99.64%
61607,乒乓球室,1 ,"1,224,223 ",,99.64%
61608,閱覽室,1 ,"1,224,224 ",,99.64%
61609,播放室,1 ,"1,224,225 ",,99.64%
61610,作業課,1 ,"1,224,226 ",,99.64%
61611,曾當到,1 ,"1,224,227 ",,99.64%
61612,大副,1 ,"1,224,228 ",,99.64%
61613,吳純青,1 ,"1,224,229 ",,99.64%
61614,豪華房,1 ,"1,224,230 ",,99.64%
61615,投陸,1 ,"1,224,231 ",,99.64%
61616,漁家,1 ,"1,224,232 ",,99.64%
61617,陳致豪,1 ,"1,224,233 ",,99.64%
61618,陳明欽,1 ,"1,224,234 ",,99.64%
61619,途仔,1 ,"1,224,235 ",,99.64%
61620,填志願,1 ,"1,224,236 ",,99.64%
61621,電訪員,1 ,"1,224,237 ",,99.64%
61622,存不了,1 ,"1,224,238 ",,99.64%
61623,闖盪,1 ,"1,224,239 ",,99.64%
61624,學貸,1 ,"1,224,240 ",,99.64%
61625,飄泊,1 ,"1,224,241 ",,99.64%
61626,海釣,1 ,"1,224,242 ",,99.64%
61627,靠行,1 ,"1,224,243 ",,99.64%
61628,退金,1 ,"1,224,244 ",,99.64%
61629,慷,1 ,"1,224,245 ",,99.64%
61630,慨,1 ,"1,224,246 ",,99.64%
61631,領月,1 ,"1,224,247 ",,99.64%
61632,淨額,1 ,"1,224,248 ",,99.64%
61633,經驗值,1 ,"1,224,249 ",,99.64%
61634,凋萎,1 ,"1,224,250 ",,99.64%
61635,輔導到,1 ,"1,224,251 ",,99.64%
61636,定調為,1 ,"1,224,252 ",,99.64%
61637,國留鄉,1 ,"1,224,253 ",,99.64%
61638,合創,1 ,"1,224,254 ",,99.64%
61639,賠到,1 ,"1,224,255 ",,99.64%
61640,一文不名,1 ,"1,224,256 ",,99.64%
61641,跳表器,1 ,"1,224,257 ",,99.64%
61642,搭理,1 ,"1,224,258 ",,99.64%
61643,公文不了了之,1 ,"1,224,259 ",,99.64%
61644,一億二千五百萬,1 ,"1,224,260 ",,99.64%
61645,跨業,1 ,"1,224,261 ",,99.64%
61646,李瓊淑,1 ,"1,224,262 ",,99.64%
61647,搭起來,1 ,"1,224,263 ",,99.64%
61648,陳忠欣,1 ,"1,224,264 ",,99.64%
61649,眨眨眼睛,1 ,"1,224,265 ",,99.64%
61650,棄養,1 ,"1,224,266 ",,99.64%
61651,八萬五千,1 ,"1,224,267 ",,99.64%
61652,畜牧處,1 ,"1,224,268 ",,99.64%
61653,動保科,1 ,"1,224,269 ",,99.64%
61654,林宗毅,1 ,"1,224,270 ",,99.64%
61655,防疫網,1 ,"1,224,271 ",,99.64%
61656,有錢鼠,1 ,"1,224,272 ",,99.64%
61657,費昌勇,1 ,"1,224,273 ",,99.64%
61658,一百二十四萬,1 ,"1,224,274 ",,99.64%
61659,林良恭,1 ,"1,224,275 ",,99.64%
61660,普橘島,1 ,"1,224,276 ",,99.64%
61661,清閒,1 ,"1,224,277 ",,99.64%
61662,手搖,1 ,"1,224,278 ",,99.64%
61663,池上,1 ,"1,224,279 ",,99.65%
61664,飯包,1 ,"1,224,280 ",,99.65%
61665,心肝,1 ,"1,224,281 ",,99.65%
61666,識別證,1 ,"1,224,282 ",,99.65%
61667,小提籃,1 ,"1,224,283 ",,99.65%
61668,京東方,1 ,"1,224,284 ",,99.65%
61669,蘇寧,1 ,"1,224,285 ",,99.65%
61670,重演金,1 ,"1,224,286 ",,99.65%
61671,枷鎖,1 ,"1,224,287 ",,99.65%
61672,新高點,1 ,"1,224,288 ",,99.65%
61673,五千九百七十億,1 ,"1,224,289 ",,99.65%
61674,二千二百二十億,1 ,"1,224,290 ",,99.65%
61675,一千四百六十九億,1 ,"1,224,291 ",,99.65%
61676,五百四十九億,1 ,"1,224,292 ",,99.65%
61677,四十八億,1 ,"1,224,293 ",,99.65%
61678,一本萬利,1 ,"1,224,294 ",,99.65%
61679,紅酒杯,1 ,"1,224,295 ",,99.65%
61680,陸廠,1 ,"1,224,296 ",,99.65%
61681,杜納霍,1 ,"1,224,297 ",,99.65%
61682,一無所悉,1 ,"1,224,298 ",,99.65%
61683,麥卡洛,1 ,"1,224,299 ",,99.65%
61684,雅量,1 ,"1,224,300 ",,99.65%
61685,巴茲,1 ,"1,224,301 ",,99.65%
61686,安進,1 ,"1,224,302 ",,99.65%
61687,夏勒,1 ,"1,224,303 ",,99.65%
61688,評核,1 ,"1,224,304 ",,99.65%
61689,雪印,1 ,"1,224,305 ",,99.65%
61690,英才,1 ,"1,224,306 ",,99.65%
61691,精業,1 ,"1,224,307 ",,99.65%
61692,一百零六,1 ,"1,224,308 ",,99.65%
61693,十三億,1 ,"1,224,309 ",,99.65%
61694,治理學,1 ,"1,224,310 ",,99.65%
61695,打招呼詞,1 ,"1,224,311 ",,99.65%
61696,後宮,1 ,"1,224,312 ",,99.65%
61697,操偶師,1 ,"1,224,313 ",,99.65%
61698,質感師,1 ,"1,224,314 ",,99.65%
61699,一億二千萬,1 ,"1,224,315 ",,99.65%
61700,緣起,1 ,"1,224,316 ",,99.65%
61701,切磋,1 ,"1,224,317 ",,99.65%
61702,操偶,1 ,"1,224,318 ",,99.65%
61703,旗鼓相當,1 ,"1,224,319 ",,99.65%
61704,弈,1 ,"1,224,320 ",,99.65%
61705,特助,1 ,"1,224,321 ",,99.65%
61706,鄭昀,1 ,"1,224,322 ",,99.65%
61707,點心組,1 ,"1,224,323 ",,99.65%
61708,受雇,1 ,"1,224,324 ",,99.65%
61709,交通組,1 ,"1,224,325 ",,99.65%
61710,曾筱竹,1 ,"1,224,326 ",,99.65%
61711,筱,1 ,"1,224,327 ",,99.65%
61712,車牌,1 ,"1,224,328 ",,99.65%
61713,車況,1 ,"1,224,329 ",,99.65%
61714,澳洲籍,1 ,"1,224,330 ",,99.65%
61715,英特爾大,1 ,"1,224,331 ",,99.65%
61716,微處理器,1 ,"1,224,332 ",,99.65%
61717,選錯,1 ,"1,224,333 ",,99.65%
61718,展覽品,1 ,"1,224,334 ",,99.65%
61719,編輯成,1 ,"1,224,335 ",,99.65%
61720,轉用,1 ,"1,224,336 ",,99.65%
61721,味之素,1 ,"1,224,337 ",,99.65%
61722,購買量,1 ,"1,224,338 ",,99.65%
61723,趙恩愛,1 ,"1,224,339 ",,99.65%
61724,抽脂,1 ,"1,224,340 ",,99.65%
61725,隆鼻,1 ,"1,224,341 ",,99.65%
61726,前術,1 ,"1,224,342 ",,99.65%
61727,客醫,1 ,"1,224,343 ",,99.65%
61728,爆發性,1 ,"1,224,344 ",,99.65%
61729,仲介業,1 ,"1,224,345 ",,99.65%
61730,退佣,1 ,"1,224,346 ",,99.65%
61731,手術量,1 ,"1,224,347 ",,99.65%
61732,李碩,1 ,"1,224,348 ",,99.65%
61733,二千三百萬,1 ,"1,224,349 ",,99.65%
61734,九千八百,1 ,"1,224,350 ",,99.65%
61735,應宇驥,1 ,"1,224,351 ",,99.65%
61736,世道,1 ,"1,224,352 ",,99.65%
61737,五光十色,1 ,"1,224,353 ",,99.65%
61738,宣傳期,1 ,"1,224,354 ",,99.65%
61739,林有慧,1 ,"1,224,355 ",,99.65%
61740,敬騰,1 ,"1,224,356 ",,99.65%
61741,買名表,1 ,"1,224,357 ",,99.65%
61742,幣別,1 ,"1,224,358 ",,99.65%
61743,半導體廠,1 ,"1,224,359 ",,99.65%
61744,艾司摩爾,1 ,"1,224,360 ",,99.65%
61745,趙中榛,1 ,"1,224,361 ",,99.65%
61746,劉興凱,1 ,"1,224,362 ",,99.65%
61747,愉景灣,1 ,"1,224,363 ",,99.65%
61748,嘰嘰喳喳,1 ,"1,224,364 ",,99.65%
61749,打鬧,1 ,"1,224,365 ",,99.65%
61750,嬉笑,1 ,"1,224,366 ",,99.65%
61751,行色匆忙,1 ,"1,224,367 ",,99.65%
61752,經融,1 ,"1,224,368 ",,99.65%
61753,鋤地,1 ,"1,224,369 ",,99.65%
61754,休憩室,1 ,"1,224,370 ",,99.65%
61755,煲湯,1 ,"1,224,371 ",,99.65%
61756,信手拈來,1 ,"1,224,372 ",,99.65%
61757,瓜茸八寶羹,1 ,"1,224,373 ",,99.65%
61758,響螺蜜瓜湯,1 ,"1,224,374 ",,99.65%
61759,出成,1 ,"1,224,375 ",,99.65%
61760,二一,1 ,"1,224,376 ",,99.65%
61761,營收億,1 ,"1,224,377 ",,99.65%
61762,秋意,1 ,"1,224,378 ",,99.65%
61763,四千億,1 ,"1,224,379 ",,99.65%
61764,二千七百零二億,1 ,"1,224,380 ",,99.65%
61765,二千四百三十億,1 ,"1,224,381 ",,99.65%
61766,一千四百二十八億,1 ,"1,224,382 ",,99.65%
61767,業種,1 ,"1,224,383 ",,99.65%
61768,文華,1 ,"1,224,384 ",,99.65%
61769,天職,1 ,"1,224,385 ",,99.65%
61770,原職,1 ,"1,224,386 ",,99.65%
61771,貸到,1 ,"1,224,387 ",,99.65%
61772,四百八十萬,1 ,"1,224,388 ",,99.65%
61773,馬國,1 ,"1,224,389 ",,99.65%
61774,張建偉,1 ,"1,224,390 ",,99.65%
61775,賺頭,1 ,"1,224,391 ",,99.65%
61776,璽,1 ,"1,224,392 ",,99.65%
61777,事業處,1 ,"1,224,393 ",,99.65%
61778,方國琳,1 ,"1,224,394 ",,99.65%
61779,投機客,1 ,"1,224,395 ",,99.65%
61780,大馬,1 ,"1,224,396 ",,99.65%
61781,中長線,1 ,"1,224,397 ",,99.65%
61782,購屋人,1 ,"1,224,398 ",,99.65%
61783,吉隆坡市,1 ,"1,224,399 ",,99.65%
61784,門牌稅,1 ,"1,224,400 ",,99.65%
61785,地契稅,1 ,"1,224,401 ",,99.65%
61786,換算為,1 ,"1,224,402 ",,99.66%
61787,搜房,1 ,"1,224,403 ",,99.66%
61788,五力,1 ,"1,224,404 ",,99.66%
61789,李潤雨,1 ,"1,224,405 ",,99.66%
61790,購併案,1 ,"1,224,406 ",,99.66%
61791,媒改,1 ,"1,224,407 ",,99.66%
61792,張嘉聲,1 ,"1,224,408 ",,99.66%
61793,蕭勝鴻,1 ,"1,224,409 ",,99.66%
61794,偷渡到,1 ,"1,224,410 ",,99.66%
61795,佐丹奴,1 ,"1,224,411 ",,99.66%
61796,無情無義,1 ,"1,224,412 ",,99.66%
61797,蔡阿仕,1 ,"1,224,413 ",,99.66%
61798,兩千萬,1 ,"1,224,414 ",,99.66%
61799,銷售力,1 ,"1,224,415 ",,99.66%
61800,小化,1 ,"1,224,416 ",,99.66%
61801,問完,1 ,"1,224,417 ",,99.66%
61802,拚搏,1 ,"1,224,418 ",,99.66%
61803,光晟,1 ,"1,224,419 ",,99.66%
61804,東莞市,1 ,"1,224,420 ",,99.66%
61805,台胞,1 ,"1,224,421 ",,99.66%
61806,邱創盛,1 ,"1,224,422 ",,99.66%
61807,外銷型,1 ,"1,224,423 ",,99.66%
61808,穩死,1 ,"1,224,424 ",,99.66%
61809,輕型,1 ,"1,224,425 ",,99.66%
61810,藩籬,1 ,"1,224,426 ",,99.66%
61811,製作所,1 ,"1,224,427 ",,99.66%
61812,五百九十六,1 ,"1,224,428 ",,99.66%
61813,五千五百億,1 ,"1,224,429 ",,99.66%
61814,鐵道史,1 ,"1,224,430 ",,99.66%
61815,投標案,1 ,"1,224,431 ",,99.66%
61816,俯首稱臣,1 ,"1,224,432 ",,99.66%
61817,交涉權,1 ,"1,224,433 ",,99.66%
61818,七百多,1 ,"1,224,434 ",,99.66%
61819,天昏地暗,1 ,"1,224,435 ",,99.66%
61820,盤點,1 ,"1,224,436 ",,99.66%
61821,收兵,1 ,"1,224,437 ",,99.66%
61822,攻城,1 ,"1,224,438 ",,99.66%
61823,渺視,1 ,"1,224,439 ",,99.66%
61824,烤肉店,1 ,"1,224,440 ",,99.66%
61825,解膩,1 ,"1,224,441 ",,99.66%
61826,古舊,1 ,"1,224,442 ",,99.66%
61827,老店家,1 ,"1,224,443 ",,99.66%
61828,拿過去,1 ,"1,224,444 ",,99.66%
61829,冷盤區,1 ,"1,224,445 ",,99.66%
61830,旅誌,1 ,"1,224,446 ",,99.66%
61831,明燈,1 ,"1,224,447 ",,99.66%
61832,新郎,1 ,"1,224,448 ",,99.66%
61833,作堆,1 ,"1,224,449 ",,99.66%
61834,伶,1 ,"1,224,450 ",,99.66%
61835,吃婚宴,1 ,"1,224,451 ",,99.66%
61836,打掛,1 ,"1,224,452 ",,99.66%
61837,入不敷出,1 ,"1,224,453 ",,99.66%
61838,迷迭香,1 ,"1,224,454 ",,99.66%
61839,酷愛,1 ,"1,224,455 ",,99.66%
61840,口糧類,1 ,"1,224,456 ",,99.66%
61841,男孫,1 ,"1,224,457 ",,99.66%
61842,薄到,1 ,"1,224,458 ",,99.66%
61843,估記,1 ,"1,224,459 ",,99.66%
61844,弄完,1 ,"1,224,460 ",,99.66%
61845,蛋糕區,1 ,"1,224,461 ",,99.66%
61846,甜食控,1 ,"1,224,462 ",,99.66%
61847,貌取人,1 ,"1,224,463 ",,99.66%
61848,顯赫,1 ,"1,224,464 ",,99.66%
61849,遼,1 ,"1,224,465 ",,99.66%
61850,睡法霖,1 ,"1,224,466 ",,99.66%
61851,口水量,1 ,"1,224,467 ",,99.66%
61852,薑絲湯,1 ,"1,224,468 ",,99.66%
61853,難處,1 ,"1,224,469 ",,99.66%
61854,白尾班,1 ,"1,224,470 ",,99.66%
61855,熱水淋,1 ,"1,224,471 ",,99.66%
61856,魚身,1 ,"1,224,472 ",,99.66%
61857,酒國,1 ,"1,224,473 ",,99.66%
61858,豪傑,1 ,"1,224,474 ",,99.66%
61859,酒量,1 ,"1,224,475 ",,99.66%
61860,饜,1 ,"1,224,476 ",,99.66%
61861,加力,1 ,"1,224,477 ",,99.66%
61862,宴出,1 ,"1,224,478 ",,99.66%
61863,訂宴,1 ,"1,224,479 ",,99.66%
61864,婷問到,1 ,"1,224,480 ",,99.66%
61865,揮散不去,1 ,"1,224,481 ",,99.66%
61866,婷,1 ,"1,224,482 ",,99.66%
61867,爬過來,1 ,"1,224,483 ",,99.66%
61868,心安,1 ,"1,224,484 ",,99.66%
61869,簌簌,1 ,"1,224,485 ",,99.66%
61870,肥到,1 ,"1,224,486 ",,99.66%
61871,烤網,1 ,"1,224,487 ",,99.66%
61872,瀝,1 ,"1,224,488 ",,99.66%
61873,尬,1 ,"1,224,489 ",,99.66%
61874,粉貴,1 ,"1,224,490 ",,99.66%
61875,韓幣,1 ,"1,224,491 ",,99.66%
61876,六七百,1 ,"1,224,492 ",,99.66%
61877,僚落,1 ,"1,224,493 ",,99.66%
61878,六百克,1 ,"1,224,494 ",,99.66%
61879,秤,1 ,"1,224,495 ",,99.66%
61880,超特,1 ,"1,224,496 ",,99.66%
61881,包成,1 ,"1,224,497 ",,99.66%
61882,浮潛客,1 ,"1,224,498 ",,99.66%
61883,比手畫腳,1 ,"1,224,499 ",,99.66%
61884,天公生,1 ,"1,224,500 ",,99.66%
61885,方心貝,1 ,"1,224,501 ",,99.66%
61886,漁人,1 ,"1,224,502 ",,99.66%
61887,一點鐘,1 ,"1,224,503 ",,99.66%
61888,大份量,1 ,"1,224,504 ",,99.66%
61889,大明,1 ,"1,224,505 ",,99.66%
61890,壟,1 ,"1,224,506 ",,99.66%
61891,善人,1 ,"1,224,507 ",,99.66%
61892,掰,1 ,"1,224,508 ",,99.66%
61893,奔去,1 ,"1,224,509 ",,99.66%
61894,啤酒肚,1 ,"1,224,510 ",,99.66%
61895,冰冷冷,1 ,"1,224,511 ",,99.66%
61896,手捲,1 ,"1,224,512 ",,99.66%
61897,爆炸力,1 ,"1,224,513 ",,99.66%
61898,狼吞,1 ,"1,224,514 ",,99.66%
61899,韓服,1 ,"1,224,515 ",,99.66%
61900,霖大,1 ,"1,224,516 ",,99.66%
61901,小嘍嘍式,1 ,"1,224,517 ",,99.66%
61902,粉冷,1 ,"1,224,518 ",,99.66%
61903,炸雞肉,1 ,"1,224,519 ",,99.66%
61904,粉嫩色,1 ,"1,224,520 ",,99.66%
61905,伊蕾特新出來,1 ,"1,224,521 ",,99.66%
61906,超醇,1 ,"1,224,522 ",,99.66%
61907,鮮奶奶,1 ,"1,224,523 ",,99.66%
61908,酪,1 ,"1,224,524 ",,99.66%
61909,癢癢,1 ,"1,224,525 ",,99.67%
61910,香濃可可,1 ,"1,224,526 ",,99.67%
61911,攪拌棒,1 ,"1,224,527 ",,99.67%
61912,麥桿菊,1 ,"1,224,528 ",,99.67%
61913,胎便,1 ,"1,224,529 ",,99.67%
61914,娘親,1 ,"1,224,530 ",,99.67%
61915,顯出來,1 ,"1,224,531 ",,99.67%
61916,走透,1 ,"1,224,532 ",,99.67%
61917,變歡,1 ,"1,224,533 ",,99.67%
61918,坐餐椅,1 ,"1,224,534 ",,99.67%
61919,一天素,1 ,"1,224,535 ",,99.67%
61920,餵給,1 ,"1,224,536 ",,99.67%
61921,享到,1 ,"1,224,537 ",,99.67%
61922,車箱,1 ,"1,224,538 ",,99.67%
61923,休息區,1 ,"1,224,539 ",,99.67%
61924,海景給,1 ,"1,224,540 ",,99.67%
61925,神智,1 ,"1,224,541 ",,99.67%
61926,超經典,1 ,"1,224,542 ",,99.67%
61927,多拉,1 ,"1,224,543 ",,99.67%
61928,超快速,1 ,"1,224,544 ",,99.67%
61929,小模豆,1 ,"1,224,545 ",,99.67%
61930,拍謝,1 ,"1,224,546 ",,99.67%
61931,團購網,1 ,"1,224,547 ",,99.67%
61932,睡覺霖,1 ,"1,224,548 ",,99.67%
61933,鎖住,1 ,"1,224,549 ",,99.67%
61934,裝睡,1 ,"1,224,550 ",,99.67%
61935,超沒,1 ,"1,224,551 ",,99.67%
61936,白醬蒜,1 ,"1,224,552 ",,99.67%
61937,香好,1 ,"1,224,553 ",,99.67%
61938,點青醬,1 ,"1,224,554 ",,99.67%
61939,拉霖,1 ,"1,224,555 ",,99.67%
61940,老公霖,1 ,"1,224,556 ",,99.67%
61941,馬腳,1 ,"1,224,557 ",,99.67%
61942,一手曲,1 ,"1,224,558 ",,99.67%
61943,生日快樂,1 ,"1,224,559 ",,99.67%
61944,超感動,1 ,"1,224,560 ",,99.67%
61945,胎化,1 ,"1,224,561 ",,99.67%
61946,閒錢,1 ,"1,224,562 ",,99.67%
61947,金價,1 ,"1,224,563 ",,99.67%
61948,文來,1 ,"1,224,564 ",,99.67%
61949,戴假髮,1 ,"1,224,565 ",,99.67%
61950,燙壞,1 ,"1,224,566 ",,99.67%
61951,勤加,1 ,"1,224,567 ",,99.67%
61952,侯昌銘,1 ,"1,224,568 ",,99.67%
61953,拍過去,1 ,"1,224,569 ",,99.67%
61954,纏上,1 ,"1,224,570 ",,99.67%
61955,遺傳到,1 ,"1,224,571 ",,99.67%
61956,十之八九,1 ,"1,224,572 ",,99.67%
61957,大睡,1 ,"1,224,573 ",,99.67%
61958,高燒到,1 ,"1,224,574 ",,99.67%
61959,點斑,1 ,"1,224,575 ",,99.67%
61960,幼兒病,1 ,"1,224,576 ",,99.67%
61961,水痘,1 ,"1,224,577 ",,99.67%
61962,通化,1 ,"1,224,578 ",,99.67%
61963,超誇張,1 ,"1,224,579 ",,99.67%
61964,年歷,1 ,"1,224,580 ",,99.67%
61965,圖文,1 ,"1,224,581 ",,99.67%
61966,美妝版,1 ,"1,224,582 ",,99.67%
61967,收帳,1 ,"1,224,583 ",,99.67%
61968,印烙,1 ,"1,224,584 ",,99.67%
61969,克洛克達爾化,1 ,"1,224,585 ",,99.67%
61970,霖抱,1 ,"1,224,586 ",,99.67%
61971,世仇人,1 ,"1,224,587 ",,99.67%
61972,某天霖,1 ,"1,224,588 ",,99.67%
61973,低費率,1 ,"1,224,589 ",,99.67%
61974,客官,1 ,"1,224,590 ",,99.67%
61975,動起來,1 ,"1,224,591 ",,99.67%
61976,超怕,1 ,"1,224,592 ",,99.67%
61977,挫賽,1 ,"1,224,593 ",,99.67%
61978,圖庫,1 ,"1,224,594 ",,99.67%
61979,清潔淨,1 ,"1,224,595 ",,99.67%
61980,阿咧,1 ,"1,224,596 ",,99.67%
61981,魔爪,1 ,"1,224,597 ",,99.67%
61982,回程順路,1 ,"1,224,598 ",,99.67%
61983,八仙洞,1 ,"1,224,599 ",,99.67%
61984,皈,1 ,"1,224,600 ",,99.67%
61985,挖孔,1 ,"1,224,601 ",,99.67%
61986,阿美語,1 ,"1,224,602 ",,99.67%
61987,石梯港,1 ,"1,224,603 ",,99.67%
61988,內奧,1 ,"1,224,604 ",,99.67%
61989,鯨豚,1 ,"1,224,605 ",,99.67%
61990,石梯坪,1 ,"1,224,606 ",,99.67%
61991,月色,1 ,"1,224,607 ",,99.67%
61992,濤,1 ,"1,224,608 ",,99.67%
61993,營帳,1 ,"1,224,609 ",,99.67%
61994,太陽會,1 ,"1,224,610 ",,99.67%
61995,座標塔,1 ,"1,224,611 ",,99.67%
61996,射入,1 ,"1,224,612 ",,99.67%
61997,磯崎灣海角,1 ,"1,224,613 ",,99.67%
61998,豐濱鄉,1 ,"1,224,614 ",,99.67%
61999,懶腰,1 ,"1,224,615 ",,99.67%
62000,松園,1 ,"1,224,616 ",,99.67%
62001,琉球,1 ,"1,224,617 ",,99.67%
62002,境港市,1 ,"1,224,618 ",,99.67%
62003,宍道湖,1 ,"1,224,619 ",,99.67%
62004,松江市,1 ,"1,224,620 ",,99.67%
62005,鳥取,1 ,"1,224,621 ",,99.67%
62006,海色,1 ,"1,224,622 ",,99.67%
62007,宿松月,1 ,"1,224,623 ",,99.67%
62008,生温泉,1 ,"1,224,624 ",,99.67%
62009,老舗宿,1 ,"1,224,625 ",,99.67%
62010,客室,1 ,"1,224,626 ",,99.67%
62011,滲透著,1 ,"1,224,627 ",,99.67%
62012,鼻祖,1 ,"1,224,628 ",,99.67%
62013,風景線,1 ,"1,224,629 ",,99.67%
62014,本松太郎,1 ,"1,224,630 ",,99.67%
62015,泉眼,1 ,"1,224,631 ",,99.67%
62016,劃時代,1 ,"1,224,632 ",,99.67%
62017,溫泉場,1 ,"1,224,633 ",,99.67%
62018,陰濕,1 ,"1,224,634 ",,99.67%
62019,淒冷,1 ,"1,224,635 ",,99.67%
62020,人稱,1 ,"1,224,636 ",,99.67%
62021,協協,1 ,"1,224,637 ",,99.67%
62022,作怪,1 ,"1,224,638 ",,99.67%
62023,柺,1 ,"1,224,639 ",,99.67%
62024,鹿角,1 ,"1,224,640 ",,99.67%
62025,飛來飛去,1 ,"1,224,641 ",,99.67%
62026,街町,1 ,"1,224,642 ",,99.67%
62027,嚇嚇路人,1 ,"1,224,643 ",,99.67%
62028,虎姑婆,1 ,"1,224,644 ",,99.67%
62029,黃黑,1 ,"1,224,645 ",,99.67%
62030,妖術,1 ,"1,224,646 ",,99.67%
62031,坎肩,1 ,"1,224,647 ",,99.68%
62032,馱,1 ,"1,224,648 ",,99.68%
62033,作亂,1 ,"1,224,649 ",,99.68%
62034,寫信到,1 ,"1,224,650 ",,99.68%
62035,奈良縣,1 ,"1,224,651 ",,99.68%
62036,腳步聲,1 ,"1,224,652 ",,99.68%
62037,妖怪版,1 ,"1,224,653 ",,99.68%
62038,許願池,1 ,"1,224,654 ",,99.68%
62039,妖氣,1 ,"1,224,655 ",,99.68%
62040,療,1 ,"1,224,656 ",,99.68%
62041,効果,1 ,"1,224,657 ",,99.68%
62042,投幣,1 ,"1,224,658 ",,99.68%
62043,跳升,1 ,"1,224,659 ",,99.68%
62044,署光,1 ,"1,224,660 ",,99.68%
62045,岫,1 ,"1,224,661 ",,99.68%
62046,栽培區,1 ,"1,224,662 ",,99.68%
62047,富里鄉,1 ,"1,224,663 ",,99.68%
62048,六十石山,1 ,"1,224,664 ",,99.68%
62049,玉里鎮,1 ,"1,224,665 ",,99.68%
62050,赤科山,1 ,"1,224,666 ",,99.68%
62051,金針山,1 ,"1,224,667 ",,99.68%
62052,梅山鎮,1 ,"1,224,668 ",,99.68%
62053,六龜鄉,1 ,"1,224,669 ",,99.68%
62054,輕飄,1 ,"1,224,670 ",,99.68%
62055,開而暮謝,1 ,"1,224,671 ",,99.68%
62056,花開,1 ,"1,224,672 ",,99.68%
62057,綠野,1 ,"1,224,673 ",,99.68%
62058,平疇,1 ,"1,224,674 ",,99.68%
62059,中海拔,1 ,"1,224,675 ",,99.68%
62060,浮雲,1 ,"1,224,676 ",,99.68%
62061,美稱,1 ,"1,224,677 ",,99.68%
62062,秀外慧中,1 ,"1,224,678 ",,99.68%
62063,堅忍不屈,1 ,"1,224,679 ",,99.68%
62064,萱草科萱,1 ,"1,224,680 ",,99.68%
62065,製紙,1 ,"1,224,681 ",,99.68%
62066,萱,1 ,"1,224,682 ",,99.68%
62067,漢朝,1 ,"1,224,683 ",,99.68%
62068,萱草,1 ,"1,224,684 ",,99.68%
62069,安通,1 ,"1,224,685 ",,99.68%
62070,十九年,1 ,"1,224,686 ",,99.68%
62071,玉里,1 ,"1,224,687 ",,99.68%
62072,硫化氫,1 ,"1,224,688 ",,99.68%
62073,婦人病,1 ,"1,224,689 ",,99.68%
62074,溫泉湧,1 ,"1,224,690 ",,99.68%
62075,溪岸,1 ,"1,224,691 ",,99.68%
62076,沐,1 ,"1,224,692 ",,99.68%
62077,鳳林鎮,1 ,"1,224,693 ",,99.68%
62078,奔進,1 ,"1,224,694 ",,99.68%
62079,故此,1 ,"1,224,695 ",,99.68%
62080,直駛,1 ,"1,224,696 ",,99.68%
62081,產茶區,1 ,"1,224,697 ",,99.68%
62082,小丘,1 ,"1,224,698 ",,99.68%
62083,舞鶴台,1 ,"1,224,699 ",,99.68%
62084,北回,1 ,"1,224,700 ",,99.68%
62085,歸線,1 ,"1,224,701 ",,99.68%
62086,日晷,1 ,"1,224,702 ",,99.68%
62087,蒼龍,1 ,"1,224,703 ",,99.68%
