字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
1143,默,248 ,"1,837,308 ",,91.62%
1144,雪,247 ,"1,837,555 ",,91.63%
1145,倍,247 ,"1,837,802 ",,91.65%
1146,醬,247 ,"1,838,049 ",,91.66%
1147,漢,246 ,"1,838,295 ",,91.67%
1148,歸,245 ,"1,838,540 ",,91.68%
1149,嘴,245 ,"1,838,785 ",,91.69%
1150,帝,245 ,"1,839,030 ",,91.71%
1151,您,244 ,"1,839,274 ",,91.72%
1152,慧,244 ,"1,839,518 ",,91.73%
1153,裁,244 ,"1,839,762 ",,91.74%
1154,聖,243 ,"1,840,005 ",,91.76%
1155,秀,243 ,"1,840,248 ",,91.77%
1156,亡,243 ,"1,840,491 ",,91.78%
1157,賺,243 ,"1,840,734 ",,91.79%
1158,夏,242 ,"1,840,976 ",,91.80%
1159,賞,242 ,"1,841,218 ",,91.82%
1160,伯,242 ,"1,841,460 ",,91.83%
1161,董,242 ,"1,841,702 ",,91.84%
1162,滑,241 ,"1,841,943 ",,91.85%
1163,衡,241 ,"1,842,184 ",,91.86%
1164,診,241 ,"1,842,425 ",,91.88%
1165,予,240 ,"1,842,665 ",,91.89%
1166,側,239 ,"1,842,904 ",,91.90%
1167,鎮,239 ,"1,843,143 ",,91.91%
1168,播,238 ,"1,843,381 ",,91.92%
1169,遺,238 ,"1,843,619 ",,91.94%
1170,濃,238 ,"1,843,857 ",,91.95%
1171,宗,238 ,"1,844,095 ",,91.96%
1172,泡,237 ,"1,844,332 ",,91.97%
1173,誠,237 ,"1,844,569 ",,91.98%
1174,呈,237 ,"1,844,806 ",,91.99%
1175,仔,237 ,"1,845,043 ",,92.01%
1176,尚,236 ,"1,845,279 ",,92.02%
1177,妻,236 ,"1,845,515 ",,92.03%
1178,迫,236 ,"1,845,751 ",,92.04%
1179,旦,236 ,"1,845,987 ",,92.05%
1180,銘,236 ,"1,846,223 ",,92.07%
1181,緩,235 ,"1,846,458 ",,92.08%
1182,堂,235 ,"1,846,693 ",,92.09%
1183,促,234 ,"1,846,927 ",,92.10%
1184,鏡,234 ,"1,847,161 ",,92.11%
1185,契,233 ,"1,847,394 ",,92.12%
1186,混,232 ,"1,847,626 ",,92.14%
1187,拔,232 ,"1,847,858 ",,92.15%
1188,哭,232 ,"1,848,090 ",,92.16%
1189,碼,232 ,"1,848,322 ",,92.17%
1190,抽,231 ,"1,848,553 ",,92.18%
1191,厚,231 ,"1,848,784 ",,92.19%
1192,偉,231 ,"1,849,015 ",,92.20%
1193,紹,230 ,"1,849,245 ",,92.22%
1194,跨,230 ,"1,849,475 ",,92.23%
1195,閣,229 ,"1,849,704 ",,92.24%
1196,槍,228 ,"1,849,932 ",,92.25%
1197,奧,227 ,"1,850,159 ",,92.26%
1198,睛,226 ,"1,850,385 ",,92.27%
1199,游,226 ,"1,850,611 ",,92.28%
1200,廚,225 ,"1,850,836 ",,92.30%
1201,折,225 ,"1,851,061 ",,92.31%
1202,髮,225 ,"1,851,286 ",,92.32%
1203,災,224 ,"1,851,510 ",,92.33%
1204,舒,224 ,"1,851,734 ",,92.34%
1205,召,224 ,"1,851,958 ",,92.35%
1206,剩,224 ,"1,852,182 ",,92.36%
1207,緒,224 ,"1,852,406 ",,92.37%
1208,床,224 ,"1,852,630 ",,92.39%
1209,寬,223 ,"1,852,853 ",,92.40%
1210,竹,222 ,"1,853,075 ",,92.41%
1211,伴,222 ,"1,853,297 ",,92.42%
1212,慶,222 ,"1,853,519 ",,92.43%
1213,嫌,222 ,"1,853,741 ",,92.44%
1214,末,220 ,"1,853,961 ",,92.45%
1215,礎,220 ,"1,854,181 ",,92.46%
1216,杯,220 ,"1,854,401 ",,92.47%
1217,狂,220 ,"1,854,621 ",,92.48%
1218,沉,220 ,"1,854,841 ",,92.50%
1219,丟,220 ,"1,855,061 ",,92.51%
1220,貪,220 ,"1,855,281 ",,92.52%
1221,閱,219 ,"1,855,500 ",,92.53%
1222,尾,219 ,"1,855,719 ",,92.54%
1223,析,219 ,"1,855,938 ",,92.55%
1224,肯,218 ,"1,856,156 ",,92.56%
1225,啡,218 ,"1,856,374 ",,92.57%
1226,逃,217 ,"1,856,591 ",,92.58%
1227,洪,217 ,"1,856,808 ",,92.59%
1228,懂,217 ,"1,857,025 ",,92.60%
1229,隱,216 ,"1,857,241 ",,92.62%
1230,蓮,216 ,"1,857,457 ",,92.63%
1231,淡,215 ,"1,857,672 ",,92.64%
1232,陰,215 ,"1,857,887 ",,92.65%
1233,援,215 ,"1,858,102 ",,92.66%
1234,塞,215 ,"1,858,317 ",,92.67%
1235,胡,215 ,"1,858,532 ",,92.68%
1236,碰,214 ,"1,858,746 ",,92.69%
1237,炸,214 ,"1,858,960 ",,92.70%
1238,恩,213 ,"1,859,173 ",,92.71%
1239,廢,213 ,"1,859,386 ",,92.72%
1240,檔,212 ,"1,859,598 ",,92.73%
1241,役,212 ,"1,859,810 ",,92.74%
1242,雷,212 ,"1,860,022 ",,92.75%
1243,遍,211 ,"1,860,233 ",,92.76%
1244,屆,211 ,"1,860,444 ",,92.77%
1245,池,211 ,"1,860,655 ",,92.79%
1246,鬥,211 ,"1,860,866 ",,92.80%
1247,漫,210 ,"1,861,076 ",,92.81%
1248,返,210 ,"1,861,286 ",,92.82%
1249,秘,210 ,"1,861,496 ",,92.83%
1250,偵,210 ,"1,861,706 ",,92.84%
1251,麥,209 ,"1,861,915 ",,92.85%
1252,豬,208 ,"1,862,123 ",,92.86%
1253,阻,207 ,"1,862,330 ",,92.87%
1254,澳,207 ,"1,862,537 ",,92.88%
1255,戴,207 ,"1,862,744 ",,92.89%
1256,晨,206 ,"1,862,950 ",,92.90%
1257,溝,206 ,"1,863,156 ",,92.91%
1258,儘,206 ,"1,863,362 ",,92.92%
1259,忍,206 ,"1,863,568 ",,92.93%
1260,鍋,206 ,"1,863,774 ",,92.94%
1261,輩,205 ,"1,863,979 ",,92.95%
1262,姓,205 ,"1,864,184 ",,92.96%
1263,皆,203 ,"1,864,387 ",,92.97%
1264,煩,203 ,"1,864,590 ",,92.98%
1265,暖,203 ,"1,864,793 ",,92.99%
1266,柏,203 ,"1,864,996 ",,93.00%
1267,泰,202 ,"1,865,198 ",,93.01%
1268,隆,202 ,"1,865,400 ",,93.02%
1269,鬼,202 ,"1,865,602 ",,93.03%
1270,毫,201 ,"1,865,803 ",,93.04%
1271,封,201 ,"1,866,004 ",,93.05%
1272,敵,201 ,"1,866,205 ",,93.06%
1273,丁,200 ,"1,866,405 ",,93.07%
1274,牆,199 ,"1,866,604 ",,93.08%
1275,擠,199 ,"1,866,803 ",,93.09%
1276,亦,199 ,"1,867,002 ",,93.10%
1277,伸,199 ,"1,867,201 ",,93.11%
1278,掛,199 ,"1,867,400 ",,93.12%
1279,嚇,199 ,"1,867,599 ",,93.13%
1280,辛,199 ,"1,867,798 ",,93.14%
1281,瓜,198 ,"1,867,996 ",,93.15%
1282,腐,198 ,"1,868,194 ",,93.16%
1283,孕,198 ,"1,868,392 ",,93.17%
1284,鋼,197 ,"1,868,589 ",,93.18%
1285,狗,197 ,"1,868,786 ",,93.19%
1286,松,197 ,"1,868,983 ",,93.20%
1287,尊,197 ,"1,869,180 ",,93.21%
1288,敏,197 ,"1,869,377 ",,93.22%
1289,賓,197 ,"1,869,574 ",,93.23%
1290,贏,196 ,"1,869,770 ",,93.24%
1291,莫,196 ,"1,869,966 ",,93.25%
1292,宏,196 ,"1,870,162 ",,93.26%
1293,併,195 ,"1,870,357 ",,93.27%
1294,途,195 ,"1,870,552 ",,93.28%
1295,窮,195 ,"1,870,747 ",,93.29%
1296,姆,195 ,"1,870,942 ",,93.30%
1297,絡,194 ,"1,871,136 ",,93.31%
1298,癌,194 ,"1,871,330 ",,93.32%
1299,戒,194 ,"1,871,524 ",,93.33%
1300,輝,194 ,"1,871,718 ",,93.34%
1301,抵,193 ,"1,871,911 ",,93.35%
1302,堆,193 ,"1,872,104 ",,93.36%
1303,脈,193 ,"1,872,297 ",,93.37%
1304,偶,193 ,"1,872,490 ",,93.38%
1305,坦,193 ,"1,872,683 ",,93.39%
1306,呀,193 ,"1,872,876 ",,93.39%
1307,詞,192 ,"1,873,068 ",,93.40%
1308,覆,191 ,"1,873,259 ",,93.41%
1309,虛,191 ,"1,873,450 ",,93.42%
1310,艦,189 ,"1,873,639 ",,93.43%
1311,伊,189 ,"1,873,828 ",,93.44%
1312,肥,189 ,"1,874,017 ",,93.45%
1313,疾,189 ,"1,874,206 ",,93.46%
1314,曼,189 ,"1,874,395 ",,93.47%
1315,勇,189 ,"1,874,584 ",,93.48%
1316,篇,188 ,"1,874,772 ",,93.49%
1317,閒,188 ,"1,874,960 ",,93.50%
1318,喊,188 ,"1,875,148 ",,93.51%
1319,陪,188 ,"1,875,336 ",,93.52%
1320,兄,188 ,"1,875,524 ",,93.53%
1321,惠,188 ,"1,875,712 ",,93.54%
1322,裂,187 ,"1,875,899 ",,93.55%
1323,乏,187 ,"1,876,086 ",,93.55%
1324,挺,187 ,"1,876,273 ",,93.56%
1325,忠,186 ,"1,876,459 ",,93.57%
1326,借,186 ,"1,876,645 ",,93.58%
1327,箭,186 ,"1,876,831 ",,93.59%
1328,冬,185 ,"1,877,016 ",,93.60%
1329,殊,185 ,"1,877,201 ",,93.61%
1330,漂,185 ,"1,877,386 ",,93.62%
1331,騎,185 ,"1,877,571 ",,93.63%
1332,誌,185 ,"1,877,756 ",,93.64%
1333,聊,184 ,"1,877,940 ",,93.65%
1334,薦,184 ,"1,878,124 ",,93.66%
1335,耶,184 ,"1,878,308 ",,93.67%
1336,拒,184 ,"1,878,492 ",,93.67%
1337,奪,184 ,"1,878,676 ",,93.68%
1338,幼,184 ,"1,878,860 ",,93.69%
1339,凱,184 ,"1,879,044 ",,93.70%
1340,郭,183 ,"1,879,227 ",,93.71%
1341,荷,183 ,"1,879,410 ",,93.72%
1342,傑,183 ,"1,879,593 ",,93.73%
1343,液,183 ,"1,879,776 ",,93.74%
1344,腸,183 ,"1,879,959 ",,93.75%
1345,押,182 ,"1,880,141 ",,93.76%
1346,捷,182 ,"1,880,323 ",,93.77%
1347,暗,182 ,"1,880,505 ",,93.78%
1348,宮,181 ,"1,880,686 ",,93.78%
1349,楊,181 ,"1,880,867 ",,93.79%
1350,飽,180 ,"1,881,047 ",,93.80%
1351,吉,180 ,"1,881,227 ",,93.81%
1352,丹,180 ,"1,881,407 ",,93.82%
1353,摩,179 ,"1,881,586 ",,93.83%
1354,惜,179 ,"1,881,765 ",,93.84%
1355,緣,178 ,"1,881,943 ",,93.85%
1356,樺,178 ,"1,882,121 ",,93.86%
1357,餅,178 ,"1,882,299 ",,93.86%
1358,陷,177 ,"1,882,476 ",,93.87%
1359,秋,177 ,"1,882,653 ",,93.88%
1360,貿,177 ,"1,882,830 ",,93.89%
1361,汽,177 ,"1,883,007 ",,93.90%
1362,徒,177 ,"1,883,184 ",,93.91%
1363,帳,177 ,"1,883,361 ",,93.92%
1364,瘋,176 ,"1,883,537 ",,93.93%
1365,偷,175 ,"1,883,712 ",,93.94%
1366,珍,175 ,"1,883,887 ",,93.94%
1367,澤,175 ,"1,884,062 ",,93.95%
1368,胎,175 ,"1,884,237 ",,93.96%
1369,橋,174 ,"1,884,411 ",,93.97%
1370,兼,174 ,"1,884,585 ",,93.98%
1371,占,174 ,"1,884,759 ",,93.99%
1372,泳,174 ,"1,884,933 ",,94.00%
1373,螢,174 ,"1,885,107 ",,94.00%
1374,嘛,174 ,"1,885,281 ",,94.01%
1375,描,173 ,"1,885,454 ",,94.02%
1376,辣,173 ,"1,885,627 ",,94.03%
1377,烤,173 ,"1,885,800 ",,94.04%
1378,耐,172 ,"1,885,972 ",,94.05%
1379,拳,172 ,"1,886,144 ",,94.06%
1380,甲,171 ,"1,886,315 ",,94.06%
1381,袋,171 ,"1,886,486 ",,94.07%
1382,礙,171 ,"1,886,657 ",,94.08%
1383,齊,171 ,"1,886,828 ",,94.09%
1384,潛,171 ,"1,886,999 ",,94.10%
1385,跌,171 ,"1,887,170 ",,94.11%
1386,讚,171 ,"1,887,341 ",,94.12%
1387,搖,170 ,"1,887,511 ",,94.12%
1388,尖,170 ,"1,887,681 ",,94.13%
1389,齡,170 ,"1,887,851 ",,94.14%
1390,箱,170 ,"1,888,021 ",,94.15%
1391,擬,170 ,"1,888,191 ",,94.16%
1392,窗,169 ,"1,888,360 ",,94.17%
1393,浮,169 ,"1,888,529 ",,94.18%
1394,彼,169 ,"1,888,698 ",,94.18%
1395,宿,168 ,"1,888,866 ",,94.19%
1396,劉,168 ,"1,889,034 ",,94.20%
1397,淨,168 ,"1,889,202 ",,94.21%
1398,爽,167 ,"1,889,369 ",,94.22%
1399,君,167 ,"1,889,536 ",,94.23%
1400,塔,167 ,"1,889,703 ",,94.23%
1401,臟,167 ,"1,889,870 ",,94.24%
1402,哲,167 ,"1,890,037 ",,94.25%
1403,膚,167 ,"1,890,204 ",,94.26%
1404,憂,166 ,"1,890,370 ",,94.27%
1405,彎,166 ,"1,890,536 ",,94.28%
1406,閉,165 ,"1,890,701 ",,94.28%
1407,柯,165 ,"1,890,866 ",,94.29%
1408,鎖,165 ,"1,891,031 ",,94.30%
1409,菌,165 ,"1,891,196 ",,94.31%
1410,悲,165 ,"1,891,361 ",,94.32%
1411,租,164 ,"1,891,525 ",,94.32%
1412,踏,164 ,"1,891,689 ",,94.33%
1413,魯,164 ,"1,891,853 ",,94.34%
1414,坡,163 ,"1,892,016 ",,94.35%
1415,添,163 ,"1,892,179 ",,94.36%
1416,獄,163 ,"1,892,342 ",,94.37%
1417,弄,162 ,"1,892,504 ",,94.37%
1418,獻,162 ,"1,892,666 ",,94.38%
1419,煮,162 ,"1,892,828 ",,94.39%
1420,魔,162 ,"1,892,990 ",,94.40%
1421,嘗,161 ,"1,893,151 ",,94.41%
1422,姊,161 ,"1,893,312 ",,94.41%
1423,祖,161 ,"1,893,473 ",,94.42%
1424,漁,161 ,"1,893,634 ",,94.43%
1425,繪,160 ,"1,893,794 ",,94.44%
1426,塑,160 ,"1,893,954 ",,94.45%
1427,鞋,159 ,"1,894,113 ",,94.45%
1428,暫,159 ,"1,894,272 ",,94.46%
1429,脆,159 ,"1,894,431 ",,94.47%
1430,宅,158 ,"1,894,589 ",,94.48%
1431,鳥,158 ,"1,894,747 ",,94.49%
1432,飾,158 ,"1,894,905 ",,94.49%
1433,頁,158 ,"1,895,063 ",,94.50%
1434,晶,158 ,"1,895,221 ",,94.51%
1435,扁,158 ,"1,895,379 ",,94.52%
1436,嬰,157 ,"1,895,536 ",,94.52%
1437,壽,157 ,"1,895,693 ",,94.53%
1438,耗,156 ,"1,895,849 ",,94.54%
1439,捐,156 ,"1,896,005 ",,94.55%
1440,肚,156 ,"1,896,161 ",,94.56%
1441,羊,156 ,"1,896,317 ",,94.56%
1442,罵,155 ,"1,896,472 ",,94.57%
1443,腹,155 ,"1,896,627 ",,94.58%
1444,俗,155 ,"1,896,782 ",,94.59%
1445,婆,154 ,"1,896,936 ",,94.59%
1446,谷,154 ,"1,897,090 ",,94.60%
1447,蒙,154 ,"1,897,244 ",,94.61%
1448,託,153 ,"1,897,397 ",,94.62%
1449,冒,153 ,"1,897,550 ",,94.63%
1450,怨,153 ,"1,897,703 ",,94.63%
1451,瑪,153 ,"1,897,856 ",,94.64%
1452,映,152 ,"1,898,008 ",,94.65%
1453,煙,151 ,"1,898,159 ",,94.66%
1454,滾,151 ,"1,898,310 ",,94.66%
1455,輔,151 ,"1,898,461 ",,94.67%
1456,頻,151 ,"1,898,612 ",,94.68%
1457,娘,151 ,"1,898,763 ",,94.69%
1458,汁,151 ,"1,898,914 ",,94.69%
1459,吹,150 ,"1,899,064 ",,94.70%
1460,措,150 ,"1,899,214 ",,94.71%
1461,鬧,150 ,"1,899,364 ",,94.72%
1462,拖,150 ,"1,899,514 ",,94.72%
1463,逼,150 ,"1,899,664 ",,94.73%
1464,鄭,150 ,"1,899,814 ",,94.74%
1465,炎,149 ,"1,899,963 ",,94.75%
1466,貧,149 ,"1,900,112 ",,94.75%
1467,滅,149 ,"1,900,261 ",,94.76%
1468,駕,149 ,"1,900,410 ",,94.77%
1469,淑,149 ,"1,900,559 ",,94.78%
1470,貝,148 ,"1,900,707 ",,94.78%
1471,泥,148 ,"1,900,855 ",,94.79%
1472,儀,148 ,"1,901,003 ",,94.80%
1473,蟲,148 ,"1,901,151 ",,94.80%
1474,氛,148 ,"1,901,299 ",,94.81%
1475,忽,148 ,"1,901,447 ",,94.82%
1476,擾,148 ,"1,901,595 ",,94.83%
1477,吐,148 ,"1,901,743 ",,94.83%
1478,莊,148 ,"1,901,891 ",,94.84%
1479,旗,148 ,"1,902,039 ",,94.85%
1480,奮,147 ,"1,902,186 ",,94.86%
1481,殖,147 ,"1,902,333 ",,94.86%
1482,撞,147 ,"1,902,480 ",,94.87%
1483,磨,147 ,"1,902,627 ",,94.88%
1484,鄰,146 ,"1,902,773 ",,94.89%
1485,巡,146 ,"1,902,919 ",,94.89%
1486,氧,146 ,"1,903,065 ",,94.90%
1487,蹈,146 ,"1,903,211 ",,94.91%
1488,薄,146 ,"1,903,357 ",,94.91%
1489,繁,146 ,"1,903,503 ",,94.92%
1490,祝,146 ,"1,903,649 ",,94.93%
1491,厲,146 ,"1,903,795 ",,94.94%
1492,鑽,146 ,"1,903,941 ",,94.94%
1493,囉,145 ,"1,904,086 ",,94.95%
1494,駐,144 ,"1,904,230 ",,94.96%
1495,岩,143 ,"1,904,373 ",,94.97%
1496,彰,143 ,"1,904,516 ",,94.97%
1497,妙,143 ,"1,904,659 ",,94.98%
1498,揚,143 ,"1,904,802 ",,94.99%
1499,瓶,143 ,"1,904,945 ",,94.99%
1500,輯,143 ,"1,905,088 ",,95.00%
1501,仰,143 ,"1,905,231 ",,95.01%
1502,峰,143 ,"1,905,374 ",,95.02%
1503,趨,143 ,"1,905,517 ",,95.02%
1504,慘,143 ,"1,905,660 ",,95.03%
1505,繳,142 ,"1,905,802 ",,95.04%
1506,拆,142 ,"1,905,944 ",,95.04%
1507,欣,142 ,"1,906,086 ",,95.05%
1508,貸,142 ,"1,906,228 ",,95.06%
1509,帕,142 ,"1,906,370 ",,95.07%
1510,覽,142 ,"1,906,512 ",,95.07%
1511,諸,141 ,"1,906,653 ",,95.08%
1512,孫,141 ,"1,906,794 ",,95.09%
1513,甘,141 ,"1,906,935 ",,95.09%
1514,胖,141 ,"1,907,076 ",,95.10%
1515,跡,141 ,"1,907,217 ",,95.11%
1516,稍,141 ,"1,907,358 ",,95.11%
1517,殘,141 ,"1,907,499 ",,95.12%
1518,辯,140 ,"1,907,639 ",,95.13%
1519,償,139 ,"1,907,778 ",,95.14%
1520,搬,139 ,"1,907,917 ",,95.14%
1521,佔,139 ,"1,908,056 ",,95.15%
1522,寒,139 ,"1,908,195 ",,95.16%
1523,蔬,139 ,"1,908,334 ",,95.16%
1524,悉,138 ,"1,908,472 ",,95.17%
1525,乃,138 ,"1,908,610 ",,95.18%
1526,溪,138 ,"1,908,748 ",,95.18%
1527,督,138 ,"1,908,886 ",,95.19%
1528,托,138 ,"1,909,024 ",,95.20%
1529,碗,138 ,"1,909,162 ",,95.20%
1530,匯,138 ,"1,909,300 ",,95.21%
1531,寧,138 ,"1,909,438 ",,95.22%
1532,撐,137 ,"1,909,575 ",,95.22%
1533,朗,137 ,"1,909,712 ",,95.23%
1534,紐,137 ,"1,909,849 ",,95.24%
1535,姿,137 ,"1,909,986 ",,95.25%
1536,昌,137 ,"1,910,123 ",,95.25%
1537,串,136 ,"1,910,259 ",,95.26%
1538,辭,136 ,"1,910,395 ",,95.27%
1539,脂,136 ,"1,910,531 ",,95.27%
1540,振,136 ,"1,910,667 ",,95.28%
1541,扣,136 ,"1,910,803 ",,95.29%
1542,櫃,136 ,"1,910,939 ",,95.29%
1543,詩,135 ,"1,911,074 ",,95.30%
1544,碳,134 ,"1,911,208 ",,95.31%
1545,奏,134 ,"1,911,342 ",,95.31%
1546,掃,134 ,"1,911,476 ",,95.32%
1547,衰,134 ,"1,911,610 ",,95.33%
1548,輛,134 ,"1,911,744 ",,95.33%
1549,鴻,134 ,"1,911,878 ",,95.34%
1550,棟,133 ,"1,912,011 ",,95.35%
1551,椅,133 ,"1,912,144 ",,95.35%
1552,劑,133 ,"1,912,277 ",,95.36%
1553,割,132 ,"1,912,409 ",,95.37%
1554,謀,132 ,"1,912,541 ",,95.37%
1555,循,131 ,"1,912,672 ",,95.38%
1556,祥,131 ,"1,912,803 ",,95.39%
1557,搜,131 ,"1,912,934 ",,95.39%
1558,脅,131 ,"1,913,065 ",,95.40%
1559,夾,131 ,"1,913,196 ",,95.41%
1560,爛,131 ,"1,913,327 ",,95.41%
1561,禪,131 ,"1,913,458 ",,95.42%
1562,徑,130 ,"1,913,588 ",,95.42%
1563,繞,130 ,"1,913,718 ",,95.43%
1564,閃,130 ,"1,913,848 ",,95.44%
1565,捨,130 ,"1,913,978 ",,95.44%
1566,胸,130 ,"1,914,108 ",,95.45%
1567,胃,130 ,"1,914,238 ",,95.46%
1568,肩,130 ,"1,914,368 ",,95.46%
1569,喬,130 ,"1,914,498 ",,95.47%
1570,祭,130 ,"1,914,628 ",,95.48%
1571,堡,129 ,"1,914,757 ",,95.48%
1572,干,129 ,"1,914,886 ",,95.49%
1573,貓,129 ,"1,915,015 ",,95.50%
1574,勁,129 ,"1,915,144 ",,95.50%
1575,洛,129 ,"1,915,273 ",,95.51%
1576,腰,129 ,"1,915,402 ",,95.52%
1577,虎,129 ,"1,915,531 ",,95.52%
1578,餓,129 ,"1,915,660 ",,95.53%
1579,艇,128 ,"1,915,788 ",,95.53%
1580,妝,128 ,"1,915,916 ",,95.54%
1581,拼,128 ,"1,916,044 ",,95.55%
1582,刷,127 ,"1,916,171 ",,95.55%
1583,筋,127 ,"1,916,298 ",,95.56%
1584,壁,127 ,"1,916,425 ",,95.57%
1585,川,127 ,"1,916,552 ",,95.57%
1586,遲,127 ,"1,916,679 ",,95.58%
1587,糕,127 ,"1,916,806 ",,95.59%
1588,毀,127 ,"1,916,933 ",,95.59%
1589,蘋,127 ,"1,917,060 ",,95.60%
1590,歉,127 ,"1,917,187 ",,95.60%
1591,徹,126 ,"1,917,313 ",,95.61%
1592,扮,126 ,"1,917,439 ",,95.62%
1593,幻,126 ,"1,917,565 ",,95.62%
1594,騙,126 ,"1,917,691 ",,95.63%
1595,滋,126 ,"1,917,817 ",,95.64%
1596,繩,126 ,"1,917,943 ",,95.64%
1597,柔,126 ,"1,918,069 ",,95.65%
1598,凡,126 ,"1,918,195 ",,95.65%
1599,灰,126 ,"1,918,321 ",,95.66%
1600,烏,126 ,"1,918,447 ",,95.67%
1601,釣,126 ,"1,918,573 ",,95.67%
1602,傾,125 ,"1,918,698 ",,95.68%
1603,捕,125 ,"1,918,823 ",,95.69%
1604,鼠,125 ,"1,918,948 ",,95.69%
1605,貌,125 ,"1,919,073 ",,95.70%
1606,恰,125 ,"1,919,198 ",,95.70%
1607,污,125 ,"1,919,323 ",,95.71%
1608,聰,125 ,"1,919,448 ",,95.72%
1609,萊,125 ,"1,919,573 ",,95.72%
1610,懼,125 ,"1,919,698 ",,95.73%
1611,怒,125 ,"1,919,823 ",,95.74%
1612,眠,125 ,"1,919,948 ",,95.74%
1613,敦,125 ,"1,920,073 ",,95.75%
1614,軌,125 ,"1,920,198 ",,95.75%
1615,咬,125 ,"1,920,323 ",,95.76%
1616,插,124 ,"1,920,447 ",,95.77%
1617,羽,124 ,"1,920,571 ",,95.77%
1618,販,124 ,"1,920,695 ",,95.78%
1619,蠻,124 ,"1,920,819 ",,95.79%
1620,勒,124 ,"1,920,943 ",,95.79%
1621,邦,124 ,"1,921,067 ",,95.80%
1622,迴,124 ,"1,921,191 ",,95.80%
1623,炒,124 ,"1,921,315 ",,95.81%
1624,誕,124 ,"1,921,439 ",,95.82%
1625,殼,124 ,"1,921,563 ",,95.82%
1626,爬,123 ,"1,921,686 ",,95.83%
1627,捲,123 ,"1,921,809 ",,95.83%
1628,踢,123 ,"1,921,932 ",,95.84%
1629,凌,123 ,"1,922,055 ",,95.85%
1630,虧,123 ,"1,922,178 ",,95.85%
1631,餵,123 ,"1,922,301 ",,95.86%
1632,刊,122 ,"1,922,423 ",,95.87%
1633,勤,122 ,"1,922,545 ",,95.87%
1634,獸,122 ,"1,922,667 ",,95.88%
1635,熊,122 ,"1,922,789 ",,95.88%
1636,募,122 ,"1,922,911 ",,95.89%
1637,俊,122 ,"1,923,033 ",,95.90%
1638,沖,121 ,"1,923,154 ",,95.90%
1639,盒,121 ,"1,923,275 ",,95.91%
1640,徐,121 ,"1,923,396 ",,95.91%
1641,奈,121 ,"1,923,517 ",,95.92%
1642,牽,120 ,"1,923,637 ",,95.93%
1643,賭,120 ,"1,923,757 ",,95.93%
1644,佈,119 ,"1,923,876 ",,95.94%
1645,沿,119 ,"1,923,995 ",,95.94%
1646,遷,119 ,"1,924,114 ",,95.95%
1647,躍,119 ,"1,924,233 ",,95.96%
1648,橫,119 ,"1,924,352 ",,95.96%
1649,荒,119 ,"1,924,471 ",,95.97%
1650,鼻,119 ,"1,924,590 ",,95.97%
1651,皇,119 ,"1,924,709 ",,95.98%
1652,鴨,119 ,"1,924,828 ",,95.99%
1653,潔,118 ,"1,924,946 ",,95.99%
1654,耀,118 ,"1,925,064 ",,96.00%
1655,攤,118 ,"1,925,182 ",,96.00%
1656,錦,118 ,"1,925,300 ",,96.01%
1657,裏,118 ,"1,925,418 ",,96.01%
1658,宇,117 ,"1,925,535 ",,96.02%
1659,摸,117 ,"1,925,652 ",,96.03%
1660,欠,116 ,"1,925,768 ",,96.03%
1661,踐,116 ,"1,925,884 ",,96.04%
1662,斤,116 ,"1,926,000 ",,96.04%
1663,洞,116 ,"1,926,116 ",,96.05%
1664,敬,116 ,"1,926,232 ",,96.06%
1665,梅,116 ,"1,926,348 ",,96.06%
1666,朱,116 ,"1,926,464 ",,96.07%
1667,廿,116 ,"1,926,580 ",,96.07%
1668,淋,115 ,"1,926,695 ",,96.08%
1669,堪,115 ,"1,926,810 ",,96.08%
1670,趴,115 ,"1,926,925 ",,96.09%
1671,碎,114 ,"1,927,039 ",,96.10%
1672,乘,114 ,"1,927,153 ",,96.10%
1673,尿,114 ,"1,927,267 ",,96.11%
1674,迪,114 ,"1,927,381 ",,96.11%
1675,儲,113 ,"1,927,494 ",,96.12%
1676,壯,113 ,"1,927,607 ",,96.12%
1677,券,113 ,"1,927,720 ",,96.13%
1678,霸,113 ,"1,927,833 ",,96.14%
1679,咪,113 ,"1,927,946 ",,96.14%
1680,蝦,113 ,"1,928,059 ",,96.15%
1681,苗,112 ,"1,928,171 ",,96.15%
1682,玻,112 ,"1,928,283 ",,96.16%
1683,孔,112 ,"1,928,395 ",,96.16%
1684,瘦,112 ,"1,928,507 ",,96.17%
1685,膜,112 ,"1,928,619 ",,96.17%
1686,磁,112 ,"1,928,731 ",,96.18%
1687,擦,112 ,"1,928,843 ",,96.19%
1688,截,112 ,"1,928,955 ",,96.19%
1689,梯,111 ,"1,929,066 ",,96.20%
1690,欲,111 ,"1,929,177 ",,96.20%
1691,恢,111 ,"1,929,288 ",,96.21%
1692,蜜,111 ,"1,929,399 ",,96.21%
1693,潭,110 ,"1,929,509 ",,96.22%
1694,邁,110 ,"1,929,619 ",,96.22%
1695,乖,110 ,"1,929,729 ",,96.23%
1696,肢,110 ,"1,929,839 ",,96.24%
1697,茲,110 ,"1,929,949 ",,96.24%
1698,秒,110 ,"1,930,059 ",,96.25%
1699,騰,110 ,"1,930,169 ",,96.25%
1700,噴,109 ,"1,930,278 ",,96.26%
