字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
1148,勒,230 ,"1,686,866 ",,91.88%
1149,災,229 ,"1,687,095 ",,91.89%
1150,捷,228 ,"1,687,323 ",,91.91%
1151,袋,227 ,"1,687,550 ",,91.92%
1152,禁,226 ,"1,687,776 ",,91.93%
1153,搞,224 ,"1,688,000 ",,91.94%
1154,唯,224 ,"1,688,224 ",,91.96%
1155,裁,224 ,"1,688,448 ",,91.97%
1156,癌,224 ,"1,688,672 ",,91.98%
1157,貝,223 ,"1,688,895 ",,91.99%
1158,廢,223 ,"1,689,118 ",,92.00%
1159,餅,222 ,"1,689,340 ",,92.02%
1160,聊,222 ,"1,689,562 ",,92.03%
1161,紛,222 ,"1,689,784 ",,92.04%
1162,擴,222 ,"1,690,006 ",,92.05%
1163,麥,221 ,"1,690,227 ",,92.06%
1164,違,221 ,"1,690,448 ",,92.08%
1165,竹,220 ,"1,690,668 ",,92.09%
1166,占,220 ,"1,690,888 ",,92.10%
1167,乘,219 ,"1,691,107 ",,92.11%
1168,操,219 ,"1,691,326 ",,92.12%
1169,衡,218 ,"1,691,544 ",,92.14%
1170,田,218 ,"1,691,762 ",,92.15%
1171,倍,218 ,"1,691,980 ",,92.16%
1172,申,218 ,"1,692,198 ",,92.17%
1173,替,217 ,"1,692,415 ",,92.18%
1174,紋,217 ,"1,692,632 ",,92.20%
1175,隱,216 ,"1,692,848 ",,92.21%
1176,促,216 ,"1,693,064 ",,92.22%
1177,詢,215 ,"1,693,279 ",,92.23%
1178,礎,215 ,"1,693,494 ",,92.24%
1179,碼,215 ,"1,693,709 ",,92.25%
1180,鎮,214 ,"1,693,923 ",,92.27%
1181,肯,214 ,"1,694,137 ",,92.28%
1182,嘴,213 ,"1,694,350 ",,92.29%
1183,炸,212 ,"1,694,562 ",,92.30%
1184,封,212 ,"1,694,774 ",,92.31%
1185,玉,212 ,"1,694,986 ",,92.32%
1186,迎,212 ,"1,695,198 ",,92.34%
1187,幼,211 ,"1,695,409 ",,92.35%
1188,培,211 ,"1,695,620 ",,92.36%
1189,涉,211 ,"1,695,831 ",,92.37%
1190,丹,211 ,"1,696,042 ",,92.38%
1191,寬,211 ,"1,696,253 ",,92.39%
1192,榮,211 ,"1,696,464 ",,92.40%
1193,蔡,211 ,"1,696,675 ",,92.42%
1194,耶,210 ,"1,696,885 ",,92.43%
1195,震,209 ,"1,697,094 ",,92.44%
1196,刀,209 ,"1,697,303 ",,92.45%
1197,符,208 ,"1,697,511 ",,92.46%
1198,慶,208 ,"1,697,719 ",,92.47%
1199,植,208 ,"1,697,927 ",,92.48%
1200,幹,207 ,"1,698,134 ",,92.50%
1201,抓,207 ,"1,698,341 ",,92.51%
1202,堆,205 ,"1,698,546 ",,92.52%
1203,隆,205 ,"1,698,751 ",,92.53%
1204,旦,204 ,"1,698,955 ",,92.54%
1205,寧,204 ,"1,699,159 ",,92.55%
1206,抽,204 ,"1,699,363 ",,92.56%
1207,液,204 ,"1,699,567 ",,92.57%
1208,骨,203 ,"1,699,770 ",,92.58%
1209,吉,203 ,"1,699,973 ",,92.60%
1210,桃,203 ,"1,700,176 ",,92.61%
1211,彼,202 ,"1,700,378 ",,92.62%
1212,閱,202 ,"1,700,580 ",,92.63%
1213,嘛,202 ,"1,700,782 ",,92.64%
1214,劑,202 ,"1,700,984 ",,92.65%
1215,潛,202 ,"1,701,186 ",,92.66%
1216,偶,201 ,"1,701,387 ",,92.67%
1217,氛,201 ,"1,701,588 ",,92.68%
1218,覆,201 ,"1,701,789 ",,92.69%
1219,亦,201 ,"1,701,990 ",,92.71%
1220,載,200 ,"1,702,190 ",,92.72%
1221,折,200 ,"1,702,390 ",,92.73%
1222,牠,200 ,"1,702,590 ",,92.74%
1223,褲,200 ,"1,702,790 ",,92.75%
1224,鍋,199 ,"1,702,989 ",,92.76%
1225,檔,199 ,"1,703,188 ",,92.77%
1226,胞,199 ,"1,703,387 ",,92.78%
1227,妹,198 ,"1,703,585 ",,92.79%
1228,巨,198 ,"1,703,783 ",,92.80%
1229,奏,198 ,"1,703,981 ",,92.81%
1230,淨,198 ,"1,704,179 ",,92.82%
1231,婦,197 ,"1,704,376 ",,92.84%
1232,繪,197 ,"1,704,573 ",,92.85%
1233,勵,197 ,"1,704,770 ",,92.86%
1234,湖,197 ,"1,704,967 ",,92.87%
1235,跌,196 ,"1,705,163 ",,92.88%
1236,爽,196 ,"1,705,359 ",,92.89%
1237,儘,196 ,"1,705,555 ",,92.90%
1238,予,196 ,"1,705,751 ",,92.91%
1239,賺,196 ,"1,705,947 ",,92.92%
1240,賴,195 ,"1,706,142 ",,92.93%
1241,寒,195 ,"1,706,337 ",,92.94%
1242,慧,195 ,"1,706,532 ",,92.95%
1243,莫,194 ,"1,706,726 ",,92.96%
1244,箱,194 ,"1,706,920 ",,92.97%
1245,疾,193 ,"1,707,113 ",,92.98%
1246,庫,193 ,"1,707,306 ",,93.00%
1247,頓,193 ,"1,707,499 ",,93.01%
1248,尾,193 ,"1,707,692 ",,93.02%
1249,頁,193 ,"1,707,885 ",,93.03%
1250,恩,192 ,"1,708,077 ",,93.04%
1251,輔,192 ,"1,708,269 ",,93.05%
1252,脂,192 ,"1,708,461 ",,93.06%
1253,佛,191 ,"1,708,652 ",,93.07%
1254,汁,191 ,"1,708,843 ",,93.08%
1255,闆,190 ,"1,709,033 ",,93.09%
1256,貌,190 ,"1,709,223 ",,93.10%
1257,刷,190 ,"1,709,413 ",,93.11%
1258,映,190 ,"1,709,603 ",,93.12%
1259,床,189 ,"1,709,792 ",,93.13%
1260,擬,189 ,"1,709,981 ",,93.14%
1261,牆,189 ,"1,710,170 ",,93.15%
1262,漂,189 ,"1,710,359 ",,93.16%
1263,滑,188 ,"1,710,547 ",,93.17%
1264,佔,188 ,"1,710,735 ",,93.18%
1265,豪,188 ,"1,710,923 ",,93.19%
1266,掛,188 ,"1,711,111 ",,93.20%
1267,冬,188 ,"1,711,299 ",,93.21%
1268,塞,188 ,"1,711,487 ",,93.22%
1269,罰,188 ,"1,711,675 ",,93.23%
1270,冠,187 ,"1,711,862 ",,93.24%
1271,珍,187 ,"1,712,049 ",,93.25%
1272,暗,186 ,"1,712,235 ",,93.26%
1273,獻,186 ,"1,712,421 ",,93.27%
1274,閒,186 ,"1,712,607 ",,93.28%
1275,橋,185 ,"1,712,792 ",,93.29%
1276,趕,184 ,"1,712,976 ",,93.30%
1277,抵,184 ,"1,713,160 ",,93.31%
1278,輯,184 ,"1,713,344 ",,93.32%
1279,瓦,184 ,"1,713,528 ",,93.33%
1280,伯,183 ,"1,713,711 ",,93.34%
1281,遍,183 ,"1,713,894 ",,93.35%
1282,奈,183 ,"1,714,077 ",,93.36%
1283,詩,182 ,"1,714,259 ",,93.37%
1284,拼,181 ,"1,714,440 ",,93.38%
1285,仁,181 ,"1,714,621 ",,93.39%
1286,烏,181 ,"1,714,802 ",,93.40%
1287,睛,181 ,"1,714,983 ",,93.41%
1288,覽,180 ,"1,715,163 ",,93.42%
1289,亡,180 ,"1,715,343 ",,93.43%
1290,末,180 ,"1,715,523 ",,93.44%
1291,援,179 ,"1,715,702 ",,93.45%
1292,鎖,179 ,"1,715,881 ",,93.46%
1293,鄭,177 ,"1,716,058 ",,93.47%
1294,挺,176 ,"1,716,234 ",,93.48%
1295,游,176 ,"1,716,410 ",,93.49%
1296,溪,176 ,"1,716,586 ",,93.50%
1297,俄,176 ,"1,716,762 ",,93.51%
1298,陷,175 ,"1,716,937 ",,93.52%
1299,嘗,175 ,"1,717,112 ",,93.53%
1300,敏,175 ,"1,717,287 ",,93.54%
1301,齡,174 ,"1,717,461 ",,93.55%
1302,拒,174 ,"1,717,635 ",,93.56%
1303,侵,174 ,"1,717,809 ",,93.57%
1304,宅,173 ,"1,717,982 ",,93.58%
1305,坦,173 ,"1,718,155 ",,93.59%
1306,臟,173 ,"1,718,328 ",,93.60%
1307,篇,173 ,"1,718,501 ",,93.60%
1308,廚,172 ,"1,718,673 ",,93.61%
1309,膠,172 ,"1,718,845 ",,93.62%
1310,伸,171 ,"1,719,016 ",,93.63%
1311,碰,171 ,"1,719,187 ",,93.64%
1312,錶,171 ,"1,719,358 ",,93.65%
1313,艦,171 ,"1,719,529 ",,93.66%
1314,稍,168 ,"1,719,697 ",,93.67%
1315,欣,168 ,"1,719,865 ",,93.68%
1316,殊,168 ,"1,720,033 ",,93.69%
1317,妻,168 ,"1,720,201 ",,93.70%
1318,頻,168 ,"1,720,369 ",,93.71%
1319,毫,168 ,"1,720,537 ",,93.72%
1320,萊,168 ,"1,720,705 ",,93.72%
1321,玻,167 ,"1,720,872 ",,93.73%
1322,閃,167 ,"1,721,039 ",,93.74%
1323,胡,167 ,"1,721,206 ",,93.75%
1324,烤,166 ,"1,721,372 ",,93.76%
1325,傾,166 ,"1,721,538 ",,93.77%
1326,搖,166 ,"1,721,704 ",,93.78%
1327,漢,166 ,"1,721,870 ",,93.79%
1328,熊,166 ,"1,722,036 ",,93.80%
1329,忍,165 ,"1,722,201 ",,93.81%
1330,嘉,165 ,"1,722,366 ",,93.82%
1331,虛,164 ,"1,722,530 ",,93.82%
1332,暑,164 ,"1,722,694 ",,93.83%
1333,松,164 ,"1,722,858 ",,93.84%
1334,迫,163 ,"1,723,021 ",,93.85%
1335,憂,163 ,"1,723,184 ",,93.86%
1336,緣,163 ,"1,723,347 ",,93.87%
1337,途,163 ,"1,723,510 ",,93.88%
1338,閉,163 ,"1,723,673 ",,93.89%
1339,池,163 ,"1,723,836 ",,93.90%
1340,側,163 ,"1,723,999 ",,93.90%
1341,逃,162 ,"1,724,161 ",,93.91%
1342,戴,162 ,"1,724,323 ",,93.92%
1343,柔,162 ,"1,724,485 ",,93.93%
1344,煩,162 ,"1,724,647 ",,93.94%
1345,甲,161 ,"1,724,808 ",,93.95%
1346,姐,161 ,"1,724,969 ",,93.96%
1347,魯,161 ,"1,725,130 ",,93.97%
1348,剩,160 ,"1,725,290 ",,93.97%
1349,扮,160 ,"1,725,450 ",,93.98%
1350,鹽,160 ,"1,725,610 ",,93.99%
1351,乏,160 ,"1,725,770 ",,94.00%
1352,惠,160 ,"1,725,930 ",,94.01%
1353,趨,159 ,"1,726,089 ",,94.02%
1354,阻,159 ,"1,726,248 ",,94.03%
1355,辛,159 ,"1,726,407 ",,94.04%
1356,扣,159 ,"1,726,566 ",,94.04%
1357,膽,159 ,"1,726,725 ",,94.05%
1358,狂,158 ,"1,726,883 ",,94.06%
1359,鳥,158 ,"1,727,041 ",,94.07%
1360,槍,158 ,"1,727,199 ",,94.08%
1361,忽,157 ,"1,727,356 ",,94.09%
1362,炎,157 ,"1,727,513 ",,94.10%
1363,脈,157 ,"1,727,670 ",,94.10%
1364,添,157 ,"1,727,827 ",,94.11%
1365,乳,157 ,"1,727,984 ",,94.12%
1366,澤,157 ,"1,728,141 ",,94.13%
1367,曼,157 ,"1,728,298 ",,94.14%
1368,濕,157 ,"1,728,455 ",,94.15%
1369,籍,157 ,"1,728,612 ",,94.16%
1370,朱,157 ,"1,728,769 ",,94.16%
1371,怒,156 ,"1,728,925 ",,94.17%
1372,鬼,156 ,"1,729,081 ",,94.18%
1373,櫃,156 ,"1,729,237 ",,94.19%
1374,督,156 ,"1,729,393 ",,94.20%
1375,迪,155 ,"1,729,548 ",,94.21%
1376,儲,155 ,"1,729,703 ",,94.22%
1377,瓜,155 ,"1,729,858 ",,94.22%
1378,屆,155 ,"1,730,013 ",,94.23%
1379,阪,155 ,"1,730,168 ",,94.24%
1380,宇,154 ,"1,730,322 ",,94.25%
1381,奧,154 ,"1,730,476 ",,94.26%
1382,借,154 ,"1,730,630 ",,94.27%
1383,帝,153 ,"1,730,783 ",,94.27%
1384,薄,152 ,"1,730,935 ",,94.28%
1385,尊,152 ,"1,731,087 ",,94.29%
1386,擾,152 ,"1,731,239 ",,94.30%
1387,循,152 ,"1,731,391 ",,94.31%
1388,胃,152 ,"1,731,543 ",,94.32%
1389,螢,152 ,"1,731,695 ",,94.32%
1390,併,152 ,"1,731,847 ",,94.33%
1391,劉,151 ,"1,731,998 ",,94.34%
1392,沿,149 ,"1,732,147 ",,94.35%
1393,紹,149 ,"1,732,296 ",,94.36%
1394,偉,149 ,"1,732,445 ",,94.36%
1395,顆,149 ,"1,732,594 ",,94.37%
1396,揚,149 ,"1,732,743 ",,94.38%
1397,擦,148 ,"1,732,891 ",,94.39%
1398,飽,148 ,"1,733,039 ",,94.40%
1399,託,148 ,"1,733,187 ",,94.40%
1400,泥,147 ,"1,733,334 ",,94.41%
1401,壽,147 ,"1,733,481 ",,94.42%
1402,邦,147 ,"1,733,628 ",,94.43%
1403,鬧,147 ,"1,733,775 ",,94.44%
1404,窗,147 ,"1,733,922 ",,94.44%
1405,煙,147 ,"1,734,069 ",,94.45%
1406,誠,147 ,"1,734,216 ",,94.46%
1407,爛,147 ,"1,734,363 ",,94.47%
1408,蕾,147 ,"1,734,510 ",,94.48%
1409,債,147 ,"1,734,657 ",,94.48%
1410,診,146 ,"1,734,803 ",,94.49%
1411,兼,146 ,"1,734,949 ",,94.50%
1412,璃,146 ,"1,735,095 ",,94.51%
1413,讚,146 ,"1,735,241 ",,94.52%
1414,茲,145 ,"1,735,386 ",,94.52%
1415,惜,145 ,"1,735,531 ",,94.53%
1416,腸,145 ,"1,735,676 ",,94.54%
1417,鬥,145 ,"1,735,821 ",,94.55%
1418,朗,145 ,"1,735,966 ",,94.56%
1419,尖,145 ,"1,736,111 ",,94.56%
1420,殘,144 ,"1,736,255 ",,94.57%
1421,洪,144 ,"1,736,399 ",,94.58%
1422,敵,144 ,"1,736,543 ",,94.59%
1423,瞭,144 ,"1,736,687 ",,94.60%
1424,谷,144 ,"1,736,831 ",,94.60%
1425,塔,143 ,"1,736,974 ",,94.61%
1426,絡,143 ,"1,737,117 ",,94.62%
1427,您,143 ,"1,737,260 ",,94.63%
1428,串,143 ,"1,737,403 ",,94.63%
1429,菌,143 ,"1,737,546 ",,94.64%
1430,干,142 ,"1,737,688 ",,94.65%
1431,潤,142 ,"1,737,830 ",,94.66%
1432,旗,142 ,"1,737,972 ",,94.67%
1433,浮,142 ,"1,738,114 ",,94.67%
1434,冒,142 ,"1,738,256 ",,94.68%
1435,屏,142 ,"1,738,398 ",,94.69%
1436,憲,142 ,"1,738,540 ",,94.70%
1437,契,141 ,"1,738,681 ",,94.70%
1438,怖,141 ,"1,738,822 ",,94.71%
1439,皆,141 ,"1,738,963 ",,94.72%
1440,晨,141 ,"1,739,104 ",,94.73%
1441,洞,141 ,"1,739,245 ",,94.73%
1442,搜,141 ,"1,739,386 ",,94.74%
1443,儀,140 ,"1,739,526 ",,94.75%
1444,炒,140 ,"1,739,666 ",,94.76%
1445,呀,140 ,"1,739,806 ",,94.77%
1446,振,140 ,"1,739,946 ",,94.77%
1447,爺,140 ,"1,740,086 ",,94.78%
1448,丟,140 ,"1,740,226 ",,94.79%
1449,尿,140 ,"1,740,366 ",,94.80%
1450,奪,140 ,"1,740,506 ",,94.80%
1451,輩,139 ,"1,740,645 ",,94.81%
1452,暫,139 ,"1,740,784 ",,94.82%
1453,孕,139 ,"1,740,923 ",,94.83%
1454,疫,139 ,"1,741,062 ",,94.83%
1455,唇,139 ,"1,741,201 ",,94.84%
1456,誕,138 ,"1,741,339 ",,94.85%
1457,汗,138 ,"1,741,477 ",,94.86%
1458,琴,138 ,"1,741,615 ",,94.86%
1459,返,137 ,"1,741,752 ",,94.87%
1460,蔬,137 ,"1,741,889 ",,94.88%
1461,拆,137 ,"1,742,026 ",,94.89%
1462,秘,137 ,"1,742,163 ",,94.89%
1463,贏,136 ,"1,742,299 ",,94.90%
1464,珠,136 ,"1,742,435 ",,94.91%
1465,祖,135 ,"1,742,570 ",,94.92%
1466,踏,135 ,"1,742,705 ",,94.92%
1467,菲,135 ,"1,742,840 ",,94.93%
1468,腿,134 ,"1,742,974 ",,94.94%
1469,耗,134 ,"1,743,108 ",,94.95%
1470,淋,134 ,"1,743,242 ",,94.95%
1471,迴,134 ,"1,743,376 ",,94.96%
1472,耀,134 ,"1,743,510 ",,94.97%
1473,爬,134 ,"1,743,644 ",,94.97%
1474,贈,134 ,"1,743,778 ",,94.98%
1475,怨,133 ,"1,743,911 ",,94.99%
1476,俗,133 ,"1,744,044 ",,95.00%
1477,戀,133 ,"1,744,177 ",,95.00%
1478,蜜,132 ,"1,744,309 ",,95.01%
1479,洛,132 ,"1,744,441 ",,95.02%
1480,膜,132 ,"1,744,573 ",,95.03%
1481,賓,132 ,"1,744,705 ",,95.03%
1482,鋼,132 ,"1,744,837 ",,95.04%
1483,耐,131 ,"1,744,968 ",,95.05%
1484,礙,131 ,"1,745,099 ",,95.05%
1485,腰,131 ,"1,745,230 ",,95.06%
1486,弄,130 ,"1,745,360 ",,95.07%
1487,脆,130 ,"1,745,490 ",,95.07%
1488,偷,130 ,"1,745,620 ",,95.08%
1489,掃,130 ,"1,745,750 ",,95.09%
1490,丁,130 ,"1,745,880 ",,95.10%
1491,旋,130 ,"1,746,010 ",,95.10%
1492,幻,129 ,"1,746,139 ",,95.11%
1493,柏,129 ,"1,746,268 ",,95.12%
1494,辯,129 ,"1,746,397 ",,95.12%
1495,墨,129 ,"1,746,526 ",,95.13%
1496,蘋,128 ,"1,746,654 ",,95.14%
1497,券,128 ,"1,746,782 ",,95.15%
1498,孔,128 ,"1,746,910 ",,95.15%
1499,皇,127 ,"1,747,037 ",,95.16%
1500,鄰,127 ,"1,747,164 ",,95.17%
1501,陰,127 ,"1,747,291 ",,95.17%
1502,齊,127 ,"1,747,418 ",,95.18%
1503,灰,127 ,"1,747,545 ",,95.19%
1504,蓮,126 ,"1,747,671 ",,95.19%
1505,荷,126 ,"1,747,797 ",,95.20%
1506,番,126 ,"1,747,923 ",,95.21%
1507,垃,126 ,"1,748,049 ",,95.21%
1508,圾,126 ,"1,748,175 ",,95.22%
1509,氧,126 ,"1,748,301 ",,95.23%
1510,彰,126 ,"1,748,427 ",,95.23%
1511,汽,126 ,"1,748,553 ",,95.24%
1512,繳,126 ,"1,748,679 ",,95.25%
1513,妙,125 ,"1,748,804 ",,95.26%
1514,捲,125 ,"1,748,929 ",,95.26%
1515,繞,125 ,"1,749,054 ",,95.27%
1516,涼,125 ,"1,749,179 ",,95.28%
1517,騎,125 ,"1,749,304 ",,95.28%
1518,徑,125 ,"1,749,429 ",,95.29%
1519,蒙,125 ,"1,749,554 ",,95.30%
1520,募,125 ,"1,749,679 ",,95.30%
1521,磨,124 ,"1,749,803 ",,95.31%
1522,偵,124 ,"1,749,927 ",,95.32%
1523,緻,124 ,"1,750,051 ",,95.32%
1524,厭,124 ,"1,750,175 ",,95.33%
1525,颱,124 ,"1,750,299 ",,95.34%
1526,宿,124 ,"1,750,423 ",,95.34%
1527,乃,124 ,"1,750,547 ",,95.35%
1528,悲,123 ,"1,750,670 ",,95.36%
1529,祕,123 ,"1,750,793 ",,95.36%
1530,塗,123 ,"1,750,916 ",,95.37%
1531,鴻,123 ,"1,751,039 ",,95.38%
1532,哭,122 ,"1,751,161 ",,95.38%
1533,牽,122 ,"1,751,283 ",,95.39%
1534,晶,122 ,"1,751,405 ",,95.40%
1535,郵,122 ,"1,751,527 ",,95.40%
1536,徒,122 ,"1,751,649 ",,95.41%
1537,廷,122 ,"1,751,771 ",,95.42%
1538,拖,121 ,"1,751,892 ",,95.42%
1539,悉,121 ,"1,752,013 ",,95.43%
1540,遲,121 ,"1,752,134 ",,95.44%
1541,軸,121 ,"1,752,255 ",,95.44%
1542,壁,121 ,"1,752,376 ",,95.45%
1543,紐,121 ,"1,752,497 ",,95.46%
1544,駕,120 ,"1,752,617 ",,95.46%
1545,裙,120 ,"1,752,737 ",,95.47%
1546,嫩,120 ,"1,752,857 ",,95.48%
1547,跡,120 ,"1,752,977 ",,95.48%
1548,拓,120 ,"1,753,097 ",,95.49%
1549,租,120 ,"1,753,217 ",,95.50%
1550,貓,120 ,"1,753,337 ",,95.50%
1551,措,120 ,"1,753,457 ",,95.51%
1552,喊,119 ,"1,753,576 ",,95.52%
1553,貸,119 ,"1,753,695 ",,95.52%
1554,撞,119 ,"1,753,814 ",,95.53%
1555,捐,119 ,"1,753,933 ",,95.53%
1556,毀,119 ,"1,754,052 ",,95.54%
1557,糕,118 ,"1,754,170 ",,95.55%
1558,罵,117 ,"1,754,287 ",,95.55%
1559,蹟,117 ,"1,754,404 ",,95.56%
1560,峰,117 ,"1,754,521 ",,95.57%
1561,辣,117 ,"1,754,638 ",,95.57%
1562,胸,117 ,"1,754,755 ",,95.58%
1563,淺,117 ,"1,754,872 ",,95.59%
1564,狗,117 ,"1,754,989 ",,95.59%
1565,姓,117 ,"1,755,106 ",,95.60%
1566,袖,117 ,"1,755,223 ",,95.61%
1567,薦,116 ,"1,755,339 ",,95.61%
1568,碗,116 ,"1,755,455 ",,95.62%
1569,肝,116 ,"1,755,571 ",,95.62%
1570,薩,116 ,"1,755,687 ",,95.63%
1571,粗,116 ,"1,755,803 ",,95.64%
1572,滅,116 ,"1,755,919 ",,95.64%
1573,埔,116 ,"1,756,035 ",,95.65%
1574,夾,115 ,"1,756,150 ",,95.66%
1575,填,114 ,"1,756,264 ",,95.66%
1576,蝦,114 ,"1,756,378 ",,95.67%
1577,攤,114 ,"1,756,492 ",,95.67%
1578,雕,114 ,"1,756,606 ",,95.68%
1579,罷,114 ,"1,756,720 ",,95.69%
1580,誌,114 ,"1,756,834 ",,95.69%
1581,綱,114 ,"1,756,948 ",,95.70%
1582,川,113 ,"1,757,061 ",,95.71%
1583,戒,113 ,"1,757,174 ",,95.71%
1584,酬,113 ,"1,757,287 ",,95.72%
1585,莎,112 ,"1,757,399 ",,95.72%
1586,搬,112 ,"1,757,511 ",,95.73%
1587,滋,112 ,"1,757,623 ",,95.74%
1588,潔,112 ,"1,757,735 ",,95.74%
1589,逼,112 ,"1,757,847 ",,95.75%
1590,燃,112 ,"1,757,959 ",,95.75%
1591,滾,112 ,"1,758,071 ",,95.76%
1592,敦,111 ,"1,758,182 ",,95.77%
1593,秒,111 ,"1,758,293 ",,95.77%
1594,吹,111 ,"1,758,404 ",,95.78%
1595,寄,111 ,"1,758,515 ",,95.78%
1596,繁,111 ,"1,758,626 ",,95.79%
1597,貢,111 ,"1,758,737 ",,95.80%
1598,奮,111 ,"1,758,848 ",,95.80%
1599,汙,111 ,"1,758,959 ",,95.81%
1600,抹,110 ,"1,759,069 ",,95.81%
1601,岩,110 ,"1,759,179 ",,95.82%
1602,魔,110 ,"1,759,289 ",,95.83%
1603,厲,110 ,"1,759,399 ",,95.83%
1604,忠,110 ,"1,759,509 ",,95.84%
1605,宋,110 ,"1,759,619 ",,95.84%
1606,胎,110 ,"1,759,729 ",,95.85%
1607,瓶,110 ,"1,759,839 ",,95.86%
1608,魏,110 ,"1,759,949 ",,95.86%
1609,淚,109 ,"1,760,058 ",,95.87%
1610,嚇,109 ,"1,760,167 ",,95.87%
1611,憤,109 ,"1,760,276 ",,95.88%
1612,桶,109 ,"1,760,385 ",,95.89%
1613,腹,109 ,"1,760,494 ",,95.89%
1614,夥,109 ,"1,760,603 ",,95.90%
1615,摸,109 ,"1,760,712 ",,95.90%
1616,嫌,109 ,"1,760,821 ",,95.91%
1617,裂,109 ,"1,760,930 ",,95.92%
1618,撤,109 ,"1,761,039 ",,95.92%
1619,鴨,108 ,"1,761,147 ",,95.93%
1620,坡,108 ,"1,761,255 ",,95.93%
1621,撐,108 ,"1,761,363 ",,95.94%
1622,傑,108 ,"1,761,471 ",,95.95%
1623,郭,108 ,"1,761,579 ",,95.95%
1624,瑪,107 ,"1,761,686 ",,95.96%
1625,羊,107 ,"1,761,793 ",,95.96%
1626,囉,107 ,"1,761,900 ",,95.97%
1627,堡,107 ,"1,762,007 ",,95.97%
1628,擠,107 ,"1,762,114 ",,95.98%
1629,鼻,107 ,"1,762,221 ",,95.99%
1630,肥,107 ,"1,762,328 ",,95.99%
1631,苗,107 ,"1,762,435 ",,96.00%
1632,插,107 ,"1,762,542 ",,96.00%
1633,挖,107 ,"1,762,649 ",,96.01%
1634,償,107 ,"1,762,756 ",,96.02%
1635,裏,106 ,"1,762,862 ",,96.02%
1636,姊,106 ,"1,762,968 ",,96.03%
1637,虎,106 ,"1,763,074 ",,96.03%
1638,鍊,106 ,"1,763,180 ",,96.04%
1639,曉,106 ,"1,763,286 ",,96.04%
1640,銘,106 ,"1,763,392 ",,96.05%
1641,襲,106 ,"1,763,498 ",,96.06%
1642,邱,106 ,"1,763,604 ",,96.06%
1643,趙,106 ,"1,763,710 ",,96.07%
1644,瘋,105 ,"1,763,815 ",,96.07%
1645,纖,105 ,"1,763,920 ",,96.08%
1646,疊,105 ,"1,764,025 ",,96.08%
1647,遞,105 ,"1,764,130 ",,96.09%
1648,諸,105 ,"1,764,235 ",,96.10%
1649,役,105 ,"1,764,340 ",,96.10%
1650,妨,105 ,"1,764,445 ",,96.11%
1651,藤,105 ,"1,764,550 ",,96.11%
1652,勁,104 ,"1,764,654 ",,96.12%
1653,遷,104 ,"1,764,758 ",,96.12%
1654,凡,104 ,"1,764,862 ",,96.13%
1655,巡,104 ,"1,764,966 ",,96.14%
1656,迅,103 ,"1,765,069 ",,96.14%
1657,遜,103 ,"1,765,172 ",,96.15%
1658,楊,103 ,"1,765,275 ",,96.15%
1659,托,102 ,"1,765,377 ",,96.16%
1660,捨,102 ,"1,765,479 ",,96.16%
1661,郎,102 ,"1,765,581 ",,96.17%
1662,蟲,102 ,"1,765,683 ",,96.17%
1663,綜,101 ,"1,765,784 ",,96.18%
1664,蹈,101 ,"1,765,885 ",,96.19%
1665,腫,101 ,"1,765,986 ",,96.19%
1666,肩,101 ,"1,766,087 ",,96.20%
1667,膩,101 ,"1,766,188 ",,96.20%
1668,芬,101 ,"1,766,289 ",,96.21%
1669,賠,101 ,"1,766,390 ",,96.21%
1670,輛,100 ,"1,766,490 ",,96.22%
1671,棟,100 ,"1,766,590 ",,96.22%
1672,兄,100 ,"1,766,690 ",,96.23%
1673,騰,100 ,"1,766,790 ",,96.24%
1674,埃,100 ,"1,766,890 ",,96.24%
1675,驅,100 ,"1,766,990 ",,96.25%
1676,匯,100 ,"1,767,090 ",,96.25%
1677,盒,99 ,"1,767,189 ",,96.26%
1678,莉,99 ,"1,767,288 ",,96.26%
1679,彷,99 ,"1,767,387 ",,96.27%
1680,壯,99 ,"1,767,486 ",,96.27%
1681,噴,99 ,"1,767,585 ",,96.28%
1682,襯,99 ,"1,767,684 ",,96.28%
1683,瘦,99 ,"1,767,783 ",,96.29%
1684,駛,99 ,"1,767,882 ",,96.29%
1685,姿,98 ,"1,767,980 ",,96.30%
1686,蹤,98 ,"1,768,078 ",,96.31%
1687,涵,98 ,"1,768,176 ",,96.31%
1688,盈,98 ,"1,768,274 ",,96.32%
1689,敬,98 ,"1,768,372 ",,96.32%
1690,磁,98 ,"1,768,470 ",,96.33%
1691,朵,98 ,"1,768,568 ",,96.33%
1692,荒,98 ,"1,768,666 ",,96.34%
1693,泉,98 ,"1,768,764 ",,96.34%
1694,漏,98 ,"1,768,862 ",,96.35%
1695,鹿,98 ,"1,768,960 ",,96.35%
1696,仿,98 ,"1,769,058 ",,96.36%
1697,仰,97 ,"1,769,155 ",,96.36%
1698,凱,97 ,"1,769,252 ",,96.37%
1699,酷,97 ,"1,769,349 ",,96.37%
1700,腐,97 ,"1,769,446 ",,96.38%
1701,甘,97 ,"1,769,543 ",,96.39%
1702,剪,97 ,"1,769,640 ",,96.39%
1703,揭,97 ,"1,769,737 ",,96.40%
1704,鑑,97 ,"1,769,834 ",,96.40%
1705,斤,97 ,"1,769,931 ",,96.41%
