字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
2583,矮,30 ,"1,696,870 ",,98.79%
2584,俯,30 ,"1,696,900 ",,98.79%
2585,噢,30 ,"1,696,930 ",,98.79%
2586,癡,29 ,"1,696,959 ",,98.79%
2587,斬,29 ,"1,696,988 ",,98.79%
2588,挨,29 ,"1,697,017 ",,98.80%
2589,釐,29 ,"1,697,046 ",,98.80%
2590,茫,29 ,"1,697,075 ",,98.80%
2591,愧,29 ,"1,697,104 ",,98.80%
2592,奴,29 ,"1,697,133 ",,98.80%
2593,芋,29 ,"1,697,162 ",,98.80%
2594,旨,29 ,"1,697,191 ",,98.81%
2595,狠,29 ,"1,697,220 ",,98.81%
2596,宰,29 ,"1,697,249 ",,98.81%
2597,喧,29 ,"1,697,278 ",,98.81%
2598,鑰,29 ,"1,697,307 ",,98.81%
2599,苑,29 ,"1,697,336 ",,98.82%
2600,酪,29 ,"1,697,365 ",,98.82%
2601,窄,29 ,"1,697,394 ",,98.82%
2602,竊,29 ,"1,697,423 ",,98.82%
2603,昭,29 ,"1,697,452 ",,98.82%
2604,瓊,29 ,"1,697,481 ",,98.82%
2605,訟,29 ,"1,697,510 ",,98.83%
2606,睹,29 ,"1,697,539 ",,98.83%
2607,槽,29 ,"1,697,568 ",,98.83%
2608,甸,29 ,"1,697,597 ",,98.83%
2609,緬,29 ,"1,697,626 ",,98.83%
2610,蕙,29 ,"1,697,655 ",,98.83%
2611,鈔,29 ,"1,697,684 ",,98.84%
2612,鈞,29 ,"1,697,713 ",,98.84%
2613,蚊,29 ,"1,697,742 ",,98.84%
2614,炙,28 ,"1,697,770 ",,98.84%
2615,竭,28 ,"1,697,798 ",,98.84%
2616,竄,28 ,"1,697,826 ",,98.84%
2617,囚,28 ,"1,697,854 ",,98.85%
2618,雀,28 ,"1,697,882 ",,98.85%
2619,啥,28 ,"1,697,910 ",,98.85%
2620,袍,28 ,"1,697,938 ",,98.85%
2621,滷,28 ,"1,697,966 ",,98.85%
2622,潭,28 ,"1,697,994 ",,98.85%
2623,糙,28 ,"1,698,022 ",,98.85%
2624,陀,28 ,"1,698,050 ",,98.86%
2625,綴,28 ,"1,698,078 ",,98.86%
2626,窘,28 ,"1,698,106 ",,98.86%
2627,轄,28 ,"1,698,134 ",,98.86%
2628,諺,28 ,"1,698,162 ",,98.86%
2629,沛,28 ,"1,698,190 ",,98.86%
2630,汪,28 ,"1,698,218 ",,98.87%
2631,旱,28 ,"1,698,246 ",,98.87%
2632,蕊,28 ,"1,698,274 ",,98.87%
2633,迄,28 ,"1,698,302 ",,98.87%
2634,婭,28 ,"1,698,330 ",,98.87%
2635,丙,28 ,"1,698,358 ",,98.87%
2636,寡,27 ,"1,698,385 ",,98.88%
2637,姨,27 ,"1,698,412 ",,98.88%
2638,嚮,27 ,"1,698,439 ",,98.88%
2639,弗,27 ,"1,698,466 ",,98.88%
2640,亨,27 ,"1,698,493 ",,98.88%
2641,尬,27 ,"1,698,520 ",,98.88%
2642,頃,27 ,"1,698,547 ",,98.89%
2643,侈,27 ,"1,698,574 ",,98.89%
2644,汰,27 ,"1,698,601 ",,98.89%
2645,矯,27 ,"1,698,628 ",,98.89%
2646,撈,27 ,"1,698,655 ",,98.89%
2647,嬌,27 ,"1,698,682 ",,98.89%
2648,咱,27 ,"1,698,709 ",,98.89%
2649,瞄,27 ,"1,698,736 ",,98.90%
2650,韋,27 ,"1,698,763 ",,98.90%
2651,倦,27 ,"1,698,790 ",,98.90%
2652,溼,27 ,"1,698,817 ",,98.90%
2653,姍,27 ,"1,698,844 ",,98.90%
2654,兌,27 ,"1,698,871 ",,98.90%
2655,擎,27 ,"1,698,898 ",,98.91%
2656,鬍,27 ,"1,698,925 ",,98.91%
2657,詠,27 ,"1,698,952 ",,98.91%
2658,蔗,27 ,"1,698,979 ",,98.91%
2659,范,27 ,"1,699,006 ",,98.91%
2660,骼,27 ,"1,699,033 ",,98.91%
2661,絃,27 ,"1,699,060 ",,98.92%
2662,雯,27 ,"1,699,087 ",,98.92%
2663,睜,26 ,"1,699,113 ",,98.92%
2664,訣,26 ,"1,699,139 ",,98.92%
2665,伐,26 ,"1,699,165 ",,98.92%
2666,沫,26 ,"1,699,191 ",,98.92%
2667,笨,26 ,"1,699,217 ",,98.92%
2668,曦,26 ,"1,699,243 ",,98.93%
2669,毯,26 ,"1,699,269 ",,98.93%
2670,茂,26 ,"1,699,295 ",,98.93%
2671,簾,26 ,"1,699,321 ",,98.93%
2672,渾,26 ,"1,699,347 ",,98.93%
2673,淵,26 ,"1,699,373 ",,98.93%
2674,挽,26 ,"1,699,399 ",,98.94%
2675,賭,26 ,"1,699,425 ",,98.94%
2676,橡,26 ,"1,699,451 ",,98.94%
2677,咚,26 ,"1,699,477 ",,98.94%
2678,絨,26 ,"1,699,503 ",,98.94%
2679,犀,26 ,"1,699,529 ",,98.94%
2680,恤,26 ,"1,699,555 ",,98.94%
2681,雌,26 ,"1,699,581 ",,98.95%
2682,乙,26 ,"1,699,607 ",,98.95%
2683,嘔,26 ,"1,699,633 ",,98.95%
2684,錐,26 ,"1,699,659 ",,98.95%
2685,秉,26 ,"1,699,685 ",,98.95%
2686,釵,26 ,"1,699,711 ",,98.95%
2687,穫,25 ,"1,699,736 ",,98.95%
2688,暇,25 ,"1,699,761 ",,98.96%
2689,盞,25 ,"1,699,786 ",,98.96%
2690,邪,25 ,"1,699,811 ",,98.96%
2691,矩,25 ,"1,699,836 ",,98.96%
2692,瑩,25 ,"1,699,861 ",,98.96%
2693,弘,25 ,"1,699,886 ",,98.96%
2694,欸,25 ,"1,699,911 ",,98.96%
2695,軒,25 ,"1,699,936 ",,98.97%
2696,庶,25 ,"1,699,961 ",,98.97%
2697,癢,25 ,"1,699,986 ",,98.97%
2698,蓬,25 ,"1,700,011 ",,98.97%
2699,掏,25 ,"1,700,036 ",,98.97%
2700,嗅,25 ,"1,700,061 ",,98.97%
2701,倆,25 ,"1,700,086 ",,98.98%
2702,揉,25 ,"1,700,111 ",,98.98%
2703,剖,25 ,"1,700,136 ",,98.98%
2704,蔭,25 ,"1,700,161 ",,98.98%
2705,倡,25 ,"1,700,186 ",,98.98%
2706,靖,25 ,"1,700,211 ",,98.98%
2707,箏,25 ,"1,700,236 ",,98.98%
2708,拇,25 ,"1,700,261 ",,98.99%
2709,坤,25 ,"1,700,286 ",,98.99%
2710,怡,25 ,"1,700,311 ",,98.99%
2711,棲,25 ,"1,700,336 ",,98.99%
2712,藻,25 ,"1,700,361 ",,98.99%
2713,阮,25 ,"1,700,386 ",,98.99%
2714,霖,25 ,"1,700,411 ",,98.99%
2715,飼,25 ,"1,700,436 ",,99.00%
2716,朴,25 ,"1,700,461 ",,99.00%
2717,抖,24 ,"1,700,485 ",,99.00%
2718,叮,24 ,"1,700,509 ",,99.00%
2719,諮,24 ,"1,700,533 ",,99.00%
2720,蔓,24 ,"1,700,557 ",,99.00%
2721,虹,24 ,"1,700,581 ",,99.00%
2722,芯,24 ,"1,700,605 ",,99.01%
2723,稚,24 ,"1,700,629 ",,99.01%
2724,擱,24 ,"1,700,653 ",,99.01%
2725,鶯,24 ,"1,700,677 ",,99.01%
2726,鴉,24 ,"1,700,701 ",,99.01%
2727,覓,24 ,"1,700,725 ",,99.01%
2728,肆,24 ,"1,700,749 ",,99.01%
2729,餵,24 ,"1,700,773 ",,99.02%
2730,嗚,24 ,"1,700,797 ",,99.02%
2731,琺,24 ,"1,700,821 ",,99.02%
2732,蕎,24 ,"1,700,845 ",,99.02%
2733,郊,24 ,"1,700,869 ",,99.02%
2734,珀,24 ,"1,700,893 ",,99.02%
2735,熙,24 ,"1,700,917 ",,99.02%
2736,焰,24 ,"1,700,941 ",,99.02%
2737,頌,24 ,"1,700,965 ",,99.03%
2738,肖,24 ,"1,700,989 ",,99.03%
2739,勘,24 ,"1,701,013 ",,99.03%
2740,匪,24 ,"1,701,037 ",,99.03%
2741,竿,24 ,"1,701,061 ",,99.03%
2742,媳,24 ,"1,701,085 ",,99.03%
2743,蓉,24 ,"1,701,109 ",,99.03%
2744,姜,24 ,"1,701,133 ",,99.04%
2745,挾,24 ,"1,701,157 ",,99.04%
2746,豚,24 ,"1,701,181 ",,99.04%
2747,梵,24 ,"1,701,205 ",,99.04%
2748,吋,23 ,"1,701,228 ",,99.04%
2749,贖,23 ,"1,701,251 ",,99.04%
2750,繡,23 ,"1,701,274 ",,99.04%
2751,慨,23 ,"1,701,297 ",,99.05%
2752,崑,23 ,"1,701,320 ",,99.05%
2753,靴,23 ,"1,701,343 ",,99.05%
2754,菱,23 ,"1,701,366 ",,99.05%
2755,蛙,23 ,"1,701,389 ",,99.05%
2756,磯,23 ,"1,701,412 ",,99.05%
2757,棗,23 ,"1,701,435 ",,99.05%
2758,絞,23 ,"1,701,458 ",,99.06%
2759,勿,23 ,"1,701,481 ",,99.06%
2760,洶,23 ,"1,701,504 ",,99.06%
2761,砸,23 ,"1,701,527 ",,99.06%
2762,芮,23 ,"1,701,550 ",,99.06%
2763,抒,23 ,"1,701,573 ",,99.06%
2764,闢,23 ,"1,701,596 ",,99.06%
2765,駭,23 ,"1,701,619 ",,99.06%
2766,沱,23 ,"1,701,642 ",,99.07%
2767,襄,23 ,"1,701,665 ",,99.07%
2768,娼,23 ,"1,701,688 ",,99.07%
2769,榕,23 ,"1,701,711 ",,99.07%
2770,掠,23 ,"1,701,734 ",,99.07%
2771,穗,23 ,"1,701,757 ",,99.07%
2772,癥,23 ,"1,701,780 ",,99.07%
2773,曰,23 ,"1,701,803 ",,99.08%
2774,禎,23 ,"1,701,826 ",,99.08%
2775,霞,23 ,"1,701,849 ",,99.08%
2776,詭,22 ,"1,701,871 ",,99.08%
2777,駝,22 ,"1,701,893 ",,99.08%
2778,蒼,22 ,"1,701,915 ",,99.08%
2779,茨,22 ,"1,701,937 ",,99.08%
2780,瑟,22 ,"1,701,959 ",,99.08%
2781,尷,22 ,"1,701,981 ",,99.09%
2782,甕,22 ,"1,702,003 ",,99.09%
2783,繹,22 ,"1,702,025 ",,99.09%
2784,壺,22 ,"1,702,047 ",,99.09%
2785,瓣,22 ,"1,702,069 ",,99.09%
2786,敞,22 ,"1,702,091 ",,99.09%
2787,媚,22 ,"1,702,113 ",,99.09%
2788,攏,22 ,"1,702,135 ",,99.09%
2789,翠,22 ,"1,702,157 ",,99.10%
2790,浦,22 ,"1,702,179 ",,99.10%
2791,挪,22 ,"1,702,201 ",,99.10%
2792,俏,22 ,"1,702,223 ",,99.10%
2793,崔,22 ,"1,702,245 ",,99.10%
2794,圳,22 ,"1,702,267 ",,99.10%
2795,哮,22 ,"1,702,289 ",,99.10%
2796,缸,22 ,"1,702,311 ",,99.10%
2797,槓,22 ,"1,702,333 ",,99.11%
2798,杭,22 ,"1,702,355 ",,99.11%
2799,湛,22 ,"1,702,377 ",,99.11%
2800,鯨,22 ,"1,702,399 ",,99.11%
2801,跪,22 ,"1,702,421 ",,99.11%
2802,踝,22 ,"1,702,443 ",,99.11%
2803,佑,22 ,"1,702,465 ",,99.11%
2804,褐,22 ,"1,702,487 ",,99.11%
2805,艋,22 ,"1,702,509 ",,99.12%
2806,舺,22 ,"1,702,531 ",,99.12%
2807,瞼,21 ,"1,702,552 ",,99.12%
2808,梗,21 ,"1,702,573 ",,99.12%
2809,磷,21 ,"1,702,594 ",,99.12%
2810,沮,21 ,"1,702,615 ",,99.12%
2811,拯,21 ,"1,702,636 ",,99.12%
2812,蝕,21 ,"1,702,657 ",,99.12%
2813,蠢,21 ,"1,702,678 ",,99.13%
2814,誦,21 ,"1,702,699 ",,99.13%
2815,柚,21 ,"1,702,720 ",,99.13%
2816,爪,21 ,"1,702,741 ",,99.13%
2817,嘟,21 ,"1,702,762 ",,99.13%
2818,嚼,21 ,"1,702,783 ",,99.13%
2819,橙,21 ,"1,702,804 ",,99.13%
2820,粄,21 ,"1,702,825 ",,99.13%
2821,耿,21 ,"1,702,846 ",,99.14%
2822,妓,21 ,"1,702,867 ",,99.14%
2823,僱,21 ,"1,702,888 ",,99.14%
2824,侍,21 ,"1,702,909 ",,99.14%
2825,鉅,21 ,"1,702,930 ",,99.14%
2826,虞,21 ,"1,702,951 ",,99.14%
2827,溥,21 ,"1,702,972 ",,99.14%
2828,搓,21 ,"1,702,993 ",,99.14%
2829,硫,21 ,"1,703,014 ",,99.15%
2830,譚,21 ,"1,703,035 ",,99.15%
2831,岱,21 ,"1,703,056 ",,99.15%
2832,庚,21 ,"1,703,077 ",,99.15%
2833,墾,21 ,"1,703,098 ",,99.15%
2834,寢,21 ,"1,703,119 ",,99.15%
2835,疵,20 ,"1,703,139 ",,99.15%
2836,噁,20 ,"1,703,159 ",,99.15%
2837,冤,20 ,"1,703,179 ",,99.16%
2838,瀉,20 ,"1,703,199 ",,99.16%
2839,冥,20 ,"1,703,219 ",,99.16%
2840,馳,20 ,"1,703,239 ",,99.16%
2841,綻,20 ,"1,703,259 ",,99.16%
2842,逮,20 ,"1,703,279 ",,99.16%
2843,伙,20 ,"1,703,299 ",,99.16%
2844,懇,20 ,"1,703,319 ",,99.16%
2845,囂,20 ,"1,703,339 ",,99.16%
2846,匿,20 ,"1,703,359 ",,99.17%
2847,誓,20 ,"1,703,379 ",,99.17%
2848,奎,20 ,"1,703,399 ",,99.17%
2849,飢,20 ,"1,703,419 ",,99.17%
2850,泣,20 ,"1,703,439 ",,99.17%
2851,蘑,20 ,"1,703,459 ",,99.17%
2852,嶄,20 ,"1,703,479 ",,99.17%
2853,伶,20 ,"1,703,499 ",,99.17%
2854,樁,20 ,"1,703,519 ",,99.17%
2855,瑤,20 ,"1,703,539 ",,99.18%
2856,掰,20 ,"1,703,559 ",,99.18%
2857,宵,20 ,"1,703,579 ",,99.18%
2858,痘,20 ,"1,703,599 ",,99.18%
2859,霉,20 ,"1,703,619 ",,99.18%
2860,鑾,20 ,"1,703,639 ",,99.18%
2861,磅,19 ,"1,703,658 ",,99.18%
2862,娶,19 ,"1,703,677 ",,99.18%
2863,悍,19 ,"1,703,696 ",,99.19%
2864,魄,19 ,"1,703,715 ",,99.19%
2865,匆,19 ,"1,703,734 ",,99.19%
2866,洽,19 ,"1,703,753 ",,99.19%
2867,篤,19 ,"1,703,772 ",,99.19%
2868,鮑,19 ,"1,703,791 ",,99.19%
2869,欖,19 ,"1,703,810 ",,99.19%
2870,茱,19 ,"1,703,829 ",,99.19%
2871,垮,19 ,"1,703,848 ",,99.19%
2872,扒,19 ,"1,703,867 ",,99.20%
2873,炭,19 ,"1,703,886 ",,99.20%
2874,渣,19 ,"1,703,905 ",,99.20%
2875,瞎,19 ,"1,703,924 ",,99.20%
2876,饕,19 ,"1,703,943 ",,99.20%
2877,辜,19 ,"1,703,962 ",,99.20%
2878,蕨,19 ,"1,703,981 ",,99.20%
2879,澀,19 ,"1,704,000 ",,99.20%
2880,窺,19 ,"1,704,019 ",,99.20%
2881,恬,19 ,"1,704,038 ",,99.21%
2882,狐,19 ,"1,704,057 ",,99.21%
2883,昧,19 ,"1,704,076 ",,99.21%
2884,怯,19 ,"1,704,095 ",,99.21%
2885,紳,19 ,"1,704,114 ",,99.21%
2886,壟,19 ,"1,704,133 ",,99.21%
2887,庇,19 ,"1,704,152 ",,99.21%
2888,峙,19 ,"1,704,171 ",,99.21%
2889,俠,19 ,"1,704,190 ",,99.21%
2890,鉤,19 ,"1,704,209 ",,99.22%
2891,靡,19 ,"1,704,228 ",,99.22%
2892,棧,19 ,"1,704,247 ",,99.22%
2893,眩,19 ,"1,704,266 ",,99.22%
2894,矣,19 ,"1,704,285 ",,99.22%
2895,峻,19 ,"1,704,304 ",,99.22%
2896,顎,19 ,"1,704,323 ",,99.22%
2897,檳,19 ,"1,704,342 ",,99.22%
2898,娟,19 ,"1,704,361 ",,99.22%
2899,豹,19 ,"1,704,380 ",,99.23%
2900,丼,19 ,"1,704,399 ",,99.23%
2901,揪,18 ,"1,704,417 ",,99.23%
2902,芸,18 ,"1,704,435 ",,99.23%
2903,倚,18 ,"1,704,453 ",,99.23%
2904,儕,18 ,"1,704,471 ",,99.23%
2905,卿,18 ,"1,704,489 ",,99.23%
2906,嘎,18 ,"1,704,507 ",,99.23%
2907,賤,18 ,"1,704,525 ",,99.23%
2908,閥,18 ,"1,704,543 ",,99.23%
2909,葵,18 ,"1,704,561 ",,99.24%
2910,橄,18 ,"1,704,579 ",,99.24%
2911,饒,18 ,"1,704,597 ",,99.24%
2912,豫,18 ,"1,704,615 ",,99.24%
2913,崖,18 ,"1,704,633 ",,99.24%
2914,庄,18 ,"1,704,651 ",,99.24%
2915,粥,18 ,"1,704,669 ",,99.24%
2916,劈,18 ,"1,704,687 ",,99.24%
2917,霹,18 ,"1,704,705 ",,99.24%
2918,靂,18 ,"1,704,723 ",,99.25%
2919,稠,18 ,"1,704,741 ",,99.25%
2920,斂,18 ,"1,704,759 ",,99.25%
2921,祇,18 ,"1,704,777 ",,99.25%
2922,阪,18 ,"1,704,795 ",,99.25%
2923,偽,18 ,"1,704,813 ",,99.25%
2924,澈,18 ,"1,704,831 ",,99.25%
2925,幡,18 ,"1,704,849 ",,99.25%
2926,抉,18 ,"1,704,867 ",,99.25%
2927,瀏,18 ,"1,704,885 ",,99.25%
2928,脖,18 ,"1,704,903 ",,99.26%
2929,塢,18 ,"1,704,921 ",,99.26%
2930,黛,18 ,"1,704,939 ",,99.26%
2931,肋,18 ,"1,704,957 ",,99.26%
2932,抨,18 ,"1,704,975 ",,99.26%
2933,芊,18 ,"1,704,993 ",,99.26%
2934,樺,18 ,"1,705,011 ",,99.26%
2935,暱,18 ,"1,705,029 ",,99.26%
2936,賊,18 ,"1,705,047 ",,99.26%
2937,攬,18 ,"1,705,065 ",,99.27%
2938,噪,18 ,"1,705,083 ",,99.27%
2939,喃,18 ,"1,705,101 ",,99.27%
2940,胥,18 ,"1,705,119 ",,99.27%
2941,琢,18 ,"1,705,137 ",,99.27%
2942,猴,18 ,"1,705,155 ",,99.27%
2943,鑼,18 ,"1,705,173 ",,99.27%
2944,皂,18 ,"1,705,191 ",,99.27%
2945,綸,18 ,"1,705,209 ",,99.27%
2946,甫,18 ,"1,705,227 ",,99.27%
2947,鈕,18 ,"1,705,245 ",,99.28%
2948,畔,18 ,"1,705,263 ",,99.28%
2949,麩,18 ,"1,705,281 ",,99.28%
2950,餛,18 ,"1,705,299 ",,99.28%
2951,飩,18 ,"1,705,317 ",,99.28%
2952,仕,18 ,"1,705,335 ",,99.28%
2953,蛤,18 ,"1,705,353 ",,99.28%
2954,橢,18 ,"1,705,371 ",,99.28%
2955,囤,18 ,"1,705,389 ",,99.28%
2956,畜,18 ,"1,705,407 ",,99.28%
2957,隍,18 ,"1,705,425 ",,99.29%
2958,釉,18 ,"1,705,443 ",,99.29%
2959,漾,18 ,"1,705,461 ",,99.29%
2960,汝,18 ,"1,705,479 ",,99.29%
2961,淮,18 ,"1,705,497 ",,99.29%
2962,諦,18 ,"1,705,515 ",,99.29%
2963,甩,17 ,"1,705,532 ",,99.29%
2964,阱,17 ,"1,705,549 ",,99.29%
2965,戳,17 ,"1,705,566 ",,99.29%
2966,愚,17 ,"1,705,583 ",,99.30%
2967,筷,17 ,"1,705,600 ",,99.30%
2968,屑,17 ,"1,705,617 ",,99.30%
2969,蟻,17 ,"1,705,634 ",,99.30%
2970,拭,17 ,"1,705,651 ",,99.30%
2971,鎂,17 ,"1,705,668 ",,99.30%
2972,蔚,17 ,"1,705,685 ",,99.30%
2973,瑚,17 ,"1,705,702 ",,99.30%
2974,鱗,17 ,"1,705,719 ",,99.30%
2975,螃,17 ,"1,705,736 ",,99.30%
2976,濛,17 ,"1,705,753 ",,99.31%
2977,淳,17 ,"1,705,770 ",,99.31%
2978,僧,17 ,"1,705,787 ",,99.31%
2979,豈,17 ,"1,705,804 ",,99.31%
2980,鞏,17 ,"1,705,821 ",,99.31%
2981,淤,17 ,"1,705,838 ",,99.31%
2982,叭,17 ,"1,705,855 ",,99.31%
2983,焚,17 ,"1,705,872 ",,99.31%
2984,炯,17 ,"1,705,889 ",,99.31%
2985,壩,17 ,"1,705,906 ",,99.31%
2986,樞,17 ,"1,705,923 ",,99.31%
2987,戎,17 ,"1,705,940 ",,99.32%
2988,茸,17 ,"1,705,957 ",,99.32%
2989,婿,17 ,"1,705,974 ",,99.32%
2990,鶴,17 ,"1,705,991 ",,99.32%
2991,寨,17 ,"1,706,008 ",,99.32%
2992,緝,17 ,"1,706,025 ",,99.32%
2993,裱,17 ,"1,706,042 ",,99.32%
2994,倘,17 ,"1,706,059 ",,99.32%
2995,燻,17 ,"1,706,076 ",,99.32%
2996,棺,17 ,"1,706,093 ",,99.32%
2997,嫡,17 ,"1,706,110 ",,99.33%
2998,烯,17 ,"1,706,127 ",,99.33%
2999,臍,17 ,"1,706,144 ",,99.33%
3000,顴,16 ,"1,706,160 ",,99.33%
3001,嗜,16 ,"1,706,176 ",,99.33%
3002,劫,16 ,"1,706,192 ",,99.33%
3003,溺,16 ,"1,706,208 ",,99.33%
3004,渺,16 ,"1,706,224 ",,99.33%
3005,琪,16 ,"1,706,240 ",,99.33%
3006,丞,16 ,"1,706,256 ",,99.33%
3007,徽,16 ,"1,706,272 ",,99.34%
3008,軀,16 ,"1,706,288 ",,99.34%
3009,眶,16 ,"1,706,304 ",,99.34%
3010,剎,16 ,"1,706,320 ",,99.34%
3011,顫,16 ,"1,706,336 ",,99.34%
3012,喀,16 ,"1,706,352 ",,99.34%
3013,柑,16 ,"1,706,368 ",,99.34%
3014,蚵,16 ,"1,706,384 ",,99.34%
3015,嘿,16 ,"1,706,400 ",,99.34%
3016,汶,16 ,"1,706,416 ",,99.34%
3017,嚕,16 ,"1,706,432 ",,99.34%
3018,壤,16 ,"1,706,448 ",,99.35%
3019,噓,16 ,"1,706,464 ",,99.35%
3020,禱,16 ,"1,706,480 ",,99.35%
3021,僻,16 ,"1,706,496 ",,99.35%
3022,諱,16 ,"1,706,512 ",,99.35%
3023,嘻,16 ,"1,706,528 ",,99.35%
3024,斟,16 ,"1,706,544 ",,99.35%
3025,煤,16 ,"1,706,560 ",,99.35%
3026,凳,16 ,"1,706,576 ",,99.35%
3027,輿,16 ,"1,706,592 ",,99.35%
3028,攸,16 ,"1,706,608 ",,99.35%
3029,幟,16 ,"1,706,624 ",,99.36%
3030,卒,16 ,"1,706,640 ",,99.36%
3031,屜,16 ,"1,706,656 ",,99.36%
3032,卜,16 ,"1,706,672 ",,99.36%
3033,弧,16 ,"1,706,688 ",,99.36%
3034,櫥,16 ,"1,706,704 ",,99.36%
3035,睞,16 ,"1,706,720 ",,99.36%
3036,梳,16 ,"1,706,736 ",,99.36%
3037,嗡,16 ,"1,706,752 ",,99.36%
3038,伺,16 ,"1,706,768 ",,99.36%
3039,縛,16 ,"1,706,784 ",,99.37%
3040,煞,16 ,"1,706,800 ",,99.37%
3041,轍,16 ,"1,706,816 ",,99.37%
3042,鉀,16 ,"1,706,832 ",,99.37%
3043,艷,16 ,"1,706,848 ",,99.37%
3044,晏,16 ,"1,706,864 ",,99.37%
3045,醣,15 ,"1,706,879 ",,99.37%
3046,誡,15 ,"1,706,894 ",,99.37%
3047,烙,15 ,"1,706,909 ",,99.37%
3048,窟,15 ,"1,706,924 ",,99.37%
3049,棍,15 ,"1,706,939 ",,99.37%
3050,謬,15 ,"1,706,954 ",,99.37%
3051,撇,15 ,"1,706,969 ",,99.38%
3052,揣,15 ,"1,706,984 ",,99.38%
3053,咧,15 ,"1,706,999 ",,99.38%
3054,晝,15 ,"1,707,014 ",,99.38%
3055,啞,15 ,"1,707,029 ",,99.38%
3056,茅,15 ,"1,707,044 ",,99.38%
3057,倖,15 ,"1,707,059 ",,99.38%
3058,咒,15 ,"1,707,074 ",,99.38%
3059,黴,15 ,"1,707,089 ",,99.38%
3060,懈,15 ,"1,707,104 ",,99.38%
3061,癱,15 ,"1,707,119 ",,99.38%
3062,駿,15 ,"1,707,134 ",,99.39%
3063,憊,15 ,"1,707,149 ",,99.39%
3064,喇,15 ,"1,707,164 ",,99.39%
3065,鍰,15 ,"1,707,179 ",,99.39%
3066,茜,15 ,"1,707,194 ",,99.39%
3067,吼,15 ,"1,707,209 ",,99.39%
3068,亢,15 ,"1,707,224 ",,99.39%
3069,釁,15 ,"1,707,239 ",,99.39%
3070,兀,15 ,"1,707,254 ",,99.39%
3071,髦,15 ,"1,707,269 ",,99.39%
3072,鑲,15 ,"1,707,284 ",,99.39%
3073,棕,15 ,"1,707,299 ",,99.40%
3074,彬,15 ,"1,707,314 ",,99.40%
3075,嬉,15 ,"1,707,329 ",,99.40%
3076,擲,15 ,"1,707,344 ",,99.40%
3077,駒,15 ,"1,707,359 ",,99.40%
3078,軻,15 ,"1,707,374 ",,99.40%
3079,妾,15 ,"1,707,389 ",,99.40%
3080,羲,15 ,"1,707,404 ",,99.40%
3081,哨,15 ,"1,707,419 ",,99.40%
3082,巿,15 ,"1,707,434 ",,99.40%
3083,佰,15 ,"1,707,449 ",,99.40%
3084,琉,15 ,"1,707,464 ",,99.40%
3085,萱,15 ,"1,707,479 ",,99.41%
3086,厘,15 ,"1,707,494 ",,99.41%
3087,汞,15 ,"1,707,509 ",,99.41%
3088,氾,15 ,"1,707,524 ",,99.41%
3089,刃,14 ,"1,707,538 ",,99.41%
3090,焉,14 ,"1,707,552 ",,99.41%
3091,皰,14 ,"1,707,566 ",,99.41%
3092,搗,14 ,"1,707,580 ",,99.41%
3093,崙,14 ,"1,707,594 ",,99.41%
3094,駱,14 ,"1,707,608 ",,99.41%
3095,抄,14 ,"1,707,622 ",,99.41%
3096,柵,14 ,"1,707,636 ",,99.41%
3097,拐,14 ,"1,707,650 ",,99.42%
3098,羹,14 ,"1,707,664 ",,99.42%
3099,蕪,14 ,"1,707,678 ",,99.42%
3100,鑿,14 ,"1,707,692 ",,99.42%
3101,咕,14 ,"1,707,706 ",,99.42%
3102,饗,14 ,"1,707,720 ",,99.42%
3103,哉,14 ,"1,707,734 ",,99.42%
3104,糯,14 ,"1,707,748 ",,99.42%
3105,苛,14 ,"1,707,762 ",,99.42%
3106,瀟,14 ,"1,707,776 ",,99.42%
3107,嫉,14 ,"1,707,790 ",,99.42%
3108,囑,14 ,"1,707,804 ",,99.42%
3109,鮭,14 ,"1,707,818 ",,99.43%
3110,僕,14 ,"1,707,832 ",,99.43%
3111,弈,14 ,"1,707,846 ",,99.43%
3112,碁,14 ,"1,707,860 ",,99.43%
3113,撩,14 ,"1,707,874 ",,99.43%
3114,姚,14 ,"1,707,888 ",,99.43%
3115,堃,14 ,"1,707,902 ",,99.43%
3116,綽,14 ,"1,707,916 ",,99.43%
3117,娓,14 ,"1,707,930 ",,99.43%
3118,儼,14 ,"1,707,944 ",,99.43%
3119,崗,14 ,"1,707,958 ",,99.43%
3120,繆,14 ,"1,707,972 ",,99.43%
3121,崧,14 ,"1,707,986 ",,99.44%
3122,氯,14 ,"1,708,000 ",,99.44%
3123,芹,14 ,"1,708,014 ",,99.44%
3124,醯,14 ,"1,708,028 ",,99.44%
3125,戈,14 ,"1,708,042 ",,99.44%
3126,蒨,14 ,"1,708,056 ",,99.44%
3127,炳,14 ,"1,708,070 ",,99.44%
3128,膳,14 ,"1,708,084 ",,99.44%
3129,筠,14 ,"1,708,098 ",,99.44%
3130,槳,14 ,"1,708,112 ",,99.44%
3131,鉉,14 ,"1,708,126 ",,99.44%
3132,鋰,14 ,"1,708,140 ",,99.44%
3133,爲,14 ,"1,708,154 ",,99.44%
3134,晞,14 ,"1,708,168 ",,99.45%
3135,眸,13 ,"1,708,181 ",,99.45%
3136,巔,13 ,"1,708,194 ",,99.45%
3137,竅,13 ,"1,708,207 ",,99.45%
