序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
60515,企劃案,1 ,"1,061,847 ",,99.64%
60516,磨合出,1 ,"1,061,848 ",,99.64%
60517,設計案,1 ,"1,061,849 ",,99.64%
60518,轉嫁到,1 ,"1,061,850 ",,99.64%
60519,收禮,1 ,"1,061,851 ",,99.64%
60520,推銷到,1 ,"1,061,852 ",,99.64%
60521,貨店,1 ,"1,061,853 ",,99.64%
60522,燈箱,1 ,"1,061,854 ",,99.64%
60523,藤原浩,1 ,"1,061,855 ",,99.64%
60524,荒木信雄,1 ,"1,061,856 ",,99.64%
60525,鞋包,1 ,"1,061,857 ",,99.64%
60526,手機殼,1 ,"1,061,858 ",,99.64%
60527,主賣場,1 ,"1,061,859 ",,99.64%
60528,整體感,1 ,"1,061,860 ",,99.64%
60529,北澤,1 ,"1,061,861 ",,99.64%
60530,丸山,1 ,"1,061,862 ",,99.64%
60531,主視覺,1 ,"1,061,863 ",,99.64%
60532,手寫字,1 ,"1,061,864 ",,99.64%
60533,臺區,1 ,"1,061,865 ",,99.64%
60534,鐵架,1 ,"1,061,866 ",,99.64%
60535,大浦,1 ,"1,061,867 ",,99.64%
60536,歷史感,1 ,"1,061,868 ",,99.64%
60537,塗料,1 ,"1,061,869 ",,99.64%
60538,歲月感,1 ,"1,061,870 ",,99.64%
60539,赤峰街,1 ,"1,061,871 ",,99.65%
60540,客製化房,1 ,"1,061,872 ",,99.65%
60541,盥洗,1 ,"1,061,873 ",,99.65%
60542,展臺,1 ,"1,061,874 ",,99.65%
60543,束之高閣,1 ,"1,061,875 ",,99.65%
60544,房務,1 ,"1,061,876 ",,99.65%
60545,入房,1 ,"1,061,877 ",,99.65%
60546,小冊,1 ,"1,061,878 ",,99.65%
60547,引路人,1 ,"1,061,879 ",,99.65%
60548,樊為,1 ,"1,061,880 ",,99.65%
60549,聖直至,1 ,"1,061,881 ",,99.65%
60550,陰鬱感,1 ,"1,061,882 ",,99.65%
60551,解法,1 ,"1,061,883 ",,99.65%
60552,愛麗舍宮,1 ,"1,061,884 ",,99.65%
60553,品項多,1 ,"1,061,885 ",,99.65%
60554,毛撢子,1 ,"1,061,886 ",,99.65%
60555,掃具,1 ,"1,061,887 ",,99.65%
60556,遠觀,1 ,"1,061,888 ",,99.65%
60557,手工業,1 ,"1,061,889 ",,99.65%
60558,匿跡,1 ,"1,061,890 ",,99.65%
60559,拍檔,1 ,"1,061,891 ",,99.65%
60560,旅行箱,1 ,"1,061,892 ",,99.65%
60561,加薑,1 ,"1,061,893 ",,99.65%
60562,香辛料,1 ,"1,061,894 ",,99.65%
60563,煎茶,1 ,"1,061,895 ",,99.65%
60564,碧螺春,1 ,"1,061,896 ",,99.65%
60565,綠意盎然,1 ,"1,061,897 ",,99.65%
60566,茶品,1 ,"1,061,898 ",,99.65%
60567,打發成,1 ,"1,061,899 ",,99.65%
60568,奶泡,1 ,"1,061,900 ",,99.65%
60569,清逸,1 ,"1,061,901 ",,99.65%
60570,夏摘,1 ,"1,061,902 ",,99.65%
60571,冬茶,1 ,"1,061,903 ",,99.65%
60572,品烏龍,1 ,"1,061,904 ",,99.65%
60573,茶器,1 ,"1,061,905 ",,99.65%
60574,玻璃壺,1 ,"1,061,906 ",,99.65%
60575,沁人心脾,1 ,"1,061,907 ",,99.65%
60576,進階感,1 ,"1,061,908 ",,99.65%
60577,非柳宗理,1 ,"1,061,909 ",,99.65%
60578,茶色,1 ,"1,061,910 ",,99.65%
60579,洱,1 ,"1,061,911 ",,99.65%
60580,撞擊出,1 ,"1,061,912 ",,99.65%
60581,君子之交,1 ,"1,061,913 ",,99.65%
60582,水果味,1 ,"1,061,914 ",,99.65%
60583,溪水,1 ,"1,061,915 ",,99.65%
60584,愛團,1 ,"1,061,916 ",,99.65%
60585,氣味相投,1 ,"1,061,917 ",,99.65%
60586,攀岩場,1 ,"1,061,918 ",,99.65%
60587,巖場,1 ,"1,061,919 ",,99.65%
60588,心悸,1 ,"1,061,920 ",,99.65%
60589,周以文,1 ,"1,061,921 ",,99.65%
60590,周林宏,1 ,"1,061,922 ",,99.65%
60591,塔悠路,1 ,"1,061,923 ",,99.65%
60592,咖啡迷,1 ,"1,061,924 ",,99.65%
60593,園道,1 ,"1,061,925 ",,99.65%
60594,秀雲,1 ,"1,061,926 ",,99.65%
60595,泡好,1 ,"1,061,927 ",,99.65%
60596,現下,1 ,"1,061,928 ",,99.65%
60597,襯線,1 ,"1,061,929 ",,99.65%
60598,褪流行,1 ,"1,061,930 ",,99.65%
60599,趨勢性,1 ,"1,061,931 ",,99.65%
60600,俗氣,1 ,"1,061,932 ",,99.65%
60601,主色系,1 ,"1,061,933 ",,99.65%
60602,西班牙語,1 ,"1,061,934 ",,99.65%
60603,印銀,1 ,"1,061,935 ",,99.65%
60604,打版到,1 ,"1,061,936 ",,99.65%
60605,樣包,1 ,"1,061,937 ",,99.65%
60606,蓁,1 ,"1,061,938 ",,99.65%
60607,究方社,1 ,"1,061,939 ",,99.65%
60608,偏執面,1 ,"1,061,940 ",,99.65%
60609,獻策,1 ,"1,061,941 ",,99.65%
60610,組合式,1 ,"1,061,942 ",,99.65%
60611,黑衣,1 ,"1,061,943 ",,99.65%
60612,哈蘇相機,1 ,"1,061,944 ",,99.65%
60613,吉他狂,1 ,"1,061,945 ",,99.65%
60614,鼓點,1 ,"1,061,946 ",,99.65%
60615,維士比,1 ,"1,061,947 ",,99.65%
60616,伍佰意,1 ,"1,061,948 ",,99.65%
60617,羞赧,1 ,"1,061,949 ",,99.65%
60618,村上春樹,1 ,"1,061,950 ",,99.65%
60619,史景遷,1 ,"1,061,951 ",,99.65%
60620,攝影咖,1 ,"1,061,952 ",,99.65%
60621,蒼茫,1 ,"1,061,953 ",,99.65%
60622,蹓躂,1 ,"1,061,954 ",,99.65%
60623,採順,1 ,"1,061,955 ",,99.65%
60624,流動感,1 ,"1,061,956 ",,99.65%
60625,模式化,1 ,"1,061,957 ",,99.65%
60626,領略到,1 ,"1,061,958 ",,99.65%
60627,模光環,1 ,"1,061,959 ",,99.65%
60628,滿眼,1 ,"1,061,960 ",,99.65%
60629,血絲,1 ,"1,061,961 ",,99.65%
60630,運動圈,1 ,"1,061,962 ",,99.65%
60631,躺回,1 ,"1,061,963 ",,99.65%
60632,初心,1 ,"1,061,964 ",,99.65%
60633,質變,1 ,"1,061,965 ",,99.65%
60634,飆高音,1 ,"1,061,966 ",,99.65%
60635,春浪,1 ,"1,061,967 ",,99.65%
60636,高岔,1 ,"1,061,968 ",,99.65%
60637,泳裝,1 ,"1,061,969 ",,99.65%
60638,巴沙諾瓦,1 ,"1,061,970 ",,99.65%
60639,王治平,1 ,"1,061,971 ",,99.65%
60640,大露,1 ,"1,061,972 ",,99.65%
60641,童趣性,1 ,"1,061,973 ",,99.65%
60642,哭完,1 ,"1,061,974 ",,99.65%
60643,乾媽,1 ,"1,061,975 ",,99.65%
60644,保護色,1 ,"1,061,976 ",,99.65%
60645,楊春水,1 ,"1,061,977 ",,99.65%
60646,育嬰課,1 ,"1,061,978 ",,99.66%
60647,上山下海,1 ,"1,061,979 ",,99.66%
60648,咕嚕嚕,1 ,"1,061,980 ",,99.66%
60649,酒漬,1 ,"1,061,981 ",,99.66%
60650,暫別,1 ,"1,061,982 ",,99.66%
60651,育緯,1 ,"1,061,983 ",,99.66%
60652,人妻,1 ,"1,061,984 ",,99.66%
60653,柴犬,1 ,"1,061,985 ",,99.66%
60654,布廉拉上,1 ,"1,061,986 ",,99.66%
60655,與世隔絕,1 ,"1,061,987 ",,99.66%
60656,隨侍,1 ,"1,061,988 ",,99.66%
60657,精選輯,1 ,"1,061,989 ",,99.66%
60658,總擁,1 ,"1,061,990 ",,99.66%
60659,失語,1 ,"1,061,991 ",,99.66%
60660,背對背,1 ,"1,061,992 ",,99.66%
60661,欄目,1 ,"1,061,993 ",,99.66%
60662,試裝,1 ,"1,061,994 ",,99.66%
60663,顧不及,1 ,"1,061,995 ",,99.66%
60664,劉康寧,1 ,"1,061,996 ",,99.66%
60665,怯意,1 ,"1,061,997 ",,99.66%
60666,高鼻,1 ,"1,061,998 ",,99.66%
60667,劉閱薇,1 ,"1,061,999 ",,99.66%
60668,眼花繚,1 ,"1,062,000 ",,99.66%
60669,亂感,1 ,"1,062,001 ",,99.66%
60670,大嬸味,1 ,"1,062,002 ",,99.66%
60671,名瑿,1 ,"1,062,003 ",,99.66%
60672,黃仲立,1 ,"1,062,004 ",,99.66%
60673,音波拉提,1 ,"1,062,005 ",,99.66%
60674,舒顏萃,1 ,"1,062,006 ",,99.66%
60675,淚溝,1 ,"1,062,007 ",,99.66%
60676,筋膜層,1 ,"1,062,008 ",,99.66%
60677,非侵入性,1 ,"1,062,009 ",,99.66%
60678,羽毛線,1 ,"1,062,010 ",,99.66%
60679,三段式,1 ,"1,062,011 ",,99.66%
60680,修復期,1 ,"1,062,012 ",,99.66%
60681,無術,1 ,"1,062,013 ",,99.66%
60682,白麵膜,1 ,"1,062,014 ",,99.66%
60683,眼型,1 ,"1,062,015 ",,99.66%
60684,孔距,1 ,"1,062,016 ",,99.66%
60685,訂孔數,1 ,"1,062,017 ",,99.66%
60686,伸縮性,1 ,"1,062,018 ",,99.66%
60687,黏容性,1 ,"1,062,019 ",,99.66%
60688,填充式,1 ,"1,062,020 ",,99.66%
60689,溶脂,1 ,"1,062,021 ",,99.66%
60690,抽脂,1 ,"1,062,022 ",,99.66%
60691,震碎,1 ,"1,062,023 ",,99.66%
60692,高挺,1 ,"1,062,024 ",,99.66%
60693,鼻骨,1 ,"1,062,025 ",,99.66%
60694,闊度,1 ,"1,062,026 ",,99.66%
60695,納美人,1 ,"1,062,027 ",,99.66%
60696,直挺,1 ,"1,062,028 ",,99.66%
60697,一直線,1 ,"1,062,029 ",,99.66%
60698,鼻翼不過,1 ,"1,062,030 ",,99.66%
60699,朝天鼻,1 ,"1,062,031 ",,99.66%
60700,鼻翼形狀,1 ,"1,062,032 ",,99.66%
60701,鼻中膈,1 ,"1,062,033 ",,99.66%
60702,郭弘義,1 ,"1,062,034 ",,99.66%
60703,注射式,1 ,"1,062,035 ",,99.66%
60704,植入劑,1 ,"1,062,036 ",,99.66%
60705,美形,1 ,"1,062,037 ",,99.66%
60706,剋,1 ,"1,062,038 ",,99.66%
60707,夫命格,1 ,"1,062,039 ",,99.66%
60708,顱顏,1 ,"1,062,040 ",,99.66%
60709,腮幫子,1 ,"1,062,041 ",,99.66%
60710,異變,1 ,"1,062,042 ",,99.66%
60711,病癥,1 ,"1,062,043 ",,99.66%
60712,癥候群,1 ,"1,062,044 ",,99.66%
60713,經期,1 ,"1,062,045 ",,99.66%
60714,性素,1 ,"1,062,046 ",,99.66%
60715,避孕藥,1 ,"1,062,047 ",,99.66%
60716,來潮,1 ,"1,062,048 ",,99.66%
60717,銣雅鉻,1 ,"1,062,049 ",,99.66%
60718,淺斑,1 ,"1,062,050 ",,99.66%
60719,毛囊,1 ,"1,062,051 ",,99.66%
60720,光能,1 ,"1,062,052 ",,99.66%
60721,光熱,1 ,"1,062,053 ",,99.66%
60722,漏尿,1 ,"1,062,054 ",,99.66%
60723,外陰部,1 ,"1,062,055 ",,99.66%
60724,淺談,1 ,"1,062,056 ",,99.66%
60725,飛梭,1 ,"1,062,057 ",,99.66%
60726,抬頭紋,1 ,"1,062,058 ",,99.66%
60727,沙皮狗,1 ,"1,062,059 ",,99.66%
60728,生產完,1 ,"1,062,060 ",,99.66%
60729,內視鏡,1 ,"1,062,061 ",,99.66%
60730,畫質,1 ,"1,062,062 ",,99.66%
60731,準確性,1 ,"1,062,063 ",,99.66%
60732,提拉,1 ,"1,062,064 ",,99.66%
60733,閉口,1 ,"1,062,065 ",,99.66%
60734,毛囊口,1 ,"1,062,066 ",,99.66%
60735,大痘,1 ,"1,062,067 ",,99.66%
60736,粟丘疹,1 ,"1,062,068 ",,99.66%
60737,發紅,1 ,"1,062,069 ",,99.66%
60738,刺痛刺癢,1 ,"1,062,070 ",,99.66%
60739,爆皮,1 ,"1,062,071 ",,99.66%
60740,痛不欲生,1 ,"1,062,072 ",,99.66%
60741,老傷,1 ,"1,062,073 ",,99.66%
60742,臉乾荒,1 ,"1,062,074 ",,99.66%
60743,砂紙,1 ,"1,062,075 ",,99.66%
60744,乾繃,1 ,"1,062,076 ",,99.66%
60745,脫皮,1 ,"1,062,077 ",,99.66%
60746,起屑,1 ,"1,062,078 ",,99.66%
60747,品年,1 ,"1,062,079 ",,99.66%
60748,蠶絲布到,1 ,"1,062,080 ",,99.66%
60749,更易,1 ,"1,062,081 ",,99.66%
60750,洗到,1 ,"1,062,082 ",,99.66%
60751,貼片,1 ,"1,062,083 ",,99.66%
60752,煥膚,1 ,"1,062,084 ",,99.66%
60753,煥膚會,1 ,"1,062,085 ",,99.67%
60754,吸出,1 ,"1,062,086 ",,99.67%
60755,痛感,1 ,"1,062,087 ",,99.67%
60756,取出來,1 ,"1,062,088 ",,99.67%
60757,體積量,1 ,"1,062,089 ",,99.67%
60758,拉平,1 ,"1,062,090 ",,99.67%
60759,眶,1 ,"1,062,091 ",,99.67%
60760,無痕眼袋,1 ,"1,062,092 ",,99.67%
60761,開法,1 ,"1,062,093 ",,99.67%
60762,結膜處,1 ,"1,062,094 ",,99.67%
60763,下刀,1 ,"1,062,095 ",,99.67%
60764,結膜,1 ,"1,062,096 ",,99.67%
60765,取掉,1 ,"1,062,097 ",,99.67%
60766,上翹,1 ,"1,062,098 ",,99.67%
60767,圓盤狀,1 ,"1,062,099 ",,99.67%
60768,大肌,1 ,"1,062,100 ",,99.67%
60769,低胸,1 ,"1,062,101 ",,99.67%
60770,上扁,1 ,"1,062,102 ",,99.67%
60771,滴狀,1 ,"1,062,103 ",,99.67%
60772,乳腺,1 ,"1,062,104 ",,99.67%
60773,絨毛面,1 ,"1,062,105 ",,99.67%
60774,乳下溝,1 ,"1,062,106 ",,99.67%
60775,金鐘瑞,1 ,"1,062,107 ",,99.67%
60776,高分子量,1 ,"1,062,108 ",,99.67%
60777,利於,1 ,"1,062,109 ",,99.67%
60778,針筒,1 ,"1,062,110 ",,99.67%
60779,管徑,1 ,"1,062,111 ",,99.67%
60780,水光槍,1 ,"1,062,112 ",,99.67%
60781,保水,1 ,"1,062,113 ",,99.67%
60782,細緻度,1 ,"1,062,114 ",,99.67%
60783,明亮度,1 ,"1,062,115 ",,99.67%
60784,黃綠色,1 ,"1,062,116 ",,99.67%
60785,豆腐渣,1 ,"1,062,117 ",,99.67%
60786,灌洗,1 ,"1,062,118 ",,99.67%
60787,菌種,1 ,"1,062,119 ",,99.67%
60788,黃體,1 ,"1,062,120 ",,99.67%
60789,妊娠期,1 ,"1,062,121 ",,99.67%
60790,動情激素,1 ,"1,062,122 ",,99.67%
60791,兩頰,1 ,"1,062,123 ",,99.67%
60792,肝斑,1 ,"1,062,124 ",,99.67%
60793,皺摺處,1 ,"1,062,125 ",,99.67%
60794,子母線,1 ,"1,062,126 ",,99.67%
60795,腹股溝,1 ,"1,062,127 ",,99.67%
60796,肛門,1 ,"1,062,128 ",,99.67%
60797,痣,1 ,"1,062,129 ",,99.67%
60798,雀斑,1 ,"1,062,130 ",,99.67%
60799,水楊酸,1 ,"1,062,131 ",,99.67%
60800,搔,1 ,"1,062,132 ",,99.67%
60801,蕁麻疹,1 ,"1,062,133 ",,99.67%
60802,妊娠搔,1 ,"1,062,134 ",,99.67%
60803,妊,1 ,"1,062,135 ",,99.67%
60804,娠,1 ,"1,062,136 ",,99.67%
60805,撐開,1 ,"1,062,137 ",,99.67%
60806,壞血病,1 ,"1,062,138 ",,99.67%
60807,長牙,1 ,"1,062,139 ",,99.67%
60808,乳糖型,1 ,"1,062,140 ",,99.67%
60809,原發型,1 ,"1,062,141 ",,99.67%
60810,餵奶,1 ,"1,062,142 ",,99.67%
60811,打嗝,1 ,"1,062,143 ",,99.67%
60812,抱起來,1 ,"1,062,144 ",,99.67%
60813,賁門,1 ,"1,062,145 ",,99.67%
60814,腸絞痛,1 ,"1,062,146 ",,99.67%
60815,寶寶腸,1 ,"1,062,147 ",,99.67%
60816,絞痛,1 ,"1,062,148 ",,99.67%
60817,腸套,1 ,"1,062,149 ",,99.67%
60818,套疊,1 ,"1,062,150 ",,99.67%
60819,切確,1 ,"1,062,151 ",,99.67%
60820,廖賜寶,1 ,"1,062,152 ",,99.67%
60821,副主任,1 ,"1,062,153 ",,99.67%
60822,憩室炎,1 ,"1,062,154 ",,99.67%
60823,腺病毒,1 ,"1,062,155 ",,99.67%
60824,悶痛感,1 ,"1,062,156 ",,99.67%
60825,著床,1 ,"1,062,157 ",,99.67%
60826,內出血,1 ,"1,062,158 ",,99.67%
60827,下腹,1 ,"1,062,159 ",,99.67%
60828,葡萄胎,1 ,"1,062,160 ",,99.67%
60829,週數,1 ,"1,062,161 ",,99.67%
60830,劇吐,1 ,"1,062,162 ",,99.67%
60831,子宮肌,1 ,"1,062,163 ",,99.67%
60832,子宮壁,1 ,"1,062,164 ",,99.67%
60833,撞擊到,1 ,"1,062,165 ",,99.67%
60834,子癇,1 ,"1,062,166 ",,99.67%
60835,羊水,1 ,"1,062,167 ",,99.67%
60836,穆勒氏管,1 ,"1,062,168 ",,99.67%
60837,副中腎管,1 ,"1,062,169 ",,99.67%
60838,性索,1 ,"1,062,170 ",,99.67%
60839,漏斗,1 ,"1,062,171 ",,99.67%
60840,上皮性,1 ,"1,062,172 ",,99.67%
60841,囊狀腺,1 ,"1,062,173 ",,99.67%
60842,異位,1 ,"1,062,174 ",,99.67%
60843,囊腫,1 ,"1,062,175 ",,99.67%
60844,腹膜炎,1 ,"1,062,176 ",,99.67%
60845,母奶,1 ,"1,062,177 ",,99.67%
60846,有鑑於此,1 ,"1,062,178 ",,99.67%
60847,白肉,1 ,"1,062,179 ",,99.67%
60848,釋放量,1 ,"1,062,180 ",,99.67%
60849,含鐵量,1 ,"1,062,181 ",,99.67%
60850,足量,1 ,"1,062,182 ",,99.67%
60851,鐵量,1 ,"1,062,183 ",,99.67%
60852,哺乳期,1 ,"1,062,184 ",,99.67%
60853,吸收量,1 ,"1,062,185 ",,99.67%
60854,蛋素,1 ,"1,062,186 ",,99.67%
60855,奶蛋素,1 ,"1,062,187 ",,99.67%
60856,數完,1 ,"1,062,188 ",,99.67%
60857,吳文毅,1 ,"1,062,189 ",,99.67%
60858,打死結,1 ,"1,062,190 ",,99.67%
60859,唐氏症,1 ,"1,062,191 ",,99.68%
60860,腳型,1 ,"1,062,192 ",,99.68%
60861,早產兒,1 ,"1,062,193 ",,99.68%
60862,壓止,1 ,"1,062,194 ",,99.68%
60863,痛藥,1 ,"1,062,195 ",,99.68%
60864,產減,1 ,"1,062,196 ",,99.68%
60865,剖腹產,1 ,"1,062,197 ",,99.68%
60866,麻醉藥,1 ,"1,062,198 ",,99.68%
60867,剖腹,1 ,"1,062,199 ",,99.68%
60868,止痛劑,1 ,"1,062,200 ",,99.68%
60869,外腔,1 ,"1,062,201 ",,99.68%
60870,產痛,1 ,"1,062,202 ",,99.68%
60871,麻醉科,1 ,"1,062,203 ",,99.68%
60872,幫孕,1 ,"1,062,204 ",,99.68%
60873,顯現出來,1 ,"1,062,205 ",,99.68%
60874,麻藥,1 ,"1,062,206 ",,99.68%
60875,注射到,1 ,"1,062,207 ",,99.68%
60876,椎,1 ,"1,062,208 ",,99.68%
60877,高危險群,1 ,"1,062,209 ",,99.68%
60878,愛滋病患,1 ,"1,062,210 ",,99.68%
60879,腦膜炎,1 ,"1,062,211 ",,99.68%
60880,畸胎,1 ,"1,062,212 ",,99.68%
60881,早產,1 ,"1,062,213 ",,99.68%
60882,照護品,1 ,"1,062,214 ",,99.68%
60883,微酸性,1 ,"1,062,215 ",,99.68%
60884,三不三,1 ,"1,062,216 ",,99.68%
60885,光敏,1 ,"1,062,217 ",,99.68%
60886,鉸鏈,1 ,"1,062,218 ",,99.68%
60887,提比茲,1 ,"1,062,219 ",,99.68%
60888,自組,1 ,"1,062,220 ",,99.68%
60889,浸入,1 ,"1,062,221 ",,99.68%
60890,單股,1 ,"1,062,222 ",,99.68%
60891,截角八面體,1 ,"1,062,223 ",,99.68%
60892,平圓片,1 ,"1,062,224 ",,99.68%
60893,撓曲點,1 ,"1,062,225 ",,99.68%
60894,不敷,1 ,"1,062,226 ",,99.68%
60895,拓撲學,1 ,"1,062,227 ",,99.68%
60896,設計庫,1 ,"1,062,228 ",,99.68%
60897,像素,1 ,"1,062,229 ",,99.68%
60898,導體,1 ,"1,062,230 ",,99.68%
60899,絕緣體,1 ,"1,062,231 ",,99.68%
60900,微電腦,1 ,"1,062,232 ",,99.68%
60901,導電性,1 ,"1,062,233 ",,99.68%
60902,用電阻,1 ,"1,062,234 ",,99.68%
60903,電感,1 ,"1,062,235 ",,99.68%
60904,儲放,1 ,"1,062,236 ",,99.68%
60905,隔熱性,1 ,"1,062,237 ",,99.68%
60906,迷彩衣,1 ,"1,062,238 ",,99.68%
60907,計步器,1 ,"1,062,239 ",,99.68%
60908,百家爭鳴,1 ,"1,062,240 ",,99.68%
60909,追蹤器,1 ,"1,062,241 ",,99.68%
60910,進階款,1 ,"1,062,242 ",,99.68%
60911,走火入魔,1 ,"1,062,243 ",,99.68%
60912,過且過,1 ,"1,062,244 ",,99.68%
60913,停到,1 ,"1,062,245 ",,99.68%
60914,數兆,1 ,"1,062,246 ",,99.68%
60915,位元組,1 ,"1,062,247 ",,99.68%
60916,廣告商,1 ,"1,062,248 ",,99.68%
60917,懶蟲,1 ,"1,062,249 ",,99.68%
60918,暗無天日,1 ,"1,062,250 ",,99.68%
60919,消磁,1 ,"1,062,251 ",,99.68%
60920,竊取,1 ,"1,062,252 ",,99.68%
60921,家得寶,1 ,"1,062,253 ",,99.68%
60922,收銀台,1 ,"1,062,254 ",,99.68%
60923,終端機,1 ,"1,062,255 ",,99.68%
60924,安全碼,1 ,"1,062,256 ",,99.68%
60925,帶卡,1 ,"1,062,257 ",,99.68%
60926,電報,1 ,"1,062,258 ",,99.68%
60927,觸礁,1 ,"1,062,259 ",,99.68%
60928,富國,1 ,"1,062,260 ",,99.68%
60929,交易碼,1 ,"1,062,261 ",,99.68%
60930,付給,1 ,"1,062,262 ",,99.68%
60931,轉嫁給,1 ,"1,062,263 ",,99.68%
60932,科技宅,1 ,"1,062,264 ",,99.68%
60933,透納,1 ,"1,062,265 ",,99.68%
60934,高離心率,1 ,"1,062,266 ",,99.68%
60935,學報,1 ,"1,062,267 ",,99.68%
60936,艾密斯,1 ,"1,062,268 ",,99.68%
60937,李蘇爾,1 ,"1,062,269 ",,99.68%
60938,踢離,1 ,"1,062,270 ",,99.68%
60939,天寒地凍,1 ,"1,062,271 ",,99.68%
60940,格稱為,1 ,"1,062,272 ",,99.68%
60941,近日點,1 ,"1,062,273 ",,99.68%
60942,瓦肯星,1 ,"1,062,274 ",,99.68%
60943,畜,1 ,"1,062,275 ",,99.68%
60944,蝙蝠到,1 ,"1,062,276 ",,99.68%
60945,針頭,1 ,"1,062,277 ",,99.68%
60946,刺傷,1 ,"1,062,278 ",,99.68%
60947,哨兵,1 ,"1,062,279 ",,99.68%
60948,吞噬,1 ,"1,062,280 ",,99.68%
60949,淋巴結,1 ,"1,062,281 ",,99.68%
60950,誘餌,1 ,"1,062,282 ",,99.68%
60951,分泌性,1 ,"1,062,283 ",,99.68%
60952,釋放到,1 ,"1,062,284 ",,99.68%
60953,危急,1 ,"1,062,285 ",,99.68%
60954,抗伊波拉,1 ,"1,062,286 ",,99.68%
60955,單株,1 ,"1,062,287 ",,99.68%
60956,葛蘭素史克,1 ,"1,062,288 ",,99.68%
60957,刺絡針,1 ,"1,062,289 ",,99.68%
60958,博里奧,1 ,"1,062,290 ",,99.68%
60959,威爾康,1 ,"1,062,291 ",,99.68%
60960,法拉爾,1 ,"1,062,292 ",,99.68%
60961,梯級,1 ,"1,062,293 ",,99.68%
60962,楔,1 ,"1,062,294 ",,99.68%
60963,國差,1 ,"1,062,295 ",,99.68%
60964,多變量,1 ,"1,062,296 ",,99.68%
60965,程式化,1 ,"1,062,297 ",,99.68%
60966,版位,1 ,"1,062,298 ",,99.69%
60967,撰寫出,1 ,"1,062,299 ",,99.69%
60968,顯微鏡,1 ,"1,062,300 ",,99.69%
60969,顯微,1 ,"1,062,301 ",,99.69%
60970,磷酸化,1 ,"1,062,302 ",,99.69%
60971,割傷,1 ,"1,062,303 ",,99.69%
60972,札實,1 ,"1,062,304 ",,99.69%
60973,遺傳學,1 ,"1,062,305 ",,99.69%
60974,白質,1 ,"1,062,306 ",,99.69%
60975,鞘質,1 ,"1,062,307 ",,99.69%
60976,肌無力,1 ,"1,062,308 ",,99.69%
60977,癲癇症,1 ,"1,062,309 ",,99.69%
60978,變異蛋白,1 ,"1,062,310 ",,99.69%
60979,眼齒指,1 ,"1,062,311 ",,99.69%
60980,長蹼,1 ,"1,062,312 ",,99.69%
60981,鱗狀,1 ,"1,062,313 ",,99.69%
60982,賴德,1 ,"1,062,314 ",,99.69%
60983,輻射出,1 ,"1,062,315 ",,99.69%
60984,幅員,1 ,"1,062,316 ",,99.69%
60985,輻射場,1 ,"1,062,317 ",,99.69%
60986,自康普頓,1 ,"1,062,318 ",,99.69%
60987,正子,1 ,"1,062,319 ",,99.69%
60988,康普頓,1 ,"1,062,320 ",,99.69%
60989,激發成,1 ,"1,062,321 ",,99.69%
60990,芬克,1 ,"1,062,322 ",,99.69%
60991,安達魯西亞,1 ,"1,062,323 ",,99.69%
60992,普拉達,1 ,"1,062,324 ",,99.69%
60993,迅捷號,1 ,"1,062,325 ",,99.69%
60994,羅西,1 ,"1,062,326 ",,99.69%
60995,測時,1 ,"1,062,327 ",,99.69%
60996,朗格尼,1 ,"1,062,328 ",,99.69%
60997,定序,1 ,"1,062,329 ",,99.69%
60998,甲基桿菌,1 ,"1,062,330 ",,99.69%
60999,不動桿菌,1 ,"1,062,331 ",,99.69%
61000,角膜,1 ,"1,062,332 ",,99.69%
61001,拋棄式,1 ,"1,062,333 ",,99.69%
61002,鑑定出,1 ,"1,062,334 ",,99.69%
61003,吉爾伯特,1 ,"1,062,335 ",,99.69%
61004,攜帶盒,1 ,"1,062,336 ",,99.69%
61005,反之亦然,1 ,"1,062,337 ",,99.69%
61006,羅森,1 ,"1,062,338 ",,99.69%
61007,初稿,1 ,"1,062,339 ",,99.69%
61008,量子態,1 ,"1,062,340 ",,99.69%
61009,無稽之談,1 ,"1,062,341 ",,99.69%
61010,科學界,1 ,"1,062,342 ",,99.69%
61011,纏結量,1 ,"1,062,343 ",,99.69%
61012,量子場論,1 ,"1,062,344 ",,99.69%
61013,索拉修斯,1 ,"1,062,345 ",,99.69%
61014,厄格倫,1 ,"1,062,346 ",,99.69%
61015,箴,1 ,"1,062,347 ",,99.69%
61016,火牆,1 ,"1,062,348 ",,99.69%
61017,梶田隆章,1 ,"1,062,349 ",,99.69%
61018,有微,1 ,"1,062,350 ",,99.69%
61019,躍於,1 ,"1,062,351 ",,99.69%
61020,包立,1 ,"1,062,352 ",,99.69%
61021,電荷,1 ,"1,062,353 ",,99.69%
61022,超新星,1 ,"1,062,354 ",,99.69%
61023,主梶,1 ,"1,062,355 ",,99.69%
61024,田隆章,1 ,"1,062,356 ",,99.69%
61025,神岡核,1 ,"1,062,357 ",,99.69%
61026,索德柏立微,1 ,"1,062,358 ",,99.69%
61027,怪盜,1 ,"1,062,359 ",,99.69%
61028,緝捕,1 ,"1,062,360 ",,99.69%
61029,氘原子,1 ,"1,062,361 ",,99.69%
61030,氘原子核,1 ,"1,062,362 ",,99.69%
61031,波粒,1 ,"1,062,363 ",,99.69%
61032,二象性,1 ,"1,062,364 ",,99.69%
